,Case_ID,Activity,Timestamp,Time_Diff,Time_Since_Start,Time_Since_Midnight,Weekday,Remaining_Time,Next_Time_Diff,Next_Time_Since_Start,Next_Time_Since_Midnight,Next_Weekday,Next_Remaining_Time,Act_!,Act_G,Act_H,Act_I,Act_J,Next_Act_!,Next_Act_G,Next_Act_H,Next_Act_I,Next_Act_J,Next_Activity,Position,Trace_Len
626,660290,H,2019-08-16 11:59:57,240380,240380,43197,4,18487,18487.0,258867.0,61684.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
627,660290,J,2019-08-16 17:08:04,18487,258867,61684,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
628,660291,G,2019-08-14 08:28:07,0,0,30487,2,185919,15048.0,15048.0,45535.0,2.0,170871.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
629,660291,H,2019-08-14 12:38:55,15048,15048,45535,2,170871,170871.0,185919.0,43606.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
630,660291,J,2019-08-16 12:06:46,170871,185919,43606,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
631,660292,G,2019-08-14 10:27:14,0,0,37634,2,432343,86831.0,86831.0,38065.0,3.0,345512.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
632,660292,H,2019-08-15 10:34:25,86831,86831,38065,3,345512,345512.0,432343.0,37977.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
633,660292,J,2019-08-19 10:32:57,345512,432343,37977,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
634,660293,G,2019-08-14 10:33:12,0,0,37992,2,191179,181276.0,181276.0,46468.0,4.0,9903.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
635,660293,H,2019-08-16 12:54:28,181276,181276,46468,4,9903,9903.0,191179.0,56371.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
636,660293,J,2019-08-16 15:39:31,9903,191179,56371,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
637,660295,G,2019-08-14 12:50:02,0,0,46202,2,167452,108677.0,108677.0,68479.0,3.0,58775.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
638,660295,H,2019-08-15 19:01:19,108677,108677,68479,3,58775,58775.0,167452.0,40854.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
639,660295,J,2019-08-16 11:20:54,58775,167452,40854,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
640,660297,G,2019-08-14 16:15:40,0,0,58540,2,9146,619.0,619.0,59159.0,2.0,8527.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
641,660297,H,2019-08-14 16:25:59,619,619,59159,2,8527,8527.0,9146.0,67686.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
642,660297,J,2019-08-14 18:48:06,8527,9146,67686,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
643,660298,G,2019-08-14 17:52:35,0,0,64355,2,158996,69126.0,69126.0,47081.0,3.0,89870.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
644,660298,H,2019-08-15 13:04:41,69126,69126,47081,3,89870,89870.0,158996.0,50551.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
645,660298,J,2019-08-16 14:02:31,89870,158996,50551,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
646,660299,G,2019-08-15 09:53:42,0,0,35622,3,375480,106176.0,106176.0,55398.0,4.0,269304.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,5
647,660299,H,2019-08-16 15:23:18,106176,106176,55398,4,269304,3730.0,109906.0,59128.0,4.0,265574.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,5
648,660299,I,2019-08-16 16:25:28,3730,109906,59128,4,265574,257018.0,366924.0,56946.0,0.0,8556.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,I,3,5
649,660299,I,2019-08-19 15:49:06,257018,366924,56946,0,8556,8556.0,375480.0,65502.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,4,5
650,660299,J,2019-08-19 18:11:42,8556,375480,65502,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,5,5
651,660300,G,2019-08-15 11:17:55,0,0,40675,3,362346,89978.0,89978.0,44253.0,4.0,272368.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
652,660300,H,2019-08-16 12:17:33,89978,89978,44253,4,272368,272368.0,362346.0,57421.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
653,660300,J,2019-08-19 15:57:01,272368,362346,57421,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
654,660301,G,2019-08-15 12:18:04,0,0,44284,3,520279,110159.0,110159.0,68043.0,4.0,410120.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
655,660301,H,2019-08-16 18:54:03,110159,110159,68043,4,410120,410120.0,520279.0,46163.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
656,660301,J,2019-08-21 12:49:23,410120,520279,46163,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
657,660303,G,2019-08-15 17:49:34,0,0,64174,3,489073,79153.0,79153.0,56927.0,4.0,409920.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,5
658,660303,H,2019-08-16 15:48:47,79153,79153,56927,4,409920,252340.0,331493.0,50067.0,0.0,157580.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,5
659,660303,I,2019-08-19 13:54:27,252340,331493,50067,0,157580,91554.0,423047.0,55221.0,1.0,66026.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,I,3,5
660,660303,I,2019-08-20 15:20:21,91554,423047,55221,1,66026,66026.0,489073.0,34847.0,2.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,4,5
661,660303,J,2019-08-21 09:40:47,66026,489073,34847,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,5,5
662,660304,G,2019-08-15 18:22:51,0,0,66171,3,401305,706.0,706.0,66877.0,3.0,400599.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
663,660304,H,2019-08-15 18:34:37,706,706,66877,3,400599,400599.0,401305.0,35476.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
664,660304,J,2019-08-20 09:51:16,400599,401305,35476,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
665,660306,G,2019-08-16 16:01:37,0,0,57697,4,231853,19395.0,19395.0,77092.0,4.0,212458.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
666,660306,H,2019-08-16 21:24:52,19395,19395,77092,4,212458,212458.0,231853.0,30350.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
667,660306,J,2019-08-19 08:25:50,212458,231853,30350,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
668,660307,G,2019-08-16 18:52:15,0,0,67935,4,259081,251953.0,251953.0,60688.0,0.0,7128.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
669,660307,H,2019-08-19 16:51:28,251953,251953,60688,0,7128,7128.0,259081.0,67816.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
670,660307,J,2019-08-19 18:50:16,7128,259081,67816,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
671,660308,G,2019-08-18 01:00:00,0,0,3600,6,135977,119671.0,119671.0,36871.0,0.0,16306.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
672,660308,H,2019-08-19 10:14:31,119671,119671,36871,0,16306,16306.0,135977.0,53177.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
673,660308,J,2019-08-19 14:46:17,16306,135977,53177,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
674,660309,G,2019-08-19 12:15:13,0,0,44113,0,279402,180121.0,180121.0,51434.0,2.0,99281.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
675,660309,H,2019-08-21 14:17:14,180121,180121,51434,2,99281,99281.0,279402.0,64315.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
676,660309,J,2019-08-22 17:51:55,99281,279402,64315,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
677,660310,G,2019-08-19 15:13:44,0,0,54824,0,101874,73266.0,73266.0,41690.0,1.0,28608.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
678,660310,H,2019-08-20 11:34:50,73266,73266,41690,1,28608,28608.0,101874.0,70298.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
679,660310,J,2019-08-20 19:31:38,28608,101874,70298,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
680,660311,G,2019-08-20 08:43:14,0,0,31394,1,170583,29811.0,29811.0,61205.0,1.0,140772.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
681,660311,H,2019-08-20 17:00:05,29811,29811,61205,1,140772,140772.0,170583.0,29177.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
682,660311,J,2019-08-22 08:06:17,140772,170583,29177,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
683,660312,G,2019-08-20 11:42:57,0,0,42177,1,90236,14787.0,14787.0,56964.0,1.0,75449.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
684,660312,H,2019-08-20 15:49:24,14787,14787,56964,1,75449,75449.0,90236.0,46013.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
685,660312,J,2019-08-21 12:46:53,75449,90236,46013,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
686,660313,G,2019-08-20 12:59:11,0,0,46751,1,514866,196249.0,196249.0,70200.0,3.0,318617.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
687,660313,H,2019-08-22 19:30:00,196249,196249,70200,3,318617,318617.0,514866.0,43217.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
688,660313,J,2019-08-26 12:00:17,318617,514866,43217,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
689,660315,G,2019-08-20 17:32:22,0,0,63142,1,228065,17011.0,17011.0,80153.0,1.0,211054.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
690,660315,H,2019-08-20 22:15:53,17011,17011,80153,1,211054,151231.0,168242.0,58584.0,3.0,59823.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
691,660315,I,2019-08-22 16:16:24,151231,168242,58584,3,59823,59823.0,228065.0,32007.0,4.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,3,4
692,660315,J,2019-08-23 08:53:27,59823,228065,32007,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,4,4
693,660317,G,2019-08-20 21:03:53,0,0,75833,1,151718,49184.0,49184.0,38617.0,2.0,102534.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
694,660317,H,2019-08-21 10:43:37,49184,49184,38617,2,102534,102534.0,151718.0,54751.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
695,660317,J,2019-08-22 15:12:31,102534,151718,54751,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
696,660319,G,2019-08-21 13:24:35,0,0,48275,2,99279,10900.0,10900.0,59175.0,2.0,88379.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
697,660319,H,2019-08-21 16:26:15,10900,10900,59175,2,88379,88379.0,99279.0,61154.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
698,660319,J,2019-08-22 16:59:14,88379,99279,61154,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
699,660320,G,2019-08-21 17:01:57,0,0,61317,2,432357,579.0,579.0,61896.0,2.0,431778.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
700,660320,H,2019-08-21 17:11:36,579,579,61896,2,431778,83224.0,83803.0,58720.0,3.0,348554.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
701,660320,I,2019-08-22 16:18:40,83224,83803,58720,3,348554,348554.0,432357.0,61674.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,3,4
702,660320,J,2019-08-26 17:07:54,348554,432357,61674,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,4,4
703,660322,G,2019-08-22 08:54:41,0,0,32081,3,34209,29983.0,29983.0,62064.0,3.0,4226.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
704,660322,H,2019-08-22 17:14:24,29983,29983,62064,3,4226,4226.0,34209.0,66290.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
705,660322,J,2019-08-22 18:24:50,4226,34209,66290,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
706,660323,G,2019-08-22 09:52:32,0,0,35552,3,449641,354173.0,354173.0,44125.0,0.0,95468.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
707,660323,H,2019-08-26 12:15:25,354173,354173,44125,0,95468,95468.0,449641.0,53193.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
708,660323,J,2019-08-27 14:46:33,95468,449641,53193,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
709,660324,G,2019-08-22 10:56:35,0,0,39395,3,363325,86224.0,86224.0,39219.0,4.0,277101.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,5
710,660324,H,2019-08-23 10:53:39,86224,86224,39219,4,277101,24864.0,111088.0,64083.0,4.0,252237.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,5
711,660324,I,2019-08-23 17:48:03,24864,111088,64083,4,252237,231165.0,342253.0,36048.0,0.0,21072.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,I,3,5
712,660324,I,2019-08-26 10:00:48,231165,342253,36048,0,21072,21072.0,363325.0,57120.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,4,5
713,660324,J,2019-08-26 15:52:00,21072,363325,57120,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,5,5
714,660326,G,2019-08-22 14:23:33,0,0,51813,3,413545,413357.0,413357.0,33170.0,1.0,188.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
715,660326,H,2019-08-27 09:12:50,413357,413357,33170,1,188,188.0,413545.0,33358.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
716,660326,J,2019-08-27 09:15:58,188,413545,33358,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
717,660327,G,2019-08-22 16:42:12,0,0,60132,3,520489,341172.0,341172.0,55704.0,0.0,179317.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
718,660327,H,2019-08-26 15:28:24,341172,341172,55704,0,179317,179317.0,520489.0,62221.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
719,660327,J,2019-08-28 17:17:01,179317,520489,62221,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
720,660328,G,2019-08-22 17:36:21,0,0,63381,3,332577,93665.0,93665.0,70646.0,4.0,238912.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
721,660328,H,2019-08-23 19:37:26,93665,93665,70646,4,238912,238912.0,332577.0,50358.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
722,660328,J,2019-08-26 13:59:18,238912,332577,50358,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
723,660329,G,2019-08-23 01:00:00,0,0,3600,4,381711,376085.0,376085.0,34085.0,1.0,5626.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
724,660329,H,2019-08-27 09:28:05,376085,376085,34085,1,5626,5626.0,381711.0,39711.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
725,660329,J,2019-08-27 11:01:51,5626,381711,39711,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
726,660330,G,2019-08-23 10:04:18,0,0,36258,4,370978,258686.0,258686.0,35744.0,0.0,112292.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
727,660330,H,2019-08-26 09:55:44,258686,258686,35744,0,112292,112292.0,370978.0,61636.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
728,660330,J,2019-08-27 17:07:16,112292,370978,61636,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
729,660332,G,2019-08-23 14:03:47,0,0,50627,4,334939,11061.0,11061.0,61688.0,4.0,323878.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
730,660332,H,2019-08-23 17:08:08,11061,11061,61688,4,323878,323878.0,334939.0,39966.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
731,660332,J,2019-08-27 11:06:06,323878,334939,39966,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
732,660333,G,2019-08-23 15:44:18,0,0,56658,4,587662,342936.0,342936.0,53994.0,1.0,244726.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
733,660333,H,2019-08-27 14:59:54,342936,342936,53994,1,244726,175560.0,518496.0,56754.0,3.0,69166.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
734,660333,I,2019-08-29 15:45:54,175560,518496,56754,3,69166,69166.0,587662.0,39520.0,4.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,3,4
735,660333,J,2019-08-30 10:58:40,69166,587662,39520,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,4,4
736,660334,G,2019-08-23 16:23:33,0,0,59013,4,261136,18498.0,18498.0,77511.0,4.0,242638.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
737,660334,H,2019-08-23 21:31:51,18498,18498,77511,4,242638,242638.0,261136.0,60949.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
738,660334,J,2019-08-26 16:55:49,242638,261136,60949,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
739,660335,G,2019-08-23 18:00:34,0,0,64834,4,489072,251061.0,251061.0,56695.0,0.0,238011.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
740,660335,H,2019-08-26 15:44:55,251061,251061,56695,0,238011,238011.0,489072.0,35506.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
741,660335,J,2019-08-29 09:51:46,238011,489072,35506,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
742,660337,G,2019-08-26 12:37:51,0,0,45471,0,84507,16648.0,16648.0,62119.0,0.0,67859.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
743,660337,H,2019-08-26 17:15:19,16648,16648,62119,0,67859,67859.0,84507.0,43578.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
744,660337,J,2019-08-27 12:06:18,67859,84507,43578,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
745,660339,G,2019-08-26 16:58:52,0,0,61132,0,252810,65549.0,65549.0,40281.0,1.0,187261.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
746,660339,H,2019-08-27 11:11:21,65549,65549,40281,1,187261,187261.0,252810.0,54742.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
747,660339,J,2019-08-29 15:12:22,187261,252810,54742,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
748,660340,G,2019-08-27 09:27:23,0,0,34043,1,26750,21050.0,21050.0,55093.0,1.0,5700.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
749,660340,H,2019-08-27 15:18:13,21050,21050,55093,1,5700,5700.0,26750.0,60793.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
750,660340,J,2019-08-27 16:53:13,5700,26750,60793,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
751,660343,G,2019-08-27 15:16:19,0,0,54979,1,147257,110882.0,110882.0,79461.0,2.0,36375.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
752,660343,H,2019-08-28 22:04:21,110882,110882,79461,2,36375,36375.0,147257.0,29436.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
753,660343,I,2019-08-29 08:10:36,36375,147257,29436,3,0,0.0,147257.0,29436.0,3.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,3,4
754,660343,J,2019-08-29 08:10:36,0,147257,29436,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,4,4
755,660345,G,2019-08-28 01:00:00,0,0,3600,2,50480,37654.0,37654.0,41254.0,2.0,12826.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
756,660345,H,2019-08-28 11:27:34,37654,37654,41254,2,12826,12826.0,50480.0,54080.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
757,660345,J,2019-08-28 15:01:20,12826,50480,54080,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
758,660347,G,2019-08-28 14:49:27,0,0,53367,2,94305,68885.0,68885.0,35852.0,3.0,25420.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
759,660347,H,2019-08-29 09:57:32,68885,68885,35852,3,25420,25420.0,94305.0,61272.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
760,660347,J,2019-08-29 17:01:12,25420,94305,61272,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
761,660348,G,2019-08-28 15:30:47,0,0,55847,2,105406,520.0,520.0,56367.0,2.0,104886.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
762,660348,H,2019-08-28 15:39:27,520,520,56367,2,104886,104886.0,105406.0,74853.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
763,660348,J,2019-08-29 20:47:33,104886,105406,74853,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
764,660349,G,2019-08-28 15:41:53,0,0,56513,2,86191,66361.0,66361.0,36474.0,3.0,19830.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
765,660349,H,2019-08-29 10:07:54,66361,66361,36474,3,19830,19830.0,86191.0,56304.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
766,660349,J,2019-08-29 15:38:24,19830,86191,56304,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
767,660351,G,2019-08-29 10:57:09,0,0,39429,3,361299,344355.0,344355.0,38184.0,0.0,16944.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
768,660351,H,2019-09-02 10:36:24,344355,344355,38184,0,16944,16944.0,361299.0,55128.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
769,660351,J,2019-09-02 15:18:48,16944,361299,55128,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
770,660352,G,2019-08-29 14:18:01,0,0,51481,3,332183,75534.0,75534.0,40615.0,4.0,256649.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
771,660352,H,2019-08-30 11:16:55,75534,75534,40615,4,256649,256649.0,332183.0,38064.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
772,660352,J,2019-09-02 10:34:24,256649,332183,38064,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
773,660353,G,2019-08-29 16:00:07,0,0,57607,3,69854,13233.0,13233.0,70840.0,3.0,56621.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
774,660353,H,2019-08-29 19:40:40,13233,13233,70840,3,56621,56621.0,69854.0,41061.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
775,660353,J,2019-08-30 11:24:21,56621,69854,41061,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
776,660355,G,2019-08-30 09:15:47,0,0,33347,4,360640,17999.0,17999.0,51346.0,4.0,342641.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,5
