,Case_ID,Activity,Timestamp,Items,Customers,Orders,Amount_Items,Amount_Orders,Time_Diff,Time_Since_Start,Time_Since_Midnight,Weekday,Remaining_Time,Next_Time_Diff,Next_Time_Since_Start,Next_Time_Since_Midnight,Next_Weekday,Next_Remaining_Time,Act_!,Act_G,Act_H,Act_I,Act_J,Cust_a,Cust_b,Cust_c,Cust_d,Cust_e,Cust_f,Cust_g,Cust_h,Cust_i,Cust_j,Cust_k,Cust_l,Cust_m,Cust_n,Cust_o,Cust_p,Cust_q,Next_Act_!,Next_Act_G,Next_Act_H,Next_Act_I,Next_Act_J,Next_Activity,Position,Trace_Len
746,660339,H,2019-08-27 11:11:21,"['881421', '881869', '882213', '882005', '882211', '882214', '881884', '882025']",g,"['990353', '990463', '990493', '990548', '990459', '990500']",8,6,65549,65549,40281,1,187261,187261.0,252810.0,54742.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
747,660339,J,2019-08-29 15:12:22,"['881421', '881869', '882213', '882005', '882211', '882214', '881884', '882025']",g,"['990353', '990463', '990493', '990548', '990459', '990500']",8,6,187261,252810,54742,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
748,660340,G,2019-08-27 09:27:23,"['882127', '882225', '882129', '882271', '882131', '882226', '882272']",i,"['990552', '990563', '990523']",7,3,0,0,34043,1,26750,21050.0,21050.0,55093.0,1.0,5700.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
749,660340,H,2019-08-27 15:18:13,"['882127', '882225', '882129', '882271', '882131', '882226', '882272']",i,"['990552', '990563', '990523']",7,3,21050,21050,55093,1,5700,5700.0,26750.0,60793.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
750,660340,J,2019-08-27 16:53:13,"['882127', '882225', '882129', '882271', '882131', '882226', '882272']",i,"['990552', '990563', '990523']",7,3,5700,26750,60793,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
751,660343,G,2019-08-27 15:16:19,"['881856', '882216', '882333', '882240', '882237', '881744']",j,"['990577', '990549', '990555', '990456', '990426']",6,5,0,0,54979,1,147257,110882.0,110882.0,79461.0,2.0,36375.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
752,660343,H,2019-08-28 22:04:21,"['881856', '882216', '882333', '882240', '882237', '881744']",j,"['990577', '990549', '990555', '990456', '990426']",6,5,110882,110882,79461,2,36375,36375.0,147257.0,29436.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
753,660343,I,2019-08-29 08:10:36,"['881856', '882216', '882333', '882240', '882237', '881744']",j,"['990577', '990549', '990555', '990456', '990426']",6,5,36375,147257,29436,3,0,0.0,147257.0,29436.0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,3,4
754,660343,J,2019-08-29 08:10:36,"['881856', '882216', '882333', '882240', '882237', '881744']",j,"['990577', '990549', '990555', '990456', '990426']",6,5,0,147257,29436,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
755,660345,G,2019-08-28 01:00:00,"['881846', '882261', '882260', '882218', '881654', '882210']",k,"['990550', '990560', '990405', '990454', '990547']",6,5,0,0,3600,2,50480,37654.0,37654.0,41254.0,2.0,12826.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
756,660345,H,2019-08-28 11:27:34,"['881846', '882261', '882260', '882218', '881654', '882210']",k,"['990550', '990560', '990405', '990454', '990547']",6,5,37654,37654,41254,2,12826,12826.0,50480.0,54080.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
757,660345,J,2019-08-28 15:01:20,"['881846', '882261', '882260', '882218', '881654', '882210']",k,"['990550', '990560', '990405', '990454', '990547']",6,5,12826,50480,54080,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
758,660347,G,2019-08-28 14:49:27,"['882190', '882187', '881943']",o,"['990477', '990541']",3,2,0,0,53367,2,94305,68885.0,68885.0,35852.0,3.0,25420.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
759,660347,H,2019-08-29 09:57:32,"['882190', '882187', '881943']",o,"['990477', '990541']",3,2,68885,68885,35852,3,25420,25420.0,94305.0,61272.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
760,660347,J,2019-08-29 17:01:12,"['882190', '882187', '881943']",o,"['990477', '990541']",3,2,25420,94305,61272,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
761,660348,G,2019-08-28 15:30:47,"['882284', '882285', '882286']",p,['990566'],3,1,0,0,55847,2,105406,520.0,520.0,56367.0,2.0,104886.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,H,1,3
762,660348,H,2019-08-28 15:39:27,"['882284', '882285', '882286']",p,['990566'],3,1,520,520,56367,2,104886,104886.0,105406.0,74853.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,2,3
763,660348,J,2019-08-29 20:47:33,"['882284', '882285', '882286']",p,['990566'],3,1,104886,105406,74853,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
764,660349,G,2019-08-28 15:41:53,"['882329', '882141', '882326', '882149']",m,"['990529', '990575', '990526']",4,3,0,0,56513,2,86191,66361.0,66361.0,36474.0,3.0,19830.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
765,660349,H,2019-08-29 10:07:54,"['882329', '882141', '882326', '882149']",m,"['990529', '990575', '990526']",4,3,66361,66361,36474,3,19830,19830.0,86191.0,56304.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
766,660349,J,2019-08-29 15:38:24,"['882329', '882141', '882326', '882149']",m,"['990529', '990575', '990526']",4,3,19830,86191,56304,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
767,660351,G,2019-08-29 10:57:09,"['882353', '882278', '882355', '882274', '882273', '882255', '882277', '882276', '882256', '882357']",h,"['990582', '990558', '990564']",10,3,0,0,39429,3,361299,344355.0,344355.0,38184.0,0.0,16944.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
768,660351,H,2019-09-02 10:36:24,"['882353', '882278', '882355', '882274', '882273', '882255', '882277', '882276', '882256', '882357']",h,"['990582', '990558', '990564']",10,3,344355,344355,38184,0,16944,16944.0,361299.0,55128.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
769,660351,J,2019-09-02 15:18:48,"['882353', '882278', '882355', '882274', '882273', '882255', '882277', '882276', '882256', '882357']",h,"['990582', '990558', '990564']",10,3,16944,361299,55128,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
770,660352,G,2019-08-29 14:18:01,"['882096', '882282', '882367', '882279', '882368', '882313', '882314', '882312', '882095']",q,"['990515', '990565', '990514', '990572', '990584']",9,5,0,0,51481,3,332183,75534.0,75534.0,40615.0,4.0,256649.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,H,1,3
771,660352,H,2019-08-30 11:16:55,"['882096', '882282', '882367', '882279', '882368', '882313', '882314', '882312', '882095']",q,"['990515', '990565', '990514', '990572', '990584']",9,5,75534,75534,40615,4,256649,256649.0,332183.0,38064.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,J,2,3
772,660352,J,2019-09-02 10:34:24,"['882096', '882282', '882367', '882279', '882368', '882313', '882314', '882312', '882095']",q,"['990515', '990565', '990514', '990572', '990584']",9,5,256649,332183,38064,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
773,660353,G,2019-08-29 16:00:07,"['882224', '882270', '881346']",i,"['990563', '990552', '990333']",3,3,0,0,57607,3,69854,13233.0,13233.0,70840.0,3.0,56621.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
774,660353,H,2019-08-29 19:40:40,"['882224', '882270', '881346']",i,"['990563', '990552', '990333']",3,3,13233,13233,70840,3,56621,56621.0,69854.0,41061.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
775,660353,J,2019-08-30 11:24:21,"['882224', '882270', '881346']",i,"['990563', '990552', '990333']",3,3,56621,69854,41061,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
776,660355,G,2019-08-30 09:15:47,"['882115', '882291', '882293', '882044', '882292']",c,"['990520', '990503', '990567']",5,3,0,0,33347,4,360640,17999.0,17999.0,51346.0,4.0,342641.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,5
777,660355,H,2019-08-30 14:15:46,"['882115', '882291', '882293', '882044', '882292']",c,"['990520', '990503', '990567']",5,3,17999,17999,51346,4,342641,5371.0,23370.0,56717.0,4.0,337270.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,I,2,5
778,660355,I,2019-08-30 15:45:17,"['882115', '882291', '882293', '882044', '882292']",c,"['990520', '990503', '990567']",5,3,5371,23370,56717,4,337270,267462.0,290832.0,64979.0,0.0,69808.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,I,3,5
779,660355,I,2019-09-02 18:02:59,"['882115', '882291', '882293', '882044', '882292']",c,"['990520', '990503', '990567']",5,3,267462,290832,64979,0,69808,69808.0,360640.0,48387.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,4,5
780,660355,J,2019-09-03 13:26:27,"['882115', '882291', '882293', '882044', '882292']",c,"['990520', '990503', '990567']",5,3,69808,360640,48387,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,5,5
781,660356,G,2019-08-30 10:06:28,"['881992', '882194', '882334', '882337', '882232', '881189', '882336', '882231', '882301']",d,"['990578', '990569', '990554', '990543', '990490', '990296']",9,6,0,0,36388,4,285220,264599.0,264599.0,41787.0,0.0,20621.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
782,660356,H,2019-09-02 11:36:27,"['881992', '882194', '882334', '882337', '882232', '881189', '882336', '882231', '882301']",d,"['990578', '990569', '990554', '990543', '990490', '990296']",9,6,264599,264599,41787,0,20621,20621.0,285220.0,62408.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
783,660356,J,2019-09-02 17:20:08,"['881992', '882194', '882334', '882337', '882232', '881189', '882336', '882231', '882301']",d,"['990578', '990569', '990554', '990543', '990490', '990296']",9,6,20621,285220,62408,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
784,660358,G,2019-09-02 01:00:00,"['882405', '881908']",f,"['990593', '990470']",2,2,0,0,3600,0,75273,56848.0,56848.0,60448.0,0.0,18425.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
785,660358,H,2019-09-02 16:47:28,"['882405', '881908']",f,"['990593', '990470']",2,2,56848,56848,60448,0,18425,18425.0,75273.0,78873.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
786,660358,J,2019-09-02 21:54:33,"['882405', '881908']",f,"['990593', '990470']",2,2,18425,75273,78873,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
787,660359,G,2019-09-02 09:59:45,"['882330', '881257', '882348', '882350', '882401', '882398']",n,"['990313', '990591', '990580', '990576']",6,4,0,0,35985,0,89626,13922.0,13922.0,49907.0,0.0,75704.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
788,660359,H,2019-09-02 13:51:47,"['882330', '881257', '882348', '882350', '882401', '882398']",n,"['990313', '990591', '990580', '990576']",6,4,13922,13922,49907,0,75704,17734.0,31656.0,67641.0,0.0,57970.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
789,660359,I,2019-09-02 18:47:21,"['882330', '881257', '882348', '882350', '882401', '882398']",n,"['990313', '990591', '990580', '990576']",6,4,17734,31656,67641,0,57970,57970.0,89626.0,39211.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,J,3,4
790,660359,J,2019-09-03 10:53:31,"['882330', '881257', '882348', '882350', '882401', '882398']",n,"['990313', '990591', '990580', '990576']",6,4,57970,89626,39211,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
791,660360,G,2019-09-02 10:37:59,"['882408', '882409', '882209']",k,"['990547', '990594']",3,2,0,0,38279,0,104703,21814.0,21814.0,60093.0,0.0,82889.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
792,660360,H,2019-09-02 16:41:33,"['882408', '882409', '882209']",k,"['990547', '990594']",3,2,21814,21814,60093,0,82889,82889.0,104703.0,56582.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
793,660360,J,2019-09-03 15:43:02,"['882408', '882409', '882209']",k,"['990547', '990594']",3,2,82889,104703,56582,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
794,660361,G,2019-09-02 11:07:05,"['882376', '882247', '882263', '882378', '882374', '882268', '882377']",e,"['990561', '990556', '990586']",7,3,0,0,40025,0,33073,13932.0,13932.0,53957.0,0.0,19141.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
795,660361,H,2019-09-02 14:59:17,"['882376', '882247', '882263', '882378', '882374', '882268', '882377']",e,"['990561', '990556', '990586']",7,3,13932,13932,53957,0,19141,19141.0,33073.0,73098.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
796,660361,J,2019-09-02 20:18:18,"['882376', '882247', '882263', '882378', '882374', '882268', '882377']",e,"['990561', '990556', '990586']",7,3,19141,33073,73098,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
797,660362,G,2019-09-02 12:14:36,"['882429', '881761']",a,"['990600', '990432']",2,2,0,0,44076,0,103741,97400.0,97400.0,55076.0,1.0,6341.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
798,660362,H,2019-09-03 15:17:56,"['882429', '881761']",a,"['990600', '990432']",2,2,97400,97400,55076,1,6341,6341.0,103741.0,61417.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
799,660362,J,2019-09-03 17:03:37,"['882429', '881761']",a,"['990600', '990432']",2,2,6341,103741,61417,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
800,660363,G,2019-09-02 12:33:22,"['882287', '882456', '882107']",p,"['990517', '990566', '990605']",3,3,0,0,45202,0,22015,8150.0,8150.0,53352.0,0.0,13865.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,H,1,3
801,660363,H,2019-09-02 14:49:12,"['882287', '882456', '882107']",p,"['990517', '990566', '990605']",3,3,8150,8150,53352,0,13865,13865.0,22015.0,67217.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,2,3
802,660363,J,2019-09-02 18:40:17,"['882287', '882456', '882107']",p,"['990517', '990566', '990605']",3,3,13865,22015,67217,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
803,660364,G,2019-09-02 13:00:37,"['882252', '882354', '882303', '882358']",h,"['990582', '990570', '990558']",4,3,0,0,46837,0,89619,5623.0,5623.0,52460.0,0.0,83996.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
804,660364,H,2019-09-02 14:34:20,"['882252', '882354', '882303', '882358']",h,"['990582', '990570', '990558']",4,3,5623,5623,52460,0,83996,6139.0,11762.0,58599.0,0.0,77857.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
805,660364,I,2019-09-02 16:16:39,"['882252', '882354', '882303', '882358']",h,"['990582', '990570', '990558']",4,3,6139,11762,58599,0,77857,77857.0,89619.0,50056.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,3,4
806,660364,J,2019-09-03 13:54:16,"['882252', '882354', '882303', '882358']",h,"['990582', '990570', '990558']",4,3,77857,89619,50056,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
807,660365,G,2019-09-02 14:15:10,"['882180', '882318', '882119', '882104', '881606', '882196', '882172', '882159']",l,"['990573', '990537', '990396', '990533', '990521', '990516', '990544', '990539']",8,8,0,0,51310,0,162362,73848.0,73848.0,38758.0,1.0,88514.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
808,660365,H,2019-09-03 10:45:58,"['882180', '882318', '882119', '882104', '881606', '882196', '882172', '882159']",l,"['990573', '990537', '990396', '990533', '990521', '990516', '990544', '990539']",8,8,73848,73848,38758,1,88514,88514.0,162362.0,40872.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
809,660365,J,2019-09-04 11:21:12,"['882180', '882318', '882119', '882104', '881606', '882196', '882172', '882159']",l,"['990573', '990537', '990396', '990533', '990521', '990516', '990544', '990539']",8,8,88514,162362,40872,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
810,660366,G,2019-09-02 17:19:32,"['882417', '882418', '882327', '881631', '882419']",m,"['990401', '990575', '990596']",5,3,0,0,62372,0,68007,62559.0,62559.0,38531.0,1.0,5448.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
811,660366,H,2019-09-03 10:42:11,"['882417', '882418', '882327', '881631', '882419']",m,"['990401', '990575', '990596']",5,3,62559,62559,38531,1,5448,5448.0,68007.0,43979.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
812,660366,J,2019-09-03 12:12:59,"['882417', '882418', '882327', '881631', '882419']",m,"['990401', '990575', '990596']",5,3,5448,68007,43979,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
813,660367,G,2019-09-02 17:55:51,"['882411', '881942', '882188', '882412', '882463', '882466', '882470', '882415', '882465']",o,"['990610', '990541', '990595', '990477', '990608']",9,5,0,0,64551,0,154821,78108.0,78108.0,56259.0,1.0,76713.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
814,660367,H,2019-09-03 15:37:39,"['882411', '881942', '882188', '882412', '882463', '882466', '882470', '882415', '882465']",o,"['990610', '990541', '990595', '990477', '990608']",9,5,78108,78108,56259,1,76713,76713.0,154821.0,46572.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
815,660367,J,2019-09-04 12:56:12,"['882411', '881942', '882188', '882412', '882463', '882466', '882470', '882415', '882465']",o,"['990610', '990541', '990595', '990477', '990608']",9,5,76713,154821,46572,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
816,660368,G,2019-09-02 20:16:16,"['882099', '881865', '882280', '881841', '882281', '882309', '882315', '882311']",q,"['990515', '990565', '990572', '990458', '990453']",8,5,0,0,72976,0,150111,76290.0,76290.0,62866.0,1.0,73821.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,H,1,4
817,660368,H,2019-09-03 17:27:46,"['882099', '881865', '882280', '881841', '882281', '882309', '882315', '882311']",q,"['990515', '990565', '990572', '990458', '990453']",8,5,76290,76290,62866,1,73821,65144.0,141434.0,41610.0,2.0,8677.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,I,2,4
818,660368,I,2019-09-04 11:33:30,"['882099', '881865', '882280', '881841', '882281', '882309', '882315', '882311']",q,"['990515', '990565', '990572', '990458', '990453']",8,5,65144,141434,41610,2,8677,8677.0,150111.0,50287.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,J,3,4
819,660368,J,2019-09-04 13:58:07,"['882099', '881865', '882280', '881841', '882281', '882309', '882315', '882311']",q,"['990515', '990565', '990572', '990458', '990453']",8,5,8677,150111,50287,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,4,4
820,660369,G,2019-09-03 10:30:52,"['882384', '882342', '882441', '882442', '882298', '882445', '882308', '882458', '882435', '882386', '882385', '882436', '882388']",g,"['990568', '990579', '990603', '990588', '990601', '990571', '990606']",13,7,0,0,37852,1,114548,21524.0,21524.0,59376.0,1.0,93024.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
821,660369,H,2019-09-03 16:29:36,"['882384', '882342', '882441', '882442', '882298', '882445', '882308', '882458', '882435', '882386', '882385', '882436', '882388']",g,"['990568', '990579', '990603', '990588', '990601', '990571', '990606']",13,7,21524,21524,59376,1,93024,93024.0,114548.0,66000.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
822,660369,J,2019-09-04 18:20:00,"['882384', '882342', '882441', '882442', '882298', '882445', '882308', '882458', '882435', '882386', '882385', '882436', '882388']",g,"['990568', '990579', '990603', '990588', '990601', '990571', '990606']",13,7,93024,114548,66000,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
823,660371,G,2019-09-03 15:27:24,"['881741', '882241', '882217', '882364', '882395']",j,"['990583', '990426', '990549', '990589', '990555']",5,5,0,0,55644,1,93530,92844.0,92844.0,62088.0,2.0,686.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
