,Case_ID,Activity,Timestamp,Time_Diff,Time_Since_Start,Time_Since_Midnight,Weekday,Remaining_Time,Next_Time_Diff,Next_Time_Since_Start,Next_Time_Since_Midnight,Next_Weekday,Next_Remaining_Time,Act_!,Act_G,Act_H,Act_I,Act_J,Next_Act_!,Next_Act_G,Next_Act_H,Next_Act_I,Next_Act_J,Next_Activity,Position,Trace_Len
1065,660323,J,2019-08-27 14:46:33,95468,449641,53193,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1066,660324,G,2019-08-22 10:56:35,0,0,39395,3,363325,86224.0,86224.0,39219.0,4.0,277101.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,5
1067,660324,H,2019-08-23 10:53:39,86224,86224,39219,4,277101,24864.0,111088.0,64083.0,4.0,252237.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,5
1068,660324,I,2019-08-23 17:48:03,24864,111088,64083,4,252237,231165.0,342253.0,36048.0,0.0,21072.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,I,3,5
1069,660324,I,2019-08-26 10:00:48,231165,342253,36048,0,21072,21072.0,363325.0,57120.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,4,5
1070,660324,J,2019-08-26 15:52:00,21072,363325,57120,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,5,5
1071,660325,G,2019-08-22 12:22:57,0,0,44577,3,114758,9571.0,9571.0,54148.0,3.0,105187.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
1072,660325,H,2019-08-22 15:02:28,9571,9571,54148,3,105187,63834.0,73405.0,31582.0,4.0,41353.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
1073,660325,I,2019-08-23 08:46:22,63834,73405,31582,4,41353,41353.0,114758.0,72935.0,4.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,3,4
1074,660325,J,2019-08-23 20:15:35,41353,114758,72935,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,4,4
1075,660326,G,2019-08-22 14:23:33,0,0,51813,3,413545,413357.0,413357.0,33170.0,1.0,188.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1076,660326,H,2019-08-27 09:12:50,413357,413357,33170,1,188,188.0,413545.0,33358.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1077,660326,J,2019-08-27 09:15:58,188,413545,33358,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1078,660327,G,2019-08-22 16:42:12,0,0,60132,3,520489,341172.0,341172.0,55704.0,0.0,179317.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1079,660327,H,2019-08-26 15:28:24,341172,341172,55704,0,179317,179317.0,520489.0,62221.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1080,660327,J,2019-08-28 17:17:01,179317,520489,62221,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1081,660328,G,2019-08-22 17:36:21,0,0,63381,3,332577,93665.0,93665.0,70646.0,4.0,238912.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1082,660328,H,2019-08-23 19:37:26,93665,93665,70646,4,238912,238912.0,332577.0,50358.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1083,660328,J,2019-08-26 13:59:18,238912,332577,50358,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1084,660329,G,2019-08-23 01:00:00,0,0,3600,4,381711,376085.0,376085.0,34085.0,1.0,5626.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1085,660329,H,2019-08-27 09:28:05,376085,376085,34085,1,5626,5626.0,381711.0,39711.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1086,660329,J,2019-08-27 11:01:51,5626,381711,39711,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1087,660330,G,2019-08-23 10:04:18,0,0,36258,4,370978,258686.0,258686.0,35744.0,0.0,112292.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1088,660330,H,2019-08-26 09:55:44,258686,258686,35744,0,112292,112292.0,370978.0,61636.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1089,660330,J,2019-08-27 17:07:16,112292,370978,61636,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1090,660331,G,2019-08-23 11:23:14,0,0,40994,4,369269,280259.0,280259.0,62053.0,0.0,89010.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1091,660331,H,2019-08-26 17:14:13,280259,280259,62053,0,89010,89010.0,369269.0,64663.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1092,660331,J,2019-08-27 17:57:43,89010,369269,64663,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1093,660332,G,2019-08-23 14:03:47,0,0,50627,4,334939,11061.0,11061.0,61688.0,4.0,323878.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1094,660332,H,2019-08-23 17:08:08,11061,11061,61688,4,323878,323878.0,334939.0,39966.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1095,660332,J,2019-08-27 11:06:06,323878,334939,39966,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1096,660333,G,2019-08-23 15:44:18,0,0,56658,4,587662,342936.0,342936.0,53994.0,1.0,244726.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
1097,660333,H,2019-08-27 14:59:54,342936,342936,53994,1,244726,175560.0,518496.0,56754.0,3.0,69166.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
1098,660333,I,2019-08-29 15:45:54,175560,518496,56754,3,69166,69166.0,587662.0,39520.0,4.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,3,4
1099,660333,J,2019-08-30 10:58:40,69166,587662,39520,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,4,4
1100,660334,G,2019-08-23 16:23:33,0,0,59013,4,261136,18498.0,18498.0,77511.0,4.0,242638.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1101,660334,H,2019-08-23 21:31:51,18498,18498,77511,4,242638,242638.0,261136.0,60949.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1102,660334,J,2019-08-26 16:55:49,242638,261136,60949,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1103,660335,G,2019-08-23 18:00:34,0,0,64834,4,489072,251061.0,251061.0,56695.0,0.0,238011.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1104,660335,H,2019-08-26 15:44:55,251061,251061,56695,0,238011,238011.0,489072.0,35506.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1105,660335,J,2019-08-29 09:51:46,238011,489072,35506,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1106,660336,G,2019-08-23 21:03:39,0,0,75819,4,305792,234681.0,234681.0,51300.0,0.0,71111.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1107,660336,H,2019-08-26 14:15:00,234681,234681,51300,0,71111,71111.0,305792.0,36011.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1108,660336,J,2019-08-27 10:00:11,71111,305792,36011,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1109,660337,G,2019-08-26 12:37:51,0,0,45471,0,84507,16648.0,16648.0,62119.0,0.0,67859.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1110,660337,H,2019-08-26 17:15:19,16648,16648,62119,0,67859,67859.0,84507.0,43578.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1111,660337,J,2019-08-27 12:06:18,67859,84507,43578,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1112,660338,G,2019-08-26 15:00:09,0,0,54009,0,190248,75242.0,75242.0,42851.0,1.0,115006.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1113,660338,H,2019-08-27 11:54:11,75242,75242,42851,1,115006,115006.0,190248.0,71457.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1114,660338,J,2019-08-28 19:50:57,115006,190248,71457,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1115,660339,G,2019-08-26 16:58:52,0,0,61132,0,252810,65549.0,65549.0,40281.0,1.0,187261.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1116,660339,H,2019-08-27 11:11:21,65549,65549,40281,1,187261,187261.0,252810.0,54742.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1117,660339,J,2019-08-29 15:12:22,187261,252810,54742,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1118,660340,G,2019-08-27 09:27:23,0,0,34043,1,26750,21050.0,21050.0,55093.0,1.0,5700.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1119,660340,H,2019-08-27 15:18:13,21050,21050,55093,1,5700,5700.0,26750.0,60793.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1120,660340,J,2019-08-27 16:53:13,5700,26750,60793,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1121,660341,G,2019-08-27 10:38:32,0,0,38312,1,13365,5107.0,5107.0,43419.0,1.0,8258.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1122,660341,H,2019-08-27 12:03:39,5107,5107,43419,1,8258,8258.0,13365.0,51677.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1123,660341,J,2019-08-27 14:21:17,8258,13365,51677,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1124,660342,G,2019-08-27 14:09:43,0,0,50983,1,498363,157906.0,157906.0,36089.0,3.0,340457.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1125,660342,H,2019-08-29 10:01:29,157906,157906,36089,3,340457,340457.0,498363.0,30946.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1126,660342,J,2019-09-02 08:35:46,340457,498363,30946,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1127,660343,G,2019-08-27 15:16:19,0,0,54979,1,147257,110882.0,110882.0,79461.0,2.0,36375.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
1128,660343,H,2019-08-28 22:04:21,110882,110882,79461,2,36375,36375.0,147257.0,29436.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
1129,660343,I,2019-08-29 08:10:36,36375,147257,29436,3,0,0.0,147257.0,29436.0,3.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,3,4
1130,660343,J,2019-08-29 08:10:36,0,147257,29436,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,4,4
1131,660344,G,2019-08-27 16:10:37,0,0,58237,1,180349,63591.0,63591.0,35428.0,2.0,116758.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1132,660344,H,2019-08-28 09:50:28,63591,63591,35428,2,116758,116758.0,180349.0,65786.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1133,660344,J,2019-08-29 18:16:26,116758,180349,65786,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1134,660345,G,2019-08-28 01:00:00,0,0,3600,2,50480,37654.0,37654.0,41254.0,2.0,12826.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1135,660345,H,2019-08-28 11:27:34,37654,37654,41254,2,12826,12826.0,50480.0,54080.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1136,660345,J,2019-08-28 15:01:20,12826,50480,54080,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1137,660346,G,2019-08-28 11:59:22,0,0,43162,2,26611,6591.0,6591.0,49753.0,2.0,20020.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1138,660346,H,2019-08-28 13:49:13,6591,6591,49753,2,20020,20020.0,26611.0,69773.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1139,660346,J,2019-08-28 19:22:53,20020,26611,69773,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1140,660347,G,2019-08-28 14:49:27,0,0,53367,2,94305,68885.0,68885.0,35852.0,3.0,25420.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1141,660347,H,2019-08-29 09:57:32,68885,68885,35852,3,25420,25420.0,94305.0,61272.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1142,660347,J,2019-08-29 17:01:12,25420,94305,61272,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1143,660348,G,2019-08-28 15:30:47,0,0,55847,2,105406,520.0,520.0,56367.0,2.0,104886.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1144,660348,H,2019-08-28 15:39:27,520,520,56367,2,104886,104886.0,105406.0,74853.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1145,660348,J,2019-08-29 20:47:33,104886,105406,74853,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1146,660349,G,2019-08-28 15:41:53,0,0,56513,2,86191,66361.0,66361.0,36474.0,3.0,19830.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1147,660349,H,2019-08-29 10:07:54,66361,66361,36474,3,19830,19830.0,86191.0,56304.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1148,660349,J,2019-08-29 15:38:24,19830,86191,56304,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1149,660350,G,2019-08-28 16:18:55,0,0,58735,2,420047,91977.0,91977.0,64312.0,3.0,328070.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1150,660350,H,2019-08-29 17:51:52,91977,91977,64312,3,328070,328070.0,420047.0,46782.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1151,660350,J,2019-09-02 12:59:42,328070,420047,46782,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1152,660351,G,2019-08-29 10:57:09,0,0,39429,3,361299,344355.0,344355.0,38184.0,0.0,16944.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1153,660351,H,2019-09-02 10:36:24,344355,344355,38184,0,16944,16944.0,361299.0,55128.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1154,660351,J,2019-09-02 15:18:48,16944,361299,55128,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1155,660352,G,2019-08-29 14:18:01,0,0,51481,3,332183,75534.0,75534.0,40615.0,4.0,256649.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1156,660352,H,2019-08-30 11:16:55,75534,75534,40615,4,256649,256649.0,332183.0,38064.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1157,660352,J,2019-09-02 10:34:24,256649,332183,38064,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1158,660353,G,2019-08-29 16:00:07,0,0,57607,3,69854,13233.0,13233.0,70840.0,3.0,56621.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1159,660353,H,2019-08-29 19:40:40,13233,13233,70840,3,56621,56621.0,69854.0,41061.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1160,660353,J,2019-08-30 11:24:21,56621,69854,41061,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1161,660354,G,2019-08-29 17:19:19,0,0,62359,3,406920,65926.0,65926.0,41885.0,4.0,340994.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
1162,660354,H,2019-08-30 11:38:05,65926,65926,41885,4,340994,276997.0,342923.0,59682.0,0.0,63997.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
1163,660354,I,2019-09-02 16:34:42,276997,342923,59682,0,63997,63997.0,406920.0,37279.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,3,4
1164,660354,J,2019-09-03 10:21:19,63997,406920,37279,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,4,4
1165,660355,G,2019-08-30 09:15:47,0,0,33347,4,360640,17999.0,17999.0,51346.0,4.0,342641.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,5
1166,660355,H,2019-08-30 14:15:46,17999,17999,51346,4,342641,5371.0,23370.0,56717.0,4.0,337270.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,5
1167,660355,I,2019-08-30 15:45:17,5371,23370,56717,4,337270,267462.0,290832.0,64979.0,0.0,69808.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,I,3,5
1168,660355,I,2019-09-02 18:02:59,267462,290832,64979,0,69808,69808.0,360640.0,48387.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,4,5
1169,660355,J,2019-09-03 13:26:27,69808,360640,48387,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,5,5
1170,660356,G,2019-08-30 10:06:28,0,0,36388,4,285220,264599.0,264599.0,41787.0,0.0,20621.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1171,660356,H,2019-09-02 11:36:27,264599,264599,41787,0,20621,20621.0,285220.0,62408.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1172,660356,J,2019-09-02 17:20:08,20621,285220,62408,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1173,660357,G,2019-08-30 14:26:23,0,0,51983,4,263435,262045.0,262045.0,54828.0,0.0,1390.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1174,660357,H,2019-09-02 15:13:48,262045,262045,54828,0,1390,1390.0,263435.0,56218.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1175,660357,J,2019-09-02 15:36:58,1390,263435,56218,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1176,660358,G,2019-09-02 01:00:00,0,0,3600,0,75273,56848.0,56848.0,60448.0,0.0,18425.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1177,660358,H,2019-09-02 16:47:28,56848,56848,60448,0,18425,18425.0,75273.0,78873.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1178,660358,J,2019-09-02 21:54:33,18425,75273,78873,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1179,660359,G,2019-09-02 09:59:45,0,0,35985,0,89626,13922.0,13922.0,49907.0,0.0,75704.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
1180,660359,H,2019-09-02 13:51:47,13922,13922,49907,0,75704,17734.0,31656.0,67641.0,0.0,57970.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
1181,660359,I,2019-09-02 18:47:21,17734,31656,67641,0,57970,57970.0,89626.0,39211.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,3,4
1182,660359,J,2019-09-03 10:53:31,57970,89626,39211,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,4,4
1183,660360,G,2019-09-02 10:37:59,0,0,38279,0,104703,21814.0,21814.0,60093.0,0.0,82889.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1184,660360,H,2019-09-02 16:41:33,21814,21814,60093,0,82889,82889.0,104703.0,56582.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1185,660360,J,2019-09-03 15:43:02,82889,104703,56582,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1186,660361,G,2019-09-02 11:07:05,0,0,40025,0,33073,13932.0,13932.0,53957.0,0.0,19141.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1187,660361,H,2019-09-02 14:59:17,13932,13932,53957,0,19141,19141.0,33073.0,73098.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1188,660361,J,2019-09-02 20:18:18,19141,33073,73098,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1189,660362,G,2019-09-02 12:14:36,0,0,44076,0,103741,97400.0,97400.0,55076.0,1.0,6341.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1190,660362,H,2019-09-03 15:17:56,97400,97400,55076,1,6341,6341.0,103741.0,61417.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1191,660362,J,2019-09-03 17:03:37,6341,103741,61417,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1192,660363,G,2019-09-02 12:33:22,0,0,45202,0,22015,8150.0,8150.0,53352.0,0.0,13865.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1193,660363,H,2019-09-02 14:49:12,8150,8150,53352,0,13865,13865.0,22015.0,67217.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1194,660363,J,2019-09-02 18:40:17,13865,22015,67217,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1195,660364,G,2019-09-02 13:00:37,0,0,46837,0,89619,5623.0,5623.0,52460.0,0.0,83996.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
1196,660364,H,2019-09-02 14:34:20,5623,5623,52460,0,83996,6139.0,11762.0,58599.0,0.0,77857.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
1197,660364,I,2019-09-02 16:16:39,6139,11762,58599,0,77857,77857.0,89619.0,50056.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,3,4
1198,660364,J,2019-09-03 13:54:16,77857,89619,50056,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,4,4
1199,660365,G,2019-09-02 14:15:10,0,0,51310,0,162362,73848.0,73848.0,38758.0,1.0,88514.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1200,660365,H,2019-09-03 10:45:58,73848,73848,38758,1,88514,88514.0,162362.0,40872.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1201,660365,J,2019-09-04 11:21:12,88514,162362,40872,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1202,660366,G,2019-09-02 17:19:32,0,0,62372,0,68007,62559.0,62559.0,38531.0,1.0,5448.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1203,660366,H,2019-09-03 10:42:11,62559,62559,38531,1,5448,5448.0,68007.0,43979.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1204,660366,J,2019-09-03 12:12:59,5448,68007,43979,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1205,660367,G,2019-09-02 17:55:51,0,0,64551,0,154821,78108.0,78108.0,56259.0,1.0,76713.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1206,660367,H,2019-09-03 15:37:39,78108,78108,56259,1,76713,76713.0,154821.0,46572.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
1207,660367,J,2019-09-04 12:56:12,76713,154821,46572,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
1208,660368,G,2019-09-02 20:16:16,0,0,72976,0,150111,76290.0,76290.0,62866.0,1.0,73821.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,4
1209,660368,H,2019-09-03 17:27:46,76290,76290,62866,1,73821,65144.0,141434.0,41610.0,2.0,8677.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,I,2,4
1210,660368,I,2019-09-04 11:33:30,65144,141434,41610,2,8677,8677.0,150111.0,50287.0,2.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,J,3,4
1211,660368,J,2019-09-04 13:58:07,8677,150111,50287,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,4,4
1212,660369,G,2019-09-03 10:30:52,0,0,37852,1,114548,21524.0,21524.0,59376.0,1.0,93024.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,H,1,3
1213,660369,H,2019-09-03 16:29:36,21524,21524,59376,1,93024,93024.0,114548.0,66000.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,J,2,3
