,Case_ID,Activity,Timestamp,Time_Diff,Time_Since_Start,Time_Since_Midnight,Weekday,Remaining_Time,Next_Time_Diff,Next_Time_Since_Start,Next_Time_Since_Midnight,Next_Weekday,Next_Remaining_Time,Act_!,Act_A,Act_B,Act_C,Act_D,Next_Act_!,Next_Act_A,Next_Act_B,Next_Act_C,Next_Act_D,Next_Activity,Position,Trace_Len
594,990184,B,2019-06-21 09:35:51,123336,123336,34551,4,548413,548413.0,671749.0,64564.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
595,990184,C,2019-06-27 17:56:04,548413,671749,64564,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
596,990185,A,2019-06-20 09:15:53,0,0,33353,3,1054523,85730.0,85730.0,32683.0,4.0,968793.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
597,990185,B,2019-06-21 09:04:43,85730,85730,32683,4,968793,968793.0,1054523.0,51076.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
598,990185,C,2019-07-02 14:11:16,968793,1054523,51076,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
599,990186,A,2019-06-20 10:51:33,0,0,39093,3,2441916,99655.0,99655.0,52348.0,4.0,2342261.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
600,990186,B,2019-06-21 14:32:28,99655,99655,52348,4,2342261,1728000.0,1827655.0,52348.0,3.0,614261.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
601,990186,D,2019-07-11 14:32:28,1728000,1827655,52348,3,614261,614261.0,2441916.0,61809.0,3.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
602,990186,C,2019-07-18 17:10:09,614261,2441916,61809,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
603,990187,A,2019-06-20 13:02:54,0,0,46974,3,1205940,71682.0,71682.0,32256.0,4.0,1134258.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
604,990187,B,2019-06-21 08:57:36,71682,71682,32256,4,1134258,1134258.0,1205940.0,43314.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
605,990187,C,2019-07-04 12:01:54,1134258,1205940,43314,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
606,990188,A,2019-06-20 14:25:35,0,0,51935,3,594151,8418.0,8418.0,60353.0,3.0,585733.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
607,990188,B,2019-06-20 16:45:53,8418,8418,60353,3,585733,585733.0,594151.0,41286.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
608,990188,C,2019-06-27 11:28:06,585733,594151,41286,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
609,990189,A,2019-06-20 16:10:57,0,0,58257,3,435627,73813.0,73813.0,45670.0,4.0,361814.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
610,990189,B,2019-06-21 12:41:10,73813,73813,45670,4,361814,361814.0,435627.0,61884.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
611,990189,C,2019-06-25 17:11:24,361814,435627,61884,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
612,990190,A,2019-06-20 17:41:42,0,0,63702,3,75146,70407.0,70407.0,47709.0,4.0,4739.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
613,990190,B,2019-06-21 13:15:09,70407,70407,47709,4,4739,4739.0,75146.0,52448.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
614,990190,C,2019-06-21 14:34:08,4739,75146,52448,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
615,990191,A,2019-06-20 19:44:41,0,0,71081,3,2153916,328175.0,328175.0,53656.0,0.0,1825741.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
616,990191,B,2019-06-24 14:54:16,328175,328175,53656,0,1825741,1825741.0,2153916.0,64997.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
617,990191,C,2019-07-15 18:03:17,1825741,2153916,64997,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
618,990192,A,2019-06-20 23:08:56,0,0,83336,3,304898,298113.0,298113.0,35849.0,0.0,6785.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
619,990192,B,2019-06-24 09:57:29,298113,298113,35849,0,6785,6785.0,304898.0,42634.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
620,990192,C,2019-06-24 11:50:34,6785,304898,42634,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
621,990193,A,2019-06-21 09:02:18,0,0,32538,4,351758,302240.0,302240.0,75578.0,0.0,49518.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
622,990193,B,2019-06-24 20:59:38,302240,302240,75578,0,49518,49518.0,351758.0,38696.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
623,990193,C,2019-06-25 10:44:56,49518,351758,38696,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
624,990194,A,2019-06-21 10:24:24,0,0,37464,4,345377,1753.0,1753.0,39217.0,4.0,343624.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
625,990194,B,2019-06-21 10:53:37,1753,1753,39217,4,343624,343624.0,345377.0,37241.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
626,990194,C,2019-06-25 10:20:41,343624,345377,37241,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
627,990195,A,2019-06-21 12:08:35,0,0,43715,4,256394,3910.0,3910.0,47625.0,4.0,252484.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
628,990195,B,2019-06-21 13:13:45,3910,3910,47625,4,252484,252484.0,256394.0,40909.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
629,990195,C,2019-06-24 11:21:49,252484,256394,40909,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
630,990196,A,2019-06-21 13:36:58,0,0,49018,4,4054765,5024.0,5024.0,54042.0,4.0,4049741.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,5
631,990196,B,2019-06-21 15:00:42,5024,5024,54042,4,4049741,1728000.0,1733024.0,54042.0,3.0,2321741.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,5
632,990196,D,2019-07-11 15:00:42,1728000,1733024,54042,3,2321741,1728000.0,3461024.0,54042.0,2.0,593741.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,D,3,5
633,990196,D,2019-07-31 15:00:42,1728000,3461024,54042,2,593741,593741.0,4054765.0,42983.0,2.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,4,5
634,990196,C,2019-08-07 11:56:23,593741,4054765,42983,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,5,5
635,990197,A,2019-06-21 15:33:43,0,0,56023,4,243740,243345.0,243345.0,40168.0,0.0,395.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
636,990197,B,2019-06-24 11:09:28,243345,243345,40168,0,395,395.0,243740.0,40563.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
637,990197,C,2019-06-24 11:16:03,395,243740,40563,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
638,990198,A,2019-06-21 17:27:13,0,0,62833,4,488875,255823.0,255823.0,59456.0,0.0,233052.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
639,990198,B,2019-06-24 16:30:56,255823,255823,59456,0,233052,233052.0,488875.0,33308.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
640,990198,C,2019-06-27 09:15:08,233052,488875,33308,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
641,990199,A,2019-06-21 19:14:14,0,0,69254,4,488797,223864.0,223864.0,33918.0,0.0,264933.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
642,990199,B,2019-06-24 09:25:18,223864,223864,33918,0,264933,264933.0,488797.0,39651.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
643,990199,C,2019-06-27 11:00:51,264933,488797,39651,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
644,990200,A,2019-06-21 22:08:03,0,0,79683,4,1704746,405072.0,405072.0,52755.0,2.0,1299674.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
645,990200,B,2019-06-26 14:39:15,405072,405072,52755,2,1299674,1299674.0,1704746.0,56429.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
646,990200,C,2019-07-11 15:40:29,1299674,1704746,56429,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
647,990201,A,2019-06-22 15:48:12,0,0,56892,5,326943,167864.0,167864.0,51956.0,0.0,159079.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
648,990201,B,2019-06-24 14:25:56,167864,167864,51956,0,159079,159079.0,326943.0,38235.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
649,990201,C,2019-06-26 10:37:15,159079,326943,38235,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
650,990202,A,2019-06-23 16:30:18,0,0,59418,6,2833595,64567.0,64567.0,37585.0,0.0,2769028.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
651,990202,B,2019-06-24 10:26:25,64567,64567,37585,0,2769028,1728000.0,1792567.0,37585.0,6.0,1041028.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
652,990202,D,2019-07-14 10:26:25,1728000,1792567,37585,6,1041028,1041028.0,2833595.0,41813.0,4.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
653,990202,C,2019-07-26 11:36:53,1041028,2833595,41813,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
654,990203,A,2019-06-24 08:38:44,0,0,31124,0,267218,9398.0,9398.0,40522.0,0.0,257820.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
655,990203,B,2019-06-24 11:15:22,9398,9398,40522,0,257820,257820.0,267218.0,39142.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
656,990203,C,2019-06-27 10:52:22,257820,267218,39142,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
657,990204,A,2019-06-24 10:47:54,0,0,38874,0,869985,11364.0,11364.0,50238.0,0.0,858621.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
658,990204,B,2019-06-24 13:57:18,11364,11364,50238,0,858621,858621.0,869985.0,44859.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
659,990204,C,2019-07-04 12:27:39,858621,869985,44859,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
660,990205,A,2019-06-24 12:55:35,0,0,46535,0,593940,252474.0,252474.0,39809.0,3.0,341466.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
661,990205,B,2019-06-27 11:03:29,252474,252474,39809,3,341466,341466.0,593940.0,35675.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
662,990205,C,2019-07-01 09:54:35,341466,593940,35675,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
663,990206,A,2019-06-24 15:10:57,0,0,54657,0,185140,2159.0,2159.0,56816.0,0.0,182981.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
664,990206,B,2019-06-24 15:46:56,2159,2159,56816,0,182981,182981.0,185140.0,66997.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
665,990206,C,2019-06-26 18:36:37,182981,185140,66997,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
666,990207,A,2019-06-24 16:41:42,0,0,60102,0,777858,5422.0,5422.0,65524.0,0.0,772436.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
667,990207,B,2019-06-24 18:12:04,5422,5422,65524,0,772436,772436.0,777858.0,60360.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
668,990207,C,2019-07-03 16:46:00,772436,777858,60360,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
669,990208,A,2019-06-24 18:43:11,0,0,67391,0,852680,65198.0,65198.0,46189.0,1.0,787482.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
670,990208,B,2019-06-25 12:49:49,65198,65198,46189,1,787482,787482.0,852680.0,56071.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
671,990208,C,2019-07-04 15:34:31,787482,852680,56071,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
672,990209,A,2019-06-24 21:49:08,0,0,78548,0,156658,45567.0,45567.0,37715.0,1.0,111091.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
673,990209,B,2019-06-25 10:28:35,45567,45567,37715,1,111091,111091.0,156658.0,62406.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
674,990209,C,2019-06-26 17:20:06,111091,156658,62406,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
675,990210,A,2019-06-25 07:12:42,0,0,25962,1,98295,12823.0,12823.0,38785.0,1.0,85472.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
676,990210,B,2019-06-25 10:46:25,12823,12823,38785,1,85472,85472.0,98295.0,37857.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
677,990210,C,2019-06-26 10:30:57,85472,98295,37857,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
678,990211,A,2019-06-25 09:57:46,0,0,35866,1,104098,8595.0,8595.0,44461.0,1.0,95503.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
679,990211,B,2019-06-25 12:21:01,8595,8595,44461,1,95503,95503.0,104098.0,53564.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
680,990211,C,2019-06-26 14:52:44,95503,104098,53564,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
681,990212,A,2019-06-25 12:15:19,0,0,44119,1,2603206,11961.0,11961.0,56080.0,1.0,2591245.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
682,990212,B,2019-06-25 15:34:40,11961,11961,56080,1,2591245,1728000.0,1739961.0,56080.0,0.0,863245.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
683,990212,D,2019-07-15 15:34:40,1728000,1739961,56080,0,863245,863245.0,2603206.0,55325.0,3.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
684,990212,C,2019-07-25 15:22:05,863245,2603206,55325,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
685,990213,A,2019-06-25 13:50:25,0,0,49825,1,1202173,11179.0,11179.0,61004.0,1.0,1190994.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
686,990213,B,2019-06-25 16:56:44,11179,11179,61004,1,1190994,1190994.0,1202173.0,42398.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
687,990213,C,2019-07-09 11:46:38,1190994,1202173,42398,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
688,990214,A,2019-06-25 16:00:38,0,0,57638,1,1802333,88101.0,88101.0,59339.0,2.0,1714232.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
689,990214,B,2019-06-26 16:28:59,88101,88101,59339,2,1714232,1714232.0,1802333.0,45571.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
690,990214,C,2019-07-16 12:39:31,1714232,1802333,45571,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
691,990215,A,2019-06-25 17:21:03,0,0,62463,1,85753,566.0,566.0,63029.0,1.0,85187.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
692,990215,B,2019-06-25 17:30:29,566,566,63029,1,85187,85187.0,85753.0,61816.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
693,990215,C,2019-06-26 17:10:16,85187,85753,61816,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
694,990216,A,2019-06-25 19:01:54,0,0,68514,1,3105331,85218.0,85218.0,67332.0,2.0,3020113.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
695,990216,B,2019-06-26 18:42:12,85218,85218,67332,2,3020113,1728000.0,1813218.0,67332.0,1.0,1292113.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
696,990216,D,2019-07-16 18:42:12,1728000,1813218,67332,1,1292113,1292113.0,3105331.0,63445.0,2.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
697,990216,C,2019-07-31 17:37:25,1292113,3105331,63445,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
698,990217,A,2019-06-25 21:43:22,0,0,78202,1,1267386,154036.0,154036.0,59438.0,3.0,1113350.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
699,990217,B,2019-06-27 16:30:38,154036,154036,59438,3,1113350,1113350.0,1267386.0,49588.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
700,990217,C,2019-07-10 13:46:28,1113350,1267386,49588,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
701,990218,A,2019-06-26 06:38:06,0,0,23886,2,739044,17677.0,17677.0,41563.0,2.0,721367.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
702,990218,B,2019-06-26 11:32:43,17677,17677,41563,2,721367,721367.0,739044.0,71730.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
703,990218,C,2019-07-04 19:55:30,721367,739044,71730,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
704,990219,A,2019-06-26 10:19:43,0,0,37183,2,194846,13555.0,13555.0,50738.0,2.0,181291.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
705,990219,B,2019-06-26 14:05:38,13555,13555,50738,2,181291,181291.0,194846.0,59229.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
706,990219,C,2019-06-28 16:27:09,181291,194846,59229,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
707,990220,A,2019-06-26 11:59:13,0,0,43153,2,4236614,85982.0,85982.0,42735.0,3.0,4150632.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,5
708,990220,B,2019-06-27 11:52:15,85982,85982,42735,3,4150632,1728000.0,1813982.0,42735.0,2.0,2422632.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,5
709,990220,D,2019-07-17 11:52:15,1728000,1813982,42735,2,2422632,1728000.0,3541982.0,42735.0,1.0,694632.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,D,3,5
710,990220,D,2019-08-06 11:52:15,1728000,3541982,42735,1,694632,694632.0,4236614.0,46167.0,2.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,4,5
711,990220,C,2019-08-14 12:49:27,694632,4236614,46167,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,5,5
712,990221,A,2019-06-26 14:18:13,0,0,51493,2,447426,7963.0,7963.0,59456.0,2.0,439463.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
713,990221,B,2019-06-26 16:30:56,7963,7963,59456,2,439463,439463.0,447426.0,66919.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
714,990221,C,2019-07-01 18:35:19,439463,447426,66919,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
715,990222,A,2019-06-26 15:56:14,0,0,57374,2,4829964,11320.0,11320.0,68694.0,2.0,4818644.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,5
716,990222,B,2019-06-26 19:04:54,11320,11320,68694,2,4818644,1728000.0,1739320.0,68694.0,1.0,3090644.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,5
717,990222,D,2019-07-16 19:04:54,1728000,1739320,68694,1,3090644,1728000.0,3467320.0,68694.0,0.0,1362644.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,D,3,5
718,990222,D,2019-08-05 19:04:54,1728000,3467320,68694,0,1362644,1362644.0,4829964.0,48938.0,2.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,4,5
719,990222,C,2019-08-21 13:35:38,1362644,4829964,48938,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,5,5
720,990223,A,2019-06-26 18:12:15,0,0,65535,2,2221794,140959.0,140959.0,33694.0,4.0,2080835.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
721,990223,B,2019-06-28 09:21:34,140959,140959,33694,4,2080835,2080835.0,2221794.0,40929.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
722,990223,C,2019-07-22 11:22:09,2080835,2221794,40929,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
723,990224,A,2019-06-26 20:16:20,0,0,72980,2,1973196,49437.0,49437.0,36017.0,3.0,1923759.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
724,990224,B,2019-06-27 10:00:17,49437,49437,36017,3,1923759,1728000.0,1777437.0,36017.0,2.0,195759.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
725,990224,D,2019-07-17 10:00:17,1728000,1777437,36017,2,195759,195759.0,1973196.0,58976.0,4.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
726,990224,C,2019-07-19 16:22:56,195759,1973196,58976,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
727,990225,A,2019-06-26 23:12:15,0,0,83535,2,4812062,43332.0,43332.0,40467.0,3.0,4768730.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,5
728,990225,B,2019-06-27 11:14:27,43332,43332,40467,3,4768730,1728000.0,1771332.0,40467.0,2.0,3040730.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,5
729,990225,D,2019-07-17 11:14:27,1728000,1771332,40467,2,3040730,1728000.0,3499332.0,40467.0,1.0,1312730.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,D,3,5
730,990225,D,2019-08-06 11:14:27,1728000,3499332,40467,1,1312730,1312730.0,4812062.0,57197.0,2.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,4,5
731,990225,C,2019-08-21 15:53:17,1312730,4812062,57197,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,5,5
732,990226,A,2019-06-27 09:06:17,0,0,32777,3,2538579,14324.0,14324.0,47101.0,3.0,2524255.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
733,990226,B,2019-06-27 13:05:01,14324,14324,47101,3,2524255,1728000.0,1742324.0,47101.0,2.0,796255.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
734,990226,D,2019-07-17 13:05:01,1728000,1742324,47101,2,796255,796255.0,2538579.0,65756.0,4.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
735,990226,C,2019-07-26 18:15:56,796255,2538579,65756,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
736,990227,A,2019-06-27 10:32:21,0,0,37941,3,84868,23586.0,23586.0,61527.0,3.0,61282.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
737,990227,B,2019-06-27 17:05:27,23586,23586,61527,3,61282,61282.0,84868.0,36409.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
738,990227,C,2019-06-28 10:06:49,61282,84868,36409,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
739,990228,A,2019-06-27 12:24:29,0,0,44669,3,599519,30333.0,30333.0,75002.0,3.0,569186.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
740,990228,B,2019-06-27 20:50:02,30333,30333,75002,3,569186,569186.0,599519.0,39388.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
741,990228,C,2019-07-04 10:56:28,569186,599519,39388,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
