,Case_ID,Activity,Timestamp,Items,Customers,Packages,In_Package,Amount_Items,Time_Diff,Time_Since_Start,Time_Since_Midnight,Weekday,Remaining_Time,Next_Time_Diff,Next_Time_Since_Start,Next_Time_Since_Midnight,Next_Weekday,Next_Remaining_Time,Act_!,Act_A,Act_B,Act_C,Act_D,Cust_a,Cust_b,Cust_c,Cust_d,Cust_e,Cust_f,Cust_g,Cust_h,Cust_i,Cust_j,Cust_k,Cust_l,Cust_m,Cust_n,Cust_o,Cust_p,Cust_q,Next_Act_!,Next_Act_A,Next_Act_B,Next_Act_C,Next_Act_D,Next_Activity,Position,Trace_Len
817,990251,B,2019-07-03 12:55:14,"['881016', '881015', '881014']",p,,0,3,140317,140317,46514,2,606816,606816.0,747133.0,48530.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,C,2,3
818,990251,C,2019-07-10 13:28:50,"['881016', '881015', '881014']",p,,0,3,606816,747133,48530,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
819,990252,A,2019-07-02 07:57:36,"['881017', '881019', '881020', '881018', '881021']",d,,0,5,0,0,28656,1,3295602,12909.0,12909.0,41565.0,1.0,3282693.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
820,990252,B,2019-07-02 11:32:45,"['881017', '881019', '881020', '881018', '881021']",d,,0,5,12909,12909,41565,1,3282693,1728000.0,1740909.0,41565.0,0.0,1554693.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
821,990252,D,2019-07-22 11:32:45,"['881017', '881019', '881020', '881018', '881021']",d,,0,5,1728000,1740909,41565,0,1554693,1554693.0,3295602.0,41058.0,4.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
822,990252,C,2019-08-09 11:24:18,"['881017', '881019', '881020', '881018', '881021']",d,,0,5,1554693,3295602,41058,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
823,990253,A,2019-07-02 10:47:09,"['881023', '881022']",i,,0,2,0,0,38829,1,543659,8099.0,8099.0,46928.0,1.0,535560.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
824,990253,B,2019-07-02 13:02:08,"['881023', '881022']",i,,0,2,8099,8099,46928,1,535560,535560.0,543659.0,64088.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
825,990253,C,2019-07-08 17:48:08,"['881023', '881022']",i,,0,2,535560,543659,64088,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
826,990254,A,2019-07-02 12:54:05,"['881025', '881024']",g,,0,2,0,0,46445,1,2410628,273331.0,273331.0,60576.0,4.0,2137297.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
827,990254,B,2019-07-05 16:49:36,"['881025', '881024']",g,,0,2,273331,273331,60576,4,2137297,2137297.0,2410628.0,37873.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
828,990254,C,2019-07-30 10:31:13,"['881025', '881024']",g,,0,2,2137297,2410628,37873,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
829,990255,A,2019-07-02 15:07:58,"['881028', '881026', '881029', '881027']",k,,0,4,0,0,54478,1,775813,79563.0,79563.0,47641.0,2.0,696250.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
830,990255,B,2019-07-03 13:14:01,"['881028', '881026', '881029', '881027']",k,,0,4,79563,79563,47641,2,696250,696250.0,775813.0,52691.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
831,990255,C,2019-07-11 14:38:11,"['881028', '881026', '881029', '881027']",k,,0,4,696250,775813,52691,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
832,990256,A,2019-07-02 16:35:43,"['881031', '881030', '881032']",e,,0,3,0,0,59743,1,2077514,150214.0,150214.0,37157.0,3.0,1927300.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
833,990256,B,2019-07-04 10:19:17,"['881031', '881030', '881032']",e,,0,3,150214,150214,37157,3,1927300,1728000.0,1878214.0,37157.0,2.0,199300.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
834,990256,D,2019-07-24 10:19:17,"['881031', '881030', '881032']",e,,0,3,1728000,1878214,37157,2,199300,199300.0,2077514.0,63657.0,4.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
835,990256,C,2019-07-26 17:40:57,"['881031', '881030', '881032']",e,,0,3,199300,2077514,63657,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
836,990257,A,2019-07-02 18:31:14,"['881035', '881034', '881033']",c,,0,3,0,0,66674,1,3609989,67996.0,67996.0,48270.0,2.0,3541993.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,5
837,990257,B,2019-07-03 13:24:30,"['881035', '881034', '881033']",c,,0,3,67996,67996,48270,2,3541993,1728000.0,1795996.0,48270.0,1.0,1813993.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,5
838,990257,D,2019-07-23 13:24:30,"['881035', '881034', '881033']",c,,0,3,1728000,1795996,48270,1,1813993,1728000.0,3523996.0,48270.0,0.0,85993.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,3,5
839,990257,D,2019-08-12 13:24:30,"['881035', '881034', '881033']",c,,0,3,1728000,3523996,48270,0,85993,85993.0,3609989.0,47863.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,4,5
840,990257,C,2019-08-13 13:17:43,"['881035', '881034', '881033']",c,,0,3,85993,3609989,47863,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,5,5
841,990258,A,2019-07-02 21:13:17,"['881042', '881039', '881040', '881041', '881038', '881037', '881036']",a,,0,7,0,0,76397,1,3851469,134363.0,134363.0,37960.0,3.0,3717106.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
842,990258,B,2019-07-04 10:32:40,"['881042', '881039', '881040', '881041', '881038', '881037', '881036']",a,,0,7,134363,134363,37960,3,3717106,1728000.0,1862363.0,37960.0,2.0,1989106.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
843,990258,D,2019-07-24 10:32:40,"['881042', '881039', '881040', '881041', '881038', '881037', '881036']",a,,0,7,1728000,1862363,37960,2,1989106,1989106.0,3851469.0,39866.0,4.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
844,990258,C,2019-08-16 11:04:26,"['881042', '881039', '881040', '881041', '881038', '881037', '881036']",a,,0,7,1989106,3851469,39866,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
845,990259,A,2019-07-03 03:37:36,"['881043', '881044']",o,,0,2,0,0,13056,2,1060512,135499.0,135499.0,62155.0,3.0,925013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
846,990259,B,2019-07-04 17:15:55,"['881043', '881044']",o,,0,2,135499,135499,62155,3,925013,925013.0,1060512.0,36768.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
847,990259,C,2019-07-15 10:12:48,"['881043', '881044']",o,,0,2,925013,1060512,36768,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
848,990260,A,2019-07-03 10:01:09,"['881045', '881049', '881047', '881048', '881046', '881050']",h,,0,6,0,0,36069,2,1925236,8689.0,8689.0,44758.0,2.0,1916547.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
849,990260,B,2019-07-03 12:25:58,"['881045', '881049', '881047', '881048', '881046', '881050']",h,,0,6,8689,8689,44758,2,1916547,1728000.0,1736689.0,44758.0,1.0,188547.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
850,990260,D,2019-07-23 12:25:58,"['881045', '881049', '881047', '881048', '881046', '881050']",h,,0,6,1728000,1736689,44758,1,188547,188547.0,1925236.0,60505.0,3.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
851,990260,C,2019-07-25 16:48:25,"['881045', '881049', '881047', '881048', '881046', '881050']",h,,0,6,188547,1925236,60505,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
852,990261,A,2019-07-03 11:22:05,"['881059', '881057', '881061', '881053', '881058', '881055', '881054', '881052', '881051', '881060', '881056']",j,,0,11,0,0,40925,2,3647136,113400.0,113400.0,67925.0,3.0,3533736.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
853,990261,B,2019-07-04 18:52:05,"['881059', '881057', '881061', '881053', '881058', '881055', '881054', '881052', '881051', '881060', '881056']",j,,0,11,113400,113400,67925,3,3533736,1728000.0,1841400.0,67925.0,2.0,1805736.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
854,990261,D,2019-07-24 18:52:05,"['881059', '881057', '881061', '881053', '881058', '881055', '881054', '881052', '881051', '881060', '881056']",j,,0,11,1728000,1841400,67925,2,1805736,1805736.0,3647136.0,59261.0,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
855,990261,C,2019-08-14 16:27:41,"['881059', '881057', '881061', '881053', '881058', '881055', '881054', '881052', '881051', '881060', '881056']",j,,0,11,1805736,3647136,59261,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
856,990262,A,2019-07-03 13:03:57,"['881064', '881062', '881063']",n,,0,3,0,0,47037,2,3640642,92596.0,92596.0,53233.0,3.0,3548046.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,5
857,990262,B,2019-07-04 14:47:13,"['881064', '881062', '881063']",n,,0,3,92596,92596,53233,3,3548046,1728000.0,1820596.0,53233.0,2.0,1820046.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,5
858,990262,D,2019-07-24 14:47:13,"['881064', '881062', '881063']",n,,0,3,1728000,1820596,53233,2,1820046,1728000.0,3548596.0,53233.0,1.0,92046.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,D,3,5
859,990262,D,2019-08-13 14:47:13,"['881064', '881062', '881063']",n,,0,3,1728000,3548596,53233,1,92046,92046.0,3640642.0,58879.0,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,C,4,5
860,990262,C,2019-08-14 16:21:19,"['881064', '881062', '881063']",n,,0,3,92046,3640642,58879,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,!,5,5
861,990263,A,2019-07-03 14:27:42,"['881065', '881067', '881066']",h,,0,3,0,0,52062,2,2846895,6347.0,6347.0,58409.0,2.0,2840548.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
862,990263,B,2019-07-03 16:13:29,"['881065', '881067', '881066']",h,,0,3,6347,6347,58409,2,2840548,1728000.0,1734347.0,58409.0,1.0,1112548.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
863,990263,D,2019-07-23 16:13:29,"['881065', '881067', '881066']",h,,0,3,1728000,1734347,58409,1,1112548,1112548.0,2846895.0,47757.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
864,990263,C,2019-08-05 13:15:57,"['881065', '881067', '881066']",h,,0,3,1112548,2846895,47757,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
865,990264,A,2019-07-03 16:15:11,"['881070', '881068', '881069']",o,,0,3,0,0,58511,2,1129350,73943.0,73943.0,46054.0,3.0,1055407.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
866,990264,B,2019-07-04 12:47:34,"['881070', '881068', '881069']",o,,0,3,73943,73943,46054,3,1055407,1055407.0,1129350.0,64661.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
867,990264,C,2019-07-16 17:57:41,"['881070', '881068', '881069']",o,,0,3,1055407,1129350,64661,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
868,990265,A,2019-07-03 17:50:10,['881071'],a,,0,1,0,0,64210,2,421181,149360.0,149360.0,40770.0,4.0,271821.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
869,990265,B,2019-07-05 11:19:30,['881071'],a,,0,1,149360,149360,40770,4,271821,271821.0,421181.0,53391.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
870,990265,C,2019-07-08 14:49:51,['881071'],a,,0,1,271821,421181,53391,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
871,990266,A,2019-07-03 20:10:04,"['881074', '881073', '881072']",m,,0,3,0,0,72604,2,735506,71677.0,71677.0,57881.0,3.0,663829.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
872,990266,B,2019-07-04 16:04:41,"['881074', '881073', '881072']",m,,0,3,71677,71677,57881,3,663829,663829.0,735506.0,30510.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
873,990266,C,2019-07-12 08:28:30,"['881074', '881073', '881072']",m,,0,3,663829,735506,30510,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
874,990267,A,2019-07-03 22:59:43,"['881077', '881078', '881075', '881076']",b,,0,4,0,0,82783,2,649505,46304.0,46304.0,42687.0,3.0,603201.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
875,990267,B,2019-07-04 11:51:27,"['881077', '881078', '881075', '881076']",b,,0,4,46304,46304,42687,3,603201,603201.0,649505.0,41088.0,3.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
876,990267,C,2019-07-11 11:24:48,"['881077', '881078', '881075', '881076']",b,,0,4,603201,649505,41088,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
877,990268,A,2019-07-04 09:51:01,"['881083', '881079', '881081', '881082', '881080', '881085', '881084']",j,,0,7,0,0,35461,3,2336692,117896.0,117896.0,66957.0,4.0,2218796.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
878,990268,B,2019-07-05 18:35:57,"['881083', '881079', '881081', '881082', '881080', '881085', '881084']",j,,0,7,117896,117896,66957,4,2218796,1728000.0,1845896.0,66957.0,3.0,490796.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
879,990268,D,2019-07-25 18:35:57,"['881083', '881079', '881081', '881082', '881080', '881085', '881084']",j,,0,7,1728000,1845896,66957,3,490796,490796.0,2336692.0,39353.0,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
880,990268,C,2019-07-31 10:55:53,"['881083', '881079', '881081', '881082', '881080', '881085', '881084']",j,,0,7,490796,2336692,39353,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
881,990269,A,2019-07-04 12:01:49,"['881089', '881087', '881086', '881090', '881091', '881092', '881088']",j,,0,7,0,0,43309,3,1551471,102028.0,102028.0,58937.0,4.0,1449443.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
882,990269,B,2019-07-05 16:22:17,"['881089', '881087', '881086', '881090', '881091', '881092', '881088']",j,,0,7,102028,102028,58937,4,1449443,1449443.0,1551471.0,39580.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
883,990269,C,2019-07-22 10:59:40,"['881089', '881087', '881086', '881090', '881091', '881092', '881088']",j,,0,7,1449443,1551471,39580,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
884,990270,A,2019-07-04 13:23:26,"['881094', '881095', '881093']",i,,0,3,0,0,48206,3,3701236,329378.0,329378.0,31984.0,0.0,3371858.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
885,990270,B,2019-07-08 08:53:04,"['881094', '881095', '881093']",i,,0,3,329378,329378,31984,0,3371858,1728000.0,2057378.0,31984.0,6.0,1643858.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
886,990270,D,2019-07-28 08:53:04,"['881094', '881095', '881093']",i,,0,3,1728000,2057378,31984,6,1643858,1643858.0,3701236.0,34242.0,4.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
887,990270,C,2019-08-16 09:30:42,"['881094', '881095', '881093']",i,,0,3,1643858,3701236,34242,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
888,990271,A,2019-07-04 15:06:39,"['881103', '881096', '881098', '881101', '881102', '881097', '881099', '881100']",f,,0,8,0,0,54399,3,3631442,76579.0,76579.0,44578.0,4.0,3554863.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,5
889,990271,B,2019-07-05 12:22:58,"['881103', '881096', '881098', '881101', '881102', '881097', '881099', '881100']",f,,0,8,76579,76579,44578,4,3554863,1728000.0,1804579.0,44578.0,3.0,1826863.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,5
890,990271,D,2019-07-25 12:22:58,"['881103', '881096', '881098', '881101', '881102', '881097', '881099', '881100']",f,,0,8,1728000,1804579,44578,3,1826863,1728000.0,3532579.0,44578.0,2.0,98863.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,3,5
891,990271,D,2019-08-14 12:22:58,"['881103', '881096', '881098', '881101', '881102', '881097', '881099', '881100']",f,,0,8,1728000,3532579,44578,2,98863,98863.0,3631442.0,57041.0,3.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,4,5
892,990271,C,2019-08-15 15:50:41,"['881103', '881096', '881098', '881101', '881102', '881097', '881099', '881100']",f,,0,8,98863,3631442,57041,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,5,5
893,990272,A,2019-07-04 16:33:06,"['881104', '881105']",k,,0,2,0,0,59586,3,2160881,319685.0,319685.0,33671.0,0.0,1841196.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
894,990272,B,2019-07-08 09:21:11,"['881104', '881105']",k,,0,2,319685,319685,33671,0,1841196,1841196.0,2160881.0,60467.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
895,990272,C,2019-07-29 16:47:47,"['881104', '881105']",k,,0,2,1841196,2160881,60467,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
896,990273,A,2019-07-04 18:25:59,"['881108', '881106', '881110', '881107', '881109']",k,,0,5,0,0,66359,3,410401,328483.0,328483.0,49242.0,0.0,81918.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
897,990273,B,2019-07-08 13:40:42,"['881108', '881106', '881110', '881107', '881109']",k,,0,5,328483,328483,49242,0,81918,81918.0,410401.0,44760.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
898,990273,C,2019-07-09 12:26:00,"['881108', '881106', '881110', '881107', '881109']",k,,0,5,81918,410401,44760,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
899,990274,A,2019-07-04 20:57:32,"['881114', '881112', '881111', '881113']",k,,0,4,0,0,75452,3,476471,69244.0,69244.0,58296.0,4.0,407227.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
900,990274,B,2019-07-05 16:11:36,"['881114', '881112', '881111', '881113']",k,,0,4,69244,69244,58296,4,407227,407227.0,476471.0,33523.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
901,990274,C,2019-07-10 09:18:43,"['881114', '881112', '881111', '881113']",k,,0,4,407227,476471,33523,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
902,990275,A,2019-07-05 03:03:06,"['881116', '881115', '881117']",c,,0,3,0,0,10986,4,394456,291166.0,291166.0,42952.0,0.0,103290.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
903,990275,B,2019-07-08 11:55:52,"['881116', '881115', '881117']",c,,0,3,291166,291166,42952,0,103290,103290.0,394456.0,59842.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
904,990275,C,2019-07-09 16:37:22,"['881116', '881115', '881117']",c,,0,3,103290,394456,59842,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
