,Case_ID,Activity,Timestamp,Items,Customers,Packages,In_Package,Amount_Items,Time_Diff,Time_Since_Start,Time_Since_Midnight,Weekday,Remaining_Time,Next_Time_Diff,Next_Time_Since_Start,Next_Time_Since_Midnight,Next_Weekday,Next_Remaining_Time,Act_!,Act_A,Act_B,Act_C,Act_D,Cust_a,Cust_b,Cust_c,Cust_d,Cust_e,Cust_f,Cust_g,Cust_h,Cust_i,Cust_j,Cust_k,Cust_l,Cust_m,Cust_n,Cust_o,Cust_p,Cust_q,Next_Act_!,Next_Act_A,Next_Act_B,Next_Act_C,Next_Act_D,Next_Activity,Position,Trace_Len
803,990348,D,2019-08-08 14:49:16,"['881399', '881401', '881400', '881398']",f,,0,4,1728000,1885149,53356,3,351831,351831.0,2236980.0,59587.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
804,990348,C,2019-08-12 16:33:07,"['881399', '881401', '881400', '881398']",f,,0,4,351831,2236980,59587,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
805,990349,A,2019-07-17 21:59:49,"['881402', '881403', '881404']",i,,0,3,0,0,79189,2,1268975,46183.0,46183.0,38972.0,3.0,1222792.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
806,990349,B,2019-07-18 10:49:32,"['881402', '881403', '881404']",i,,0,3,46183,46183,38972,3,1222792,1222792.0,1268975.0,52164.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
807,990349,C,2019-08-01 14:29:24,"['881402', '881403', '881404']",i,,0,3,1222792,1268975,52164,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
808,990350,A,2019-07-18 08:16:48,"['881407', '881408', '881405', '881406']",m,,0,4,0,0,29808,3,4100162,369316.0,369316.0,53524.0,0.0,3730846.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
809,990350,B,2019-07-22 14:52:04,"['881407', '881408', '881405', '881406']",m,,0,4,369316,369316,53524,0,3730846,1728000.0,2097316.0,53524.0,6.0,2002846.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
810,990350,D,2019-08-11 14:52:04,"['881407', '881408', '881405', '881406']",m,,0,4,1728000,2097316,53524,6,2002846,2002846.0,4100162.0,69170.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
811,990350,C,2019-09-03 19:12:50,"['881407', '881408', '881405', '881406']",m,,0,4,2002846,4100162,69170,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
812,990351,A,2019-07-18 10:14:59,"['881409', '881410', '881412', '881411', '881413']",g,,0,5,0,0,36899,3,359136,25395.0,25395.0,62294.0,3.0,333741.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
813,990351,B,2019-07-18 17:18:14,"['881409', '881410', '881412', '881411', '881413']",g,,0,5,25395,25395,62294,3,333741,333741.0,359136.0,50435.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
814,990351,C,2019-07-22 14:00:35,"['881409', '881410', '881412', '881411', '881413']",g,,0,5,333741,359136,50435,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
815,990352,A,2019-07-18 11:49:46,"['881415', '881417', '881418', '881416', '881414']",k,,0,5,0,0,42586,3,356077,4596.0,4596.0,47182.0,3.0,351481.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
816,990352,B,2019-07-18 13:06:22,"['881415', '881417', '881418', '881416', '881414']",k,,0,5,4596,4596,47182,3,351481,351481.0,356077.0,53063.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
817,990352,C,2019-07-22 14:44:23,"['881415', '881417', '881418', '881416', '881414']",k,,0,5,351481,356077,53063,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
818,990353,A,2019-07-18 13:59:19,"['881421', '881426', '881422', '881420', '881423', '881425', '881419', '881424']",g,,0,8,0,0,50359,3,1908295,358585.0,358585.0,63344.0,0.0,1549710.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
819,990353,B,2019-07-22 17:35:44,"['881421', '881426', '881422', '881420', '881423', '881425', '881419', '881424']",g,,0,8,358585,358585,63344,0,1549710,1549710.0,1908295.0,57854.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
820,990353,C,2019-08-09 16:04:14,"['881421', '881426', '881422', '881420', '881423', '881425', '881419', '881424']",g,,0,8,1549710,1908295,57854,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
821,990354,A,2019-07-18 16:18:26,"['881427', '881428']",p,,0,2,0,0,58706,3,2741776,59881.0,59881.0,32187.0,4.0,2681895.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,B,1,4
822,990354,B,2019-07-19 08:56:27,"['881427', '881428']",p,,0,2,59881,59881,32187,4,2681895,1728000.0,1787881.0,32187.0,3.0,953895.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,D,2,4
823,990354,D,2019-08-08 08:56:27,"['881427', '881428']",p,,0,2,1728000,1787881,32187,3,953895,953895.0,2741776.0,35682.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,C,3,4
824,990354,C,2019-08-19 09:54:42,"['881427', '881428']",p,,0,2,953895,2741776,35682,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
825,990355,A,2019-07-18 17:56:39,"['881429', '881430']",d,,0,2,0,0,64599,3,1796292,67677.0,67677.0,45876.0,4.0,1728615.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
826,990355,B,2019-07-19 12:44:36,"['881429', '881430']",d,,0,2,67677,67677,45876,4,1728615,1728000.0,1795677.0,45876.0,3.0,615.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
827,990355,D,2019-08-08 12:44:36,"['881429', '881430']",d,,0,2,1728000,1795677,45876,3,615,615.0,1796292.0,46491.0,3.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
828,990355,C,2019-08-08 12:54:51,"['881429', '881430']",d,,0,2,615,1796292,46491,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
829,990356,A,2019-07-18 20:29:32,"['881432', '881434', '881435', '881431', '881433']",l,,0,5,0,0,73772,3,503397,314414.0,314414.0,42586.0,0.0,188983.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
830,990356,B,2019-07-22 11:49:46,"['881432', '881434', '881435', '881431', '881433']",l,,0,5,314414,314414,42586,0,188983,188983.0,503397.0,58769.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
831,990356,C,2019-07-24 16:19:29,"['881432', '881434', '881435', '881431', '881433']",l,,0,5,188983,503397,58769,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
832,990358,A,2019-07-19 09:18:24,"['881442', '881443']",j,,0,2,0,0,33504,4,280070,5661.0,5661.0,39165.0,4.0,274409.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
833,990358,B,2019-07-19 10:52:45,"['881442', '881443']",j,,0,2,5661,5661,39165,4,274409,274409.0,280070.0,54374.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
834,990358,C,2019-07-22 15:06:14,"['881442', '881443']",j,,0,2,274409,280070,54374,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
835,990359,A,2019-07-19 10:56:35,"['881446', '881444', '881445']",b,,0,3,0,0,39395,4,1651950,264636.0,264636.0,44831.0,0.0,1387314.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
836,990359,B,2019-07-22 12:27:11,"['881446', '881444', '881445']",b,,0,3,264636,264636,44831,0,1387314,1387314.0,1651950.0,49745.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
837,990359,C,2019-08-07 13:49:05,"['881446', '881444', '881445']",b,,0,3,1387314,1651950,49745,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
838,990360,A,2019-07-19 13:12:58,"['881449', '881448', '881447', '881450', '881451']",k,,0,5,0,0,47578,4,2082719,280377.0,280377.0,68755.0,0.0,1802342.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
839,990360,B,2019-07-22 19:05:55,"['881449', '881448', '881447', '881450', '881451']",k,,0,5,280377,280377,68755,0,1802342,1728000.0,2008377.0,68755.0,6.0,74342.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
840,990360,D,2019-08-11 19:05:55,"['881449', '881448', '881447', '881450', '881451']",k,,0,5,1728000,2008377,68755,6,74342,74342.0,2082719.0,56697.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
841,990360,C,2019-08-12 15:44:57,"['881449', '881448', '881447', '881450', '881451']",k,,0,5,74342,2082719,56697,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
842,990361,A,2019-07-19 14:45:43,"['881453', '881452']",g,,0,2,0,0,53143,4,585402,253245.0,253245.0,47188.0,0.0,332157.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
843,990361,B,2019-07-22 13:06:28,"['881453', '881452']",g,,0,2,253245,253245,47188,0,332157,332157.0,585402.0,33745.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
844,990361,C,2019-07-26 09:22:25,"['881453', '881452']",g,,0,2,332157,585402,33745,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
845,990362,A,2019-07-19 16:51:14,"['881455', '881454', '881456', '881457']",f,,0,4,0,0,60674,4,343623,251327.0,251327.0,52801.0,0.0,92296.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
846,990362,B,2019-07-22 14:40:01,"['881455', '881454', '881456', '881457']",f,,0,4,251327,251327,52801,0,92296,92296.0,343623.0,58697.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
847,990362,C,2019-07-23 16:18:17,"['881455', '881454', '881456', '881457']",f,,0,4,92296,343623,58697,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
848,990363,A,2019-07-19 19:02:15,"['881458', '881459']",a,,0,2,0,0,68535,4,487923,415615.0,415615.0,52150.0,2.0,72308.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
849,990363,B,2019-07-24 14:29:10,"['881458', '881459']",a,,0,2,415615,415615,52150,2,72308,72308.0,487923.0,38058.0,3.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
850,990363,C,2019-07-25 10:34:18,"['881458', '881459']",a,,0,2,72308,487923,38058,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
851,990364,A,2019-07-19 21:44:05,"['881460', '881462', '881464', '881463', '881461']",q,,0,5,0,0,78245,4,2235515,306491.0,306491.0,39136.0,1.0,1929024.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,B,1,3
852,990364,B,2019-07-23 10:52:16,"['881460', '881462', '881464', '881463', '881461']",q,,0,5,306491,306491,39136,1,1929024,1929024.0,2235515.0,67360.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,2,3
853,990364,C,2019-08-14 18:42:40,"['881460', '881462', '881464', '881463', '881461']",q,,0,5,1929024,2235515,67360,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
854,990365,A,2019-07-20 14:24:24,"['881466', '881465']",h,,0,2,0,0,51864,5,2170714,179962.0,179962.0,59026.0,0.0,1990752.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
855,990365,B,2019-07-22 16:23:46,"['881466', '881465']",h,,0,2,179962,179962,59026,0,1990752,1990752.0,2170714.0,62578.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
856,990365,C,2019-08-14 17:22:58,"['881466', '881465']",h,,0,2,1990752,2170714,62578,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
857,990366,A,2019-07-21 14:42:42,"['881469', '881468', '881467', '881470', '881471', '881472']",d,,0,6,0,0,52962,6,2686581,114926.0,114926.0,81488.0,0.0,2571655.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
858,990366,B,2019-07-22 22:38:08,"['881469', '881468', '881467', '881470', '881471', '881472']",d,,0,6,114926,114926,81488,0,2571655,1728000.0,1842926.0,81488.0,6.0,843655.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
859,990366,D,2019-08-11 22:38:08,"['881469', '881468', '881467', '881470', '881471', '881472']",d,,0,6,1728000,1842926,81488,6,843655,843655.0,2686581.0,61143.0,2.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
860,990366,C,2019-08-21 16:59:03,"['881469', '881468', '881467', '881470', '881471', '881472']",d,,0,6,843655,2686581,61143,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
861,990367,A,2019-07-22 07:37:18,"['881478', '881477', '881476', '881473', '881474', '881479', '881475']",q,,0,7,0,0,27438,0,894576,111438.0,111438.0,52476.0,1.0,783138.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,B,1,3
862,990367,B,2019-07-23 14:34:36,"['881478', '881477', '881476', '881473', '881474', '881479', '881475']",q,,0,7,111438,111438,52476,1,783138,783138.0,894576.0,58014.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,2,3
863,990367,C,2019-08-01 16:06:54,"['881478', '881477', '881476', '881473', '881474', '881479', '881475']",q,,0,7,783138,894576,58014,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,!,3,3
864,990368,A,2019-07-22 10:24:49,"['881485', '881482', '881480', '881484', '881483', '881481']",k,,0,6,0,0,37489,0,2510251,82543.0,82543.0,33632.0,1.0,2427708.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
865,990368,B,2019-07-23 09:20:32,"['881485', '881482', '881480', '881484', '881483', '881481']",k,,0,6,82543,82543,33632,1,2427708,1728000.0,1810543.0,33632.0,0.0,699708.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
866,990368,D,2019-08-12 09:20:32,"['881485', '881482', '881480', '881484', '881483', '881481']",k,,0,6,1728000,1810543,33632,0,699708,699708.0,2510251.0,42140.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
867,990368,C,2019-08-20 11:42:20,"['881485', '881482', '881480', '881484', '881483', '881481']",k,,0,6,699708,2510251,42140,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
868,990369,A,2019-07-22 12:09:25,"['881487', '881488', '881489', '881490', '881486']",k,,0,5,0,0,43765,0,98221,83430.0,83430.0,40795.0,1.0,14791.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
869,990369,B,2019-07-23 11:19:55,"['881487', '881488', '881489', '881490', '881486']",k,,0,5,83430,83430,40795,1,14791,14791.0,98221.0,55586.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
870,990369,C,2019-07-23 15:26:26,"['881487', '881488', '881489', '881490', '881486']",k,,0,5,14791,98221,55586,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
871,990371,A,2019-07-22 15:37:03,"['881497', '881498', '881496', '881499']",l,,0,4,0,0,56223,0,1827044,149576.0,149576.0,32999.0,2.0,1677468.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
872,990371,B,2019-07-24 09:09:59,"['881497', '881498', '881496', '881499']",l,,0,4,149576,149576,32999,2,1677468,1677468.0,1827044.0,68867.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
873,990371,C,2019-08-12 19:07:47,"['881497', '881498', '881496', '881499']",l,,0,4,1677468,1827044,68867,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
874,990372,A,2019-07-22 17:33:54,"['881500', '881503', '881504', '881502', '881501', '881505']",f,,0,6,0,0,63234,0,251682,75350.0,75350.0,52184.0,1.0,176332.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
875,990372,B,2019-07-23 14:29:44,"['881500', '881503', '881504', '881502', '881501', '881505']",f,,0,6,75350,75350,52184,1,176332,176332.0,251682.0,55716.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
876,990372,C,2019-07-25 15:28:36,"['881500', '881503', '881504', '881502', '881501', '881505']",f,,0,6,176332,251682,55716,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
877,990373,A,2019-07-22 19:27:35,"['881507', '881506', '881510', '881508', '881509']",e,,0,5,0,0,70055,0,588999,70173.0,70173.0,53828.0,1.0,518826.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
878,990373,B,2019-07-23 14:57:08,"['881507', '881506', '881510', '881508', '881509']",e,,0,5,70173,70173,53828,1,518826,518826.0,588999.0,54254.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
879,990373,C,2019-07-29 15:04:14,"['881507', '881506', '881510', '881508', '881509']",e,,0,5,518826,588999,54254,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
880,990374,A,2019-07-22 22:34:45,"['881511', '881515', '881512', '881514', '881513', '881516']",b,,0,6,0,0,81285,0,2120031,67729.0,67729.0,62614.0,1.0,2052302.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
881,990374,B,2019-07-23 17:23:34,"['881511', '881515', '881512', '881514', '881513', '881516']",b,,0,6,67729,67729,62614,1,2052302,1728000.0,1795729.0,62614.0,0.0,324302.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
882,990374,D,2019-08-12 17:23:34,"['881511', '881515', '881512', '881514', '881513', '881516']",b,,0,6,1728000,1795729,62614,0,324302,324302.0,2120031.0,41316.0,4.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
883,990374,C,2019-08-16 11:28:36,"['881511', '881515', '881512', '881514', '881513', '881516']",b,,0,6,324302,2120031,41316,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
884,990375,A,2019-07-23 09:01:05,"['881518', '881517', '881520', '881521', '881523', '881519', '881522']",j,,0,7,0,0,32465,1,1831808,87358.0,87358.0,33423.0,2.0,1744450.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
885,990375,B,2019-07-24 09:17:03,"['881518', '881517', '881520', '881521', '881523', '881519', '881522']",j,,0,7,87358,87358,33423,2,1744450,1728000.0,1815358.0,33423.0,1.0,16450.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
886,990375,D,2019-08-13 09:17:03,"['881518', '881517', '881520', '881521', '881523', '881519', '881522']",j,,0,7,1728000,1815358,33423,1,16450,16450.0,1831808.0,49873.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,3,4
887,990375,C,2019-08-13 13:51:13,"['881518', '881517', '881520', '881521', '881523', '881519', '881522']",j,,0,7,16450,1831808,49873,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,4,4
888,990376,A,2019-07-23 10:21:57,"['881525', '881524']",c,,0,2,0,0,37317,1,523758,15623.0,15623.0,52940.0,1.0,508135.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
889,990376,B,2019-07-23 14:42:20,"['881525', '881524']",c,,0,2,15623,15623,52940,1,508135,508135.0,523758.0,42675.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
890,990376,C,2019-07-29 11:51:15,"['881525', '881524']",c,,0,2,508135,523758,42675,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,!,3,3
891,990377,A,2019-07-23 12:03:42,"['881528', '881527', '881526']",m,,0,3,0,0,43422,1,712248,92018.0,92018.0,49040.0,2.0,620230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
