,Case_ID,Activity,Timestamp,Time_Diff,Time_Since_Start,Time_Since_Midnight,Weekday,Remaining_Time,Next_Time_Diff,Next_Time_Since_Start,Next_Time_Since_Midnight,Next_Weekday,Next_Remaining_Time,Act_!,Act_A,Act_B,Act_C,Act_D,Next_Act_!,Next_Act_A,Next_Act_B,Next_Act_C,Next_Act_D,Next_Activity,Position,Trace_Len
578,990256,C,2019-07-26 17:40:57,199300,2077514,63657,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
579,990257,A,2019-07-02 18:31:14,0,0,66674,1,3609989,67996.0,67996.0,48270.0,2.0,3541993.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,5
580,990257,B,2019-07-03 13:24:30,67996,67996,48270,2,3541993,1728000.0,1795996.0,48270.0,1.0,1813993.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,5
581,990257,D,2019-07-23 13:24:30,1728000,1795996,48270,1,1813993,1728000.0,3523996.0,48270.0,0.0,85993.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,D,3,5
582,990257,D,2019-08-12 13:24:30,1728000,3523996,48270,0,85993,85993.0,3609989.0,47863.0,1.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,4,5
583,990257,C,2019-08-13 13:17:43,85993,3609989,47863,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,5,5
584,990259,A,2019-07-03 03:37:36,0,0,13056,2,1060512,135499.0,135499.0,62155.0,3.0,925013.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
585,990259,B,2019-07-04 17:15:55,135499,135499,62155,3,925013,925013.0,1060512.0,36768.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
586,990259,C,2019-07-15 10:12:48,925013,1060512,36768,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
587,990260,A,2019-07-03 10:01:09,0,0,36069,2,1925236,8689.0,8689.0,44758.0,2.0,1916547.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
588,990260,B,2019-07-03 12:25:58,8689,8689,44758,2,1916547,1728000.0,1736689.0,44758.0,1.0,188547.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
589,990260,D,2019-07-23 12:25:58,1728000,1736689,44758,1,188547,188547.0,1925236.0,60505.0,3.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
590,990260,C,2019-07-25 16:48:25,188547,1925236,60505,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
591,990261,A,2019-07-03 11:22:05,0,0,40925,2,3647136,113400.0,113400.0,67925.0,3.0,3533736.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
592,990261,B,2019-07-04 18:52:05,113400,113400,67925,3,3533736,1728000.0,1841400.0,67925.0,2.0,1805736.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
593,990261,D,2019-07-24 18:52:05,1728000,1841400,67925,2,1805736,1805736.0,3647136.0,59261.0,2.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
594,990261,C,2019-08-14 16:27:41,1805736,3647136,59261,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
595,990262,A,2019-07-03 13:03:57,0,0,47037,2,3640642,92596.0,92596.0,53233.0,3.0,3548046.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,5
596,990262,B,2019-07-04 14:47:13,92596,92596,53233,3,3548046,1728000.0,1820596.0,53233.0,2.0,1820046.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,5
597,990262,D,2019-07-24 14:47:13,1728000,1820596,53233,2,1820046,1728000.0,3548596.0,53233.0,1.0,92046.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,D,3,5
598,990262,D,2019-08-13 14:47:13,1728000,3548596,53233,1,92046,92046.0,3640642.0,58879.0,2.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,4,5
599,990262,C,2019-08-14 16:21:19,92046,3640642,58879,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,5,5
600,990266,A,2019-07-03 20:10:04,0,0,72604,2,735506,71677.0,71677.0,57881.0,3.0,663829.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
601,990266,B,2019-07-04 16:04:41,71677,71677,57881,3,663829,663829.0,735506.0,30510.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
602,990266,C,2019-07-12 08:28:30,663829,735506,30510,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
603,990267,A,2019-07-03 22:59:43,0,0,82783,2,649505,46304.0,46304.0,42687.0,3.0,603201.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
604,990267,B,2019-07-04 11:51:27,46304,46304,42687,3,603201,603201.0,649505.0,41088.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
605,990267,C,2019-07-11 11:24:48,603201,649505,41088,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
606,990268,A,2019-07-04 09:51:01,0,0,35461,3,2336692,117896.0,117896.0,66957.0,4.0,2218796.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
607,990268,B,2019-07-05 18:35:57,117896,117896,66957,4,2218796,1728000.0,1845896.0,66957.0,3.0,490796.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
608,990268,D,2019-07-25 18:35:57,1728000,1845896,66957,3,490796,490796.0,2336692.0,39353.0,2.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
609,990268,C,2019-07-31 10:55:53,490796,2336692,39353,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
610,990271,A,2019-07-04 15:06:39,0,0,54399,3,3631442,76579.0,76579.0,44578.0,4.0,3554863.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,5
611,990271,B,2019-07-05 12:22:58,76579,76579,44578,4,3554863,1728000.0,1804579.0,44578.0,3.0,1826863.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,5
612,990271,D,2019-07-25 12:22:58,1728000,1804579,44578,3,1826863,1728000.0,3532579.0,44578.0,2.0,98863.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,D,3,5
613,990271,D,2019-08-14 12:22:58,1728000,3532579,44578,2,98863,98863.0,3631442.0,57041.0,3.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,4,5
614,990271,C,2019-08-15 15:50:41,98863,3631442,57041,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,5,5
615,990272,A,2019-07-04 16:33:06,0,0,59586,3,2160881,319685.0,319685.0,33671.0,0.0,1841196.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
616,990272,B,2019-07-08 09:21:11,319685,319685,33671,0,1841196,1841196.0,2160881.0,60467.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
617,990272,C,2019-07-29 16:47:47,1841196,2160881,60467,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
618,990273,A,2019-07-04 18:25:59,0,0,66359,3,410401,328483.0,328483.0,49242.0,0.0,81918.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
619,990273,B,2019-07-08 13:40:42,328483,328483,49242,0,81918,81918.0,410401.0,44760.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
620,990273,C,2019-07-09 12:26:00,81918,410401,44760,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
621,990274,A,2019-07-04 20:57:32,0,0,75452,3,476471,69244.0,69244.0,58296.0,4.0,407227.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
622,990274,B,2019-07-05 16:11:36,69244,69244,58296,4,407227,407227.0,476471.0,33523.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
623,990274,C,2019-07-10 09:18:43,407227,476471,33523,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
624,990275,A,2019-07-05 03:03:06,0,0,10986,4,394456,291166.0,291166.0,42952.0,0.0,103290.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
625,990275,B,2019-07-08 11:55:52,291166,291166,42952,0,103290,103290.0,394456.0,59842.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
626,990275,C,2019-07-09 16:37:22,103290,394456,59842,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
627,990276,A,2019-07-05 09:23:12,0,0,33792,4,461443,343801.0,343801.0,31993.0,1.0,117642.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
628,990276,B,2019-07-09 08:53:13,343801,343801,31993,1,117642,117642.0,461443.0,63235.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
629,990276,C,2019-07-10 17:33:55,117642,461443,63235,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
630,990278,A,2019-07-05 12:32:10,0,0,45130,4,870440,259544.0,259544.0,45474.0,0.0,610896.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
631,990278,B,2019-07-08 12:37:54,259544,259544,45474,0,610896,610896.0,870440.0,51570.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
632,990278,C,2019-07-15 14:19:30,610896,870440,51570,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
633,990281,A,2019-07-05 17:35:51,0,0,63351,4,2228098,4867.0,4867.0,68218.0,4.0,2223231.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
634,990281,B,2019-07-05 18:56:58,4867,4867,68218,4,2223231,1728000.0,1732867.0,68218.0,3.0,495231.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
635,990281,D,2019-07-25 18:56:58,1728000,1732867,68218,3,495231,495231.0,2228098.0,45049.0,2.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
636,990281,C,2019-07-31 12:30:49,495231,2228098,45049,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
637,990282,A,2019-07-05 19:31:29,0,0,70289,4,227968,227843.0,227843.0,38932.0,0.0,125.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
638,990282,B,2019-07-08 10:48:52,227843,227843,38932,0,125,125.0,227968.0,39057.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
639,990282,C,2019-07-08 10:50:57,125,227968,39057,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
640,990283,A,2019-07-05 22:42:33,0,0,81753,4,554611,217432.0,217432.0,39985.0,0.0,337179.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
641,990283,B,2019-07-08 11:06:25,217432,217432,39985,0,337179,337179.0,554611.0,31564.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
642,990283,C,2019-07-12 08:46:04,337179,554611,31564,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
643,990286,A,2019-07-08 08:58:24,0,0,32304,0,1504509,25119.0,25119.0,57423.0,0.0,1479390.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
644,990286,B,2019-07-08 15:57:03,25119,25119,57423,0,1479390,1479390.0,1504509.0,68013.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
645,990286,C,2019-07-25 18:53:33,1479390,1504509,68013,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
646,990287,A,2019-07-08 11:17:24,0,0,40644,0,188779,12818.0,12818.0,53462.0,0.0,175961.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
647,990287,B,2019-07-08 14:51:02,12818,12818,53462,0,175961,175961.0,188779.0,56623.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
648,990287,C,2019-07-10 15:43:43,175961,188779,56623,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
649,990288,A,2019-07-08 12:54:35,0,0,46475,0,174008,78529.0,78529.0,38604.0,1.0,95479.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
650,990288,B,2019-07-09 10:43:24,78529,78529,38604,1,95479,95479.0,174008.0,47683.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
651,990288,C,2019-07-10 13:14:43,95479,174008,47683,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
652,990290,A,2019-07-08 16:37:43,0,0,59863,0,154694,5112.0,5112.0,64975.0,0.0,149582.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
653,990290,B,2019-07-08 18:02:55,5112,5112,64975,0,149582,149582.0,154694.0,41757.0,2.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
654,990290,C,2019-07-10 11:35:57,149582,154694,41757,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
655,990291,A,2019-07-08 18:35:13,0,0,66913,0,951826,56276.0,56276.0,36789.0,1.0,895550.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
656,990291,B,2019-07-09 10:13:09,56276,56276,36789,1,895550,895550.0,951826.0,68339.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
657,990291,C,2019-07-19 18:58:59,895550,951826,68339,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
658,990292,A,2019-07-08 21:25:14,0,0,77114,0,843590,150849.0,150849.0,55163.0,2.0,692741.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
659,990292,B,2019-07-10 15:19:23,150849,150849,55163,2,692741,692741.0,843590.0,56704.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
660,990292,C,2019-07-18 15:45:04,692741,843590,56704,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
661,990293,A,2019-07-09 04:49:18,0,0,17358,1,38570,20590.0,20590.0,37948.0,1.0,17980.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
662,990293,B,2019-07-09 10:32:28,20590,20590,37948,1,17980,17980.0,38570.0,55928.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
663,990293,C,2019-07-09 15:32:08,17980,38570,55928,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
664,990295,A,2019-07-09 11:59:50,0,0,43190,1,880759,107322.0,107322.0,64112.0,2.0,773437.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
665,990295,B,2019-07-10 17:48:32,107322,107322,64112,2,773437,773437.0,880759.0,59949.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
666,990295,C,2019-07-19 16:39:09,773437,880759,59949,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
667,990297,A,2019-07-09 15:58:42,0,0,57522,1,1101485,9529.0,9529.0,67051.0,1.0,1091956.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
668,990297,B,2019-07-09 18:37:31,9529,9529,67051,1,1091956,1091956.0,1101485.0,35807.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
669,990297,C,2019-07-22 09:56:47,1091956,1101485,35807,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
670,990298,A,2019-07-09 18:17:11,0,0,65831,1,1796382,56318.0,56318.0,35749.0,2.0,1740064.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
671,990298,B,2019-07-10 09:55:49,56318,56318,35749,2,1740064,1728000.0,1784318.0,35749.0,1.0,12064.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
672,990298,D,2019-07-30 09:55:49,1728000,1784318,35749,1,12064,12064.0,1796382.0,47813.0,1.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
673,990298,C,2019-07-30 13:16:53,12064,1796382,47813,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
674,990299,A,2019-07-09 20:31:08,0,0,73868,1,2989618,68868.0,68868.0,56336.0,2.0,2920750.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
675,990299,B,2019-07-10 15:38:56,68868,68868,56336,2,2920750,1728000.0,1796868.0,56336.0,1.0,1192750.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
676,990299,D,2019-07-30 15:38:56,1728000,1796868,56336,1,1192750,1192750.0,2989618.0,39486.0,1.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
677,990299,C,2019-08-13 10:58:06,1192750,2989618,39486,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
678,990300,A,2019-07-10 00:24:42,0,0,1482,2,730045,36513.0,36513.0,37995.0,2.0,693532.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
679,990300,B,2019-07-10 10:33:15,36513,36513,37995,2,693532,693532.0,730045.0,40327.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
680,990300,C,2019-07-18 11:12:07,693532,730045,40327,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
681,990301,A,2019-07-10 09:28:57,0,0,34137,2,553637,3781.0,3781.0,37918.0,2.0,549856.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
682,990301,B,2019-07-10 10:31:58,3781,3781,37918,2,549856,549856.0,553637.0,69374.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
683,990301,C,2019-07-16 19:16:14,549856,553637,69374,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
684,990303,A,2019-07-10 12:55:11,0,0,46511,2,455192,19927.0,19927.0,66438.0,2.0,435265.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
685,990303,B,2019-07-10 18:27:18,19927,19927,66438,2,435265,435265.0,455192.0,69703.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
686,990303,C,2019-07-15 19:21:43,435265,455192,69703,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
687,990304,A,2019-07-10 15:10:10,0,0,54610,2,431700,16790.0,16790.0,71400.0,2.0,414910.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
688,990304,B,2019-07-10 19:50:00,16790,16790,71400,2,414910,414910.0,431700.0,54310.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
689,990304,C,2019-07-15 15:05:10,414910,431700,54310,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
690,990306,A,2019-07-10 18:40:02,0,0,67202,2,4219959,52058.0,52058.0,32860.0,3.0,4167901.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,5
691,990306,B,2019-07-11 09:07:40,52058,52058,32860,3,4167901,1728000.0,1780058.0,32860.0,2.0,2439901.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,5
692,990306,D,2019-07-31 09:07:40,1728000,1780058,32860,2,2439901,1728000.0,3508058.0,32860.0,1.0,711901.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,D,3,5
693,990306,D,2019-08-20 09:07:40,1728000,3508058,32860,1,711901,711901.0,4219959.0,53561.0,2.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,4,5
694,990306,C,2019-08-28 14:52:41,711901,4219959,53561,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,5,5
695,990307,A,2019-07-10 21:39:40,0,0,77980,2,738787,148111.0,148111.0,53291.0,4.0,590676.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
696,990307,B,2019-07-12 14:48:11,148111,148111,53291,4,590676,590676.0,738787.0,39167.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
697,990307,C,2019-07-19 10:52:47,590676,738787,39167,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
698,990308,A,2019-07-11 06:15:54,0,0,22554,3,442883,34820.0,34820.0,57374.0,3.0,408063.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
699,990308,B,2019-07-11 15:56:14,34820,34820,57374,3,408063,408063.0,442883.0,33437.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
700,990308,C,2019-07-16 09:17:17,408063,442883,33437,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
701,990309,A,2019-07-11 09:55:17,0,0,35717,3,84501,36020.0,36020.0,71737.0,3.0,48481.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
702,990309,B,2019-07-11 19:55:37,36020,36020,71737,3,48481,48481.0,84501.0,33818.0,4.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
703,990309,C,2019-07-12 09:23:38,48481,84501,33818,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
704,990310,A,2019-07-11 12:10:22,0,0,43822,3,1044003,76054.0,76054.0,33476.0,4.0,967949.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
705,990310,B,2019-07-12 09:17:56,76054,76054,33476,4,967949,967949.0,1044003.0,51025.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
706,990310,C,2019-07-23 14:10:25,967949,1044003,51025,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
707,990311,A,2019-07-11 13:40:31,0,0,49231,3,942655,16293.0,16293.0,65524.0,3.0,926362.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
708,990311,B,2019-07-11 18:12:04,16293,16293,65524,3,926362,926362.0,942655.0,41486.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
709,990311,C,2019-07-22 11:31:26,926362,942655,41486,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
710,990312,A,2019-07-11 15:40:49,0,0,56449,3,1883392,68363.0,68363.0,38412.0,4.0,1815029.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,4
711,990312,B,2019-07-12 10:40:12,68363,68363,38412,4,1815029,1728000.0,1796363.0,38412.0,3.0,87029.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,4
712,990312,D,2019-08-01 10:40:12,1728000,1796363,38412,3,87029,87029.0,1883392.0,39041.0,4.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,C,3,4
713,990312,C,2019-08-02 10:50:41,87029,1883392,39041,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,4,4
714,990313,A,2019-07-11 17:41:26,0,0,63686,3,2224885,422033.0,422033.0,53719.0,1.0,1802852.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
715,990313,B,2019-07-16 14:55:19,422033,422033,53719,1,1802852,1802852.0,2224885.0,42171.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
716,990313,C,2019-08-06 11:42:51,1802852,2224885,42171,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
717,990315,A,2019-07-11 23:07:20,0,0,83240,3,1614000,307913.0,307913.0,45553.0,0.0,1306087.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
718,990315,B,2019-07-15 12:39:13,307913,307913,45553,0,1306087,1306087.0,1614000.0,55640.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
719,990315,C,2019-07-30 15:27:20,1306087,1614000,55640,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
720,990317,A,2019-07-12 10:20:34,0,0,37234,4,541669,22592.0,22592.0,59826.0,4.0,519077.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,3
721,990317,B,2019-07-12 16:37:06,22592,22592,59826,4,519077,519077.0,541669.0,60503.0,3.0,0.0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,C,2,3
722,990317,C,2019-07-18 16:48:23,519077,541669,60503,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,!,3,3
723,990319,A,2019-07-12 13:21:37,0,0,48097,4,5786217,338789.0,338789.0,41286.0,1.0,5447428.0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,B,1,6
724,990319,B,2019-07-16 11:28:06,338789,338789,41286,1,5447428,1728000.0,2066789.0,41286.0,0.0,3719428.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,D,2,6
725,990319,D,2019-08-05 11:28:06,1728000,2066789,41286,0,3719428,1728000.0,3794789.0,41286.0,6.0,1991428.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,D,3,6
