,Case_ID,Activity,Timestamp,Items,Customers,Packages
2493,990162,G,2019-07-22 11:00:30,"['881465', '880643', '880974']",h,660208
2494,990162,H,2019-07-23 10:46:10,"['881465', '880643', '880974']",h,660208
2495,990162,J,2019-07-23 13:05:06,"['881465', '880643', '880974']",h,660208
2496,990163,A,2019-06-17 11:50:49,"['880648', '880650', '880651', '880647', '880649']",n,
2497,990163,C,2019-06-17 14:15:33,"['880648', '880650', '880651', '880647', '880649']",n,
2498,990163,B,2019-06-17 15:10:22,['880648'],n,
2499,990163,G,2019-06-18 10:54:21,"['880648', '880531', '880532', '880467', '880585']",n,660083
2500,990163,B,2019-06-18 11:42:28,['880650'],n,
2501,990163,H,2019-06-18 14:59:15,"['880648', '880531', '880532', '880467', '880585']",n,660083
2502,990163,B,2019-06-18 16:44:09,['880647'],n,
2503,990163,J,2019-06-18 18:17:14,"['880648', '880531', '880532', '880467', '880585']",n,660083
2504,990163,D,2019-06-19 11:12:57,['880651'],n,
2505,990163,E,2019-06-19 17:21:27,['880651'],n,
2506,990163,G,2019-06-20 15:12:28,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2507,990163,B,2019-06-21 09:35:36,['880649'],n,
2508,990163,H,2019-06-21 14:36:41,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2509,990163,B,2019-06-21 15:05:37,['880651'],n,
2510,990163,I,2019-06-24 14:39:50,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2511,990163,J,2019-06-24 18:07:05,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2512,990163,G,2019-06-25 11:57:29,"['880720', '880693', '880723', '880701', '880570', '880259', '880651', '880722', '880649', '880718']",n,660110
2513,990163,H,2019-06-25 14:45:34,"['880720', '880693', '880723', '880701', '880570', '880259', '880651', '880722', '880649', '880718']",n,660110
2514,990163,J,2019-06-25 14:53:24,"['880720', '880693', '880723', '880701', '880570', '880259', '880651', '880722', '880649', '880718']",n,660110
2515,990163,F,2019-06-27 21:52:21,"['880648', '880650', '880651', '880647', '880649']",n,
2516,990164,A,2019-06-17 14:01:26,"['880657', '880655', '880654', '880653', '880652', '880656', '880658']",b,
2517,990164,B,2019-06-17 15:40:49,['880656'],b,
2518,990164,G,2019-06-17 15:48:31,"['880339', '880341', '880477', '880050', '880656', '880476']",b,660080
2519,990164,B,2019-06-17 16:17:10,['880654'],b,
2520,990164,C,2019-06-17 16:56:42,"['880657', '880655', '880654', '880653', '880652', '880656', '880658']",b,
2521,990164,B,2019-06-17 17:02:26,['880653'],b,
2522,990164,F,2019-06-17 20:43:38,"['880657', '880655', '880654', '880653', '880652', '880656', '880658']",b,
2523,990164,B,2019-06-18 12:44:30,['880657'],b,
2524,990164,H,2019-06-18 13:41:56,"['880339', '880341', '880477', '880050', '880656', '880476']",b,660080
2525,990164,B,2019-06-18 14:19:39,['880658'],b,
2526,990164,J,2019-06-18 14:55:46,"['880339', '880341', '880477', '880050', '880656', '880476']",b,660080
2527,990164,D,2019-06-18 15:20:18,['880655'],b,
2528,990164,B,2019-06-19 10:05:20,['880652'],b,
2529,990164,E,2019-06-19 12:08:47,['880655'],b,
2530,990164,G,2019-06-20 09:23:12,"['880657', '880338', '880653', '880652', '880703', '880654', '880658']",b,660094
2531,990164,H,2019-06-20 18:49:19,"['880657', '880338', '880653', '880652', '880703', '880654', '880658']",b,660094
2532,990164,J,2019-06-21 14:12:29,"['880657', '880338', '880653', '880652', '880703', '880654', '880658']",b,660094
2533,990164,B,2019-06-27 10:51:00,['880655'],b,
2534,990164,G,2019-07-01 14:59:43,"['880655', '880053', '880800', '880971', '880819']",b,660134
2535,990164,H,2019-07-02 09:22:35,"['880655', '880053', '880800', '880971', '880819']",b,660134
2536,990164,J,2019-07-03 16:37:19,"['880655', '880053', '880800', '880971', '880819']",b,660134
2537,990165,A,2019-06-17 15:22:39,"['880660', '880661', '880659']",p,
2538,990165,C,2019-06-18 08:33:57,"['880660', '880661', '880659']",p,
2539,990165,B,2019-06-18 11:09:36,['880660'],p,
2540,990165,B,2019-06-18 13:08:48,['880661'],p,
2541,990165,B,2019-06-19 15:29:55,['880659'],p,
2542,990165,G,2019-06-19 16:04:39,"['880660', '880622', '880621', '880561', '880557', '880661', '880659', '880514']",p,660093
2543,990165,H,2019-06-20 15:49:59,"['880660', '880622', '880621', '880561', '880557', '880661', '880659', '880514']",p,660093
2544,990165,J,2019-06-21 13:43:38,"['880660', '880622', '880621', '880561', '880557', '880661', '880659', '880514']",p,660093
2545,990165,K,2019-07-08 08:33:57,"['880660', '880661', '880659']",p,
2546,990165,F,2019-07-25 15:46:23,"['880660', '880661', '880659']",p,
2547,990166,A,2019-06-17 17:05:05,"['880663', '880662', '880664']",o,
2548,990166,B,2019-06-18 10:12:30,['880664'],o,
2549,990166,D,2019-06-18 10:55:18,['880663'],o,
2550,990166,C,2019-06-18 11:10:07,"['880663', '880662', '880664']",o,
2551,990166,E,2019-06-18 13:12:34,['880663'],o,
2552,990166,F,2019-06-18 15:56:14,"['880663', '880662', '880664']",o,
2553,990166,G,2019-06-20 12:17:58,"['880732', '880731', '880664']",o,660096
2554,990166,H,2019-06-20 14:33:53,"['880732', '880731', '880664']",o,660096
2555,990166,D,2019-06-20 14:39:20,['880662'],o,
2556,990166,E,2019-06-20 16:21:16,['880662'],o,
2557,990166,J,2019-06-21 13:29:02,"['880732', '880731', '880664']",o,660096
2558,990166,B,2019-06-26 14:56:26,['880663'],o,
2559,990166,G,2019-06-29 01:00:00,['880663'],o,660131
2560,990166,H,2019-07-02 09:08:00,['880663'],o,660131
2561,990166,I,2019-07-03 15:12:00,['880663'],o,660131
2562,990166,J,2019-07-04 11:17:41,['880663'],o,660131
2563,990166,B,2019-07-15 10:34:02,['880662'],o,
2564,990166,G,2019-07-17 14:04:56,"['881281', '881282', '881284', '881285', '880662']",o,660195
2565,990166,H,2019-07-17 14:36:51,"['881281', '881282', '881284', '881285', '880662']",o,660195
2566,990166,J,2019-07-18 11:41:10,"['881281', '881282', '881284', '881285', '880662']",o,660195
2567,990167,A,2019-06-17 18:29:58,"['880676', '880667', '880677', '880674', '880675', '880669', '880666', '880673', '880678', '880670', '880668', '880672', '880665', '880671']",h,
2568,990167,B,2019-06-17 22:18:39,['880665'],h,
2569,990167,B,2019-06-18 10:54:21,['880671'],h,
2570,990167,B,2019-06-18 12:00:11,['880669'],h,
2571,990167,B,2019-06-18 12:44:10,['880667'],h,
2572,990167,C,2019-06-18 14:07:45,"['880676', '880667', '880677', '880674', '880675', '880669', '880666', '880673', '880678', '880670', '880668', '880672', '880665', '880671']",h,
2573,990167,B,2019-06-18 14:40:51,['880675'],h,
2574,990167,D,2019-06-18 14:48:21,['880673'],h,
2575,990167,B,2019-06-18 15:31:47,['880677'],h,
2576,990167,G,2019-06-19 01:00:00,"['880573', '880667', '880677', '880598', '880675', '880669', '880594', '880645', '880600', '880665', '880644', '880646', '880671', '880599']",h,660091
2577,990167,B,2019-06-19 09:52:21,['880670'],h,
2578,990167,D,2019-06-19 10:14:02,['880666'],h,
2579,990167,B,2019-06-19 10:59:58,['880676'],h,
2580,990167,D,2019-06-19 11:29:08,['880672'],h,
2581,990167,D,2019-06-19 11:30:39,['880674'],h,
2582,990167,E,2019-06-19 12:29:56,['880672'],h,
2583,990167,H,2019-06-19 17:46:39,"['880573', '880667', '880677', '880598', '880675', '880669', '880594', '880645', '880600', '880665', '880644', '880646', '880671', '880599']",h,660091
2584,990167,E,2019-06-19 19:45:44,['880674'],h,
2585,990167,B,2019-06-20 09:46:57,['880678'],h,
2586,990167,B,2019-06-20 10:21:46,['880668'],h,
2587,990167,J,2019-06-20 15:07:47,"['880573', '880667', '880677', '880598', '880675', '880669', '880594', '880645', '880600', '880665', '880644', '880646', '880671', '880599']",h,660091
2588,990167,E,2019-06-20 16:59:35,['880666'],h,
2589,990167,G,2019-06-24 01:00:00,"['880676', '880668', '880678', '880670']",h,660103
2590,990167,H,2019-06-24 09:08:14,"['880676', '880668', '880678', '880670']",h,660103
2591,990167,E,2019-06-24 12:40:58,['880673'],h,
2592,990167,J,2019-06-24 13:39:01,"['880676', '880668', '880678', '880670']",h,660103
2593,990167,B,2019-06-25 11:30:01,['880674'],h,
2594,990167,B,2019-06-26 12:11:08,['880666'],h,
2595,990167,G,2019-06-27 10:38:45,"['880881', '880666', '880882', '880572', '880674']",h,660121
2596,990167,H,2019-06-27 15:21:25,"['880881', '880666', '880882', '880572', '880674']",h,660121
2597,990167,J,2019-06-28 09:54:57,"['880881', '880666', '880882', '880572', '880674']",h,660121
2598,990167,F,2019-07-02 10:07:15,"['880676', '880667', '880677', '880674', '880675', '880669', '880666', '880673', '880678', '880670', '880668', '880672', '880665', '880671']",h,
2599,990167,B,2019-07-03 16:58:15,['880673'],h,
2600,990167,G,2019-07-04 18:21:24,"['880973', '881049', '880963', '880966', '881066', '881048', '880961', '880673', '881065']",h,660150
2601,990167,H,2019-07-05 13:06:40,"['880973', '881049', '880963', '880966', '881066', '881048', '880961', '880673', '881065']",h,660150
2602,990167,B,2019-07-08 16:21:34,['880672'],h,
2603,990167,J,2019-07-08 16:33:38,"['880973', '881049', '880963', '880966', '881066', '881048', '880961', '880673', '881065']",h,660150
2604,990167,G,2019-07-10 16:56:52,"['881067', '880672', '881047', '881050', '880964', '881046', '880611']",h,660169
2605,990167,H,2019-07-12 12:57:25,"['881067', '880672', '881047', '881050', '880964', '881046', '880611']",h,660169
2606,990167,J,2019-07-12 15:01:10,"['881067', '880672', '881047', '881050', '880964', '881046', '880611']",h,660169
2607,990168,A,2019-06-17 21:09:29,"['880679', '880681', '880683', '880682', '880680', '880684']",i,
2608,990168,B,2019-06-17 21:37:15,['880681'],i,
2609,990168,C,2019-06-18 10:09:41,"['880679', '880681', '880683', '880682', '880680', '880684']",i,
2610,990168,G,2019-06-18 15:09:54,"['880681', '880171', '880225', '880685']",i,660087
2611,990168,B,2019-06-18 15:39:53,['880679'],i,
2612,990168,B,2019-06-18 16:07:02,['880680'],i,
2613,990168,H,2019-06-19 11:47:32,"['880681', '880171', '880225', '880685']",i,660087
2614,990168,B,2019-06-19 14:48:38,['880682'],i,
2615,990168,B,2019-06-19 15:53:55,['880683'],i,
2616,990168,J,2019-06-20 11:30:48,"['880681', '880171', '880225', '880685']",i,660087
2617,990168,F,2019-06-20 14:25:02,"['880679', '880681', '880683', '880682', '880680', '880684']",i,
2618,990168,G,2019-06-21 09:36:47,"['880679', '880686', '880683', '880682', '880680', '880771']",i,660099
2619,990168,H,2019-06-21 16:15:39,"['880679', '880686', '880683', '880682', '880680', '880771']",i,660099
2620,990168,J,2019-06-24 16:49:16,"['880679', '880686', '880683', '880682', '880680', '880771']",i,660099
2621,990168,B,2019-06-26 08:53:29,['880684'],i,
2622,990168,G,2019-06-26 09:05:44,"['880766', '880813', '880849', '880852', '880770', '880805', '880812', '880684', '880810', '880768', '880429', '880853', '880767', '880809']",i,660115
2623,990168,H,2019-06-26 09:40:31,"['880766', '880813', '880849', '880852', '880770', '880805', '880812', '880684', '880810', '880768', '880429', '880853', '880767', '880809']",i,660115
2624,990168,I,2019-06-26 09:58:55,"['880766', '880813', '880849', '880852', '880770', '880805', '880812', '880684', '880810', '880768', '880429', '880853', '880767', '880809']",i,660115
2625,990168,I,2019-06-26 17:37:52,"['880766', '880813', '880849', '880852', '880770', '880805', '880812', '880684', '880810', '880768', '880429', '880853', '880767', '880809']",i,660115
2626,990168,J,2019-06-27 15:17:02,"['880766', '880813', '880849', '880852', '880770', '880805', '880812', '880684', '880810', '880768', '880429', '880853', '880767', '880809']",i,660115
2627,990169,A,2019-06-18 03:14:48,"['880686', '880687', '880685']",i,
2628,990169,B,2019-06-18 09:06:48,['880685'],i,
2629,990169,G,2019-06-18 15:09:54,"['880681', '880171', '880225', '880685']",i,660087
2630,990169,B,2019-06-18 16:27:07,['880686'],i,
2631,990169,D,2019-06-18 21:52:57,['880687'],i,
2632,990169,H,2019-06-19 11:47:32,"['880681', '880171', '880225', '880685']",i,660087
2633,990169,C,2019-06-19 16:08:05,"['880686', '880687', '880685']",i,
2634,990169,J,2019-06-20 11:30:48,"['880681', '880171', '880225', '880685']",i,660087
2635,990169,E,2019-06-20 15:01:54,['880687'],i,
2636,990169,G,2019-06-21 09:36:47,"['880679', '880686', '880683', '880682', '880680', '880771']",i,660099
2637,990169,H,2019-06-21 16:15:39,"['880679', '880686', '880683', '880682', '880680', '880771']",i,660099
2638,990169,J,2019-06-24 16:49:16,"['880679', '880686', '880683', '880682', '880680', '880771']",i,660099
2639,990169,B,2019-06-28 13:04:08,['880687'],i,
2640,990169,G,2019-06-28 15:55:45,"['880808', '880811', '880897', '880854', '880816', '880687', '880895', '880815', '880814']",i,660129
2641,990169,H,2019-07-01 10:47:02,"['880808', '880811', '880897', '880854', '880816', '880687', '880895', '880815', '880814']",i,660129
2642,990169,J,2019-07-02 14:52:22,"['880808', '880811', '880897', '880854', '880816', '880687', '880895', '880815', '880814']",i,660129
2643,990169,K,2019-07-09 16:08:05,"['880686', '880687', '880685']",i,
2644,990169,K,2019-07-29 16:08:05,"['880686', '880687', '880685']",i,
2645,990169,F,2019-08-09 08:16:26,"['880686', '880687', '880685']",i,
2646,990170,A,2019-06-18 09:36:04,"['880689', '880688', '880690']",f,
2647,990170,B,2019-06-18 09:59:48,['880690'],f,
2648,990170,C,2019-06-18 17:26:53,"['880689', '880688', '880690']",f,
2649,990170,G,2019-06-19 15:46:00,"['880308', '880636', '880690']",f,660092
2650,990170,B,2019-06-19 17:20:40,['880689'],f,
2651,990170,H,2019-06-20 12:55:23,"['880308', '880636', '880690']",f,660092
2652,990170,D,2019-06-20 14:58:06,['880688'],f,
2653,990170,J,2019-06-21 16:20:51,"['880308', '880636', '880690']",f,660092
2654,990170,E,2019-06-21 17:58:27,['880688'],f,
2655,990170,G,2019-06-24 15:18:33,"['880727', '880689', '880635', '880724']",f,660106
2656,990170,H,2019-06-25 16:30:08,"['880727', '880689', '880635', '880724']",f,660106
2657,990170,J,2019-06-25 16:58:18,"['880727', '880689', '880635', '880724']",f,660106
2658,990170,B,2019-07-05 11:05:55,['880688'],f,
2659,990170,G,2019-07-08 12:47:38,"['881096', '881098', '880688', '880911', '881100']",f,660157
2660,990170,F,2019-07-08 14:32:32,"['880689', '880688', '880690']",f,
2661,990170,H,2019-07-09 14:48:30,"['881096', '881098', '880688', '880911', '881100']",f,660157
2662,990170,J,2019-07-10 17:08:59,"['881096', '881098', '880688', '880911', '881100']",f,660157
2663,990171,A,2019-06-18 11:31:55,"['880692', '880693', '880691', '880694', '880695']",n,
2664,990171,B,2019-06-18 11:35:44,['880694'],n,
2665,990171,D,2019-06-18 11:47:17,['880693'],n,
2666,990171,B,2019-06-18 15:46:54,['880695'],n,
2667,990171,E,2019-06-18 16:50:27,['880693'],n,
2668,990171,B,2019-06-18 20:16:21,['880692'],n,
2669,990171,C,2019-06-19 12:26:42,"['880692', '880693', '880691', '880694', '880695']",n,
2670,990171,D,2019-06-19 18:36:38,['880691'],n,
2671,990171,E,2019-06-20 10:27:16,['880691'],n,
2672,990171,G,2019-06-20 15:12:28,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2673,990171,H,2019-06-21 14:36:41,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2674,990171,B,2019-06-21 15:42:41,['880693'],n,
2675,990171,F,2019-06-21 16:45:55,"['880692', '880693', '880691', '880694', '880695']",n,
2676,990171,I,2019-06-24 14:39:50,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2677,990171,J,2019-06-24 18:07:05,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2678,990171,G,2019-06-25 11:57:29,"['880720', '880693', '880723', '880701', '880570', '880259', '880651', '880722', '880649', '880718']",n,660110
2679,990171,H,2019-06-25 14:45:34,"['880720', '880693', '880723', '880701', '880570', '880259', '880651', '880722', '880649', '880718']",n,660110
2680,990171,J,2019-06-25 14:53:24,"['880720', '880693', '880723', '880701', '880570', '880259', '880651', '880722', '880649', '880718']",n,660110
2681,990171,B,2019-07-09 10:25:07,['880691'],n,
2682,990171,G,2019-07-09 16:49:19,"['880401', '880998', '881000', '880691', '881012']",n,660163
2683,990171,H,2019-07-10 11:07:11,"['880401', '880998', '881000', '880691', '881012']",n,660163
2684,990171,J,2019-07-10 14:26:56,"['880401', '880998', '881000', '880691', '881012']",n,660163
2685,990172,A,2019-06-18 13:23:38,"['880697', '880700', '880701', '880699', '880696', '880698']",n,
2686,990172,B,2019-06-18 15:09:54,['880698'],n,
2687,990172,C,2019-06-18 15:52:59,"['880697', '880700', '880701', '880699', '880696', '880698']",n,
2688,990172,B,2019-06-19 08:34:11,['880696'],n,
2689,990172,F,2019-06-19 09:26:32,"['880697', '880700', '880701', '880699', '880696', '880698']",n,
2690,990172,B,2019-06-19 13:49:49,['880697'],n,
2691,990172,B,2019-06-20 14:23:23,['880700'],n,
2692,990172,G,2019-06-20 15:12:28,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2693,990172,B,2019-06-20 19:09:55,['880701'],n,
2694,990172,H,2019-06-21 14:36:41,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2695,990172,I,2019-06-24 14:39:50,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2696,990172,J,2019-06-24 18:07:05,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2697,990172,G,2019-06-25 11:57:29,"['880720', '880693', '880723', '880701', '880570', '880259', '880651', '880722', '880649', '880718']",n,660110
2698,990172,H,2019-06-25 14:45:34,"['880720', '880693', '880723', '880701', '880570', '880259', '880651', '880722', '880649', '880718']",n,660110
2699,990172,J,2019-06-25 14:53:24,"['880720', '880693', '880723', '880701', '880570', '880259', '880651', '880722', '880649', '880718']",n,660110
2700,990172,B,2019-06-25 15:54:03,['880699'],n,
2701,990172,G,2019-06-27 14:46:31,"['880848', '880847', '880846', '880844', '880845', '880699']",n,660123
2702,990172,H,2019-06-27 18:09:24,"['880848', '880847', '880846', '880844', '880845', '880699']",n,660123
2703,990172,J,2019-06-28 14:22:29,"['880848', '880847', '880846', '880844', '880845', '880699']",n,660123
2704,990173,A,2019-06-18 15:07:03,"['880704', '880702', '880703']",b,
2705,990173,D,2019-06-18 15:57:59,['880704'],b,
2706,990173,E,2019-06-18 18:51:16,['880704'],b,
2707,990173,B,2019-06-19 11:24:03,['880703'],b,
2708,990173,C,2019-06-19 11:42:15,"['880704', '880702', '880703']",b,
2709,990173,F,2019-06-19 13:05:09,"['880704', '880702', '880703']",b,
2710,990173,G,2019-06-20 09:23:12,"['880657', '880338', '880653', '880652', '880703', '880654', '880658']",b,660094
2711,990173,B,2019-06-20 10:40:57,['880702'],b,
2712,990173,H,2019-06-20 18:49:19,"['880657', '880338', '880653', '880652', '880703', '880654', '880658']",b,660094
2713,990173,J,2019-06-21 14:12:29,"['880657', '880338', '880653', '880652', '880703', '880654', '880658']",b,660094
2714,990173,G,2019-06-24 16:27:26,"['880801', '880737', '880702', '880820']",b,660107
2715,990173,H,2019-06-25 09:04:59,"['880801', '880737', '880702', '880820']",b,660107
2716,990173,J,2019-06-25 11:20:02,"['880801', '880737', '880702', '880820']",b,660107
2717,990173,B,2019-06-25 17:46:12,['880704'],b,
2718,990173,G,2019-06-26 19:49:46,"['880704', '880802', '880772', '880738', '880821', '880804', '880803']",b,660120
2719,990173,H,2019-06-27 09:37:13,"['880704', '880802', '880772', '880738', '880821', '880804', '880803']",b,660120
2720,990173,J,2019-06-27 11:48:43,"['880704', '880802', '880772', '880738', '880821', '880804', '880803']",b,660120
2721,990174,A,2019-06-18 16:33:53,"['880705', '880707', '880706']",l,
2722,990174,C,2019-06-18 18:17:45,"['880705', '880707', '880706']",l,
2723,990174,F,2019-06-19 11:21:54,"['880705', '880707', '880706']",l,
2724,990174,B,2019-06-19 15:46:00,['880706'],l,
2725,990174,B,2019-06-20 10:21:05,['880707'],l,
2726,990174,G,2019-06-20 11:00:07,"['880603', '880707', '880706', '880606']",l,660095
2727,990174,B,2019-06-20 17:39:58,['880705'],l,
2728,990174,H,2019-06-21 09:55:32,"['880603', '880707', '880706', '880606']",l,660095
2729,990174,J,2019-06-24 11:24:24,"['880603', '880707', '880706', '880606']",l,660095
2730,990174,G,2019-06-24 17:08:54,"['880742', '880762', '880765', '880741', '880739', '880610', '880832', '880830', '880389', '880779', '880705', '880777', '880605', '880778', '880743', '880740', '880764']",l,660108
2731,990174,H,2019-06-25 13:40:56,"['880742', '880762', '880765', '880741', '880739', '880610', '880832', '880830', '880389', '880779', '880705', '880777', '880605', '880778', '880743', '880740', '880764']",l,660108
2732,990174,I,2019-06-25 18:57:21,"['880742', '880762', '880765', '880741', '880739', '880610', '880832', '880830', '880389', '880779', '880705', '880777', '880605', '880778', '880743', '880740', '880764']",l,660108
2733,990174,J,2019-06-26 12:22:38,"['880742', '880762', '880765', '880741', '880739', '880610', '880832', '880830', '880389', '880779', '880705', '880777', '880605', '880778', '880743', '880740', '880764']",l,660108
2734,990175,A,2019-06-18 18:27:34,"['880709', '880708', '880710', '880711']",k,
2735,990175,C,2019-06-18 18:28:42,"['880709', '880708', '880710', '880711']",k,
2736,990175,B,2019-06-19 10:21:53,['880710'],k,
2737,990175,F,2019-06-19 12:24:21,"['880709', '880708', '880710', '880711']",k,
2738,990175,B,2019-06-19 14:30:09,['880709'],k,
2739,990175,B,2019-06-19 17:05:12,['880708'],k,
2740,990175,B,2019-06-20 12:17:58,['880711'],k,
2741,990175,G,2019-06-24 10:48:40,"['880752', '880709', '880708', '880710', '880711']",k,660104
2742,990175,H,2019-06-24 14:55:39,"['880752', '880709', '880708', '880710', '880711']",k,660104
2743,990175,J,2019-06-25 17:36:14,"['880752', '880709', '880708', '880710', '880711']",k,660104
2744,990176,A,2019-06-18 21:02:17,"['880712', '880713', '880716', '880715', '880714']",c,
2745,990176,B,2019-06-19 12:02:01,['880716'],c,
2746,990176,B,2019-06-19 15:57:37,['880714'],c,
2747,990176,B,2019-06-19 16:11:30,['880712'],c,
2748,990176,B,2019-06-19 16:22:03,['880715'],c,
2749,990176,G,2019-06-21 13:52:19,"['880628', '880712', '880627', '880716', '880715', '880714', '880629']",c,660101
2750,990176,B,2019-06-24 13:03:47,['880713'],c,
2751,990176,H,2019-06-24 17:05:33,"['880628', '880712', '880627', '880716', '880715', '880714', '880629']",c,660101
2752,990176,J,2019-06-25 10:11:42,"['880628', '880712', '880627', '880716', '880715', '880714', '880629']",c,660101
2753,990176,C,2019-06-25 10:19:14,"['880712', '880713', '880716', '880715', '880714']",c,
2754,990176,G,2019-06-26 13:39:58,"['880713', '880828', '880829']",c,660117
2755,990176,H,2019-06-27 15:12:54,"['880713', '880828', '880829']",c,660117
2756,990176,I,2019-06-27 16:14:27,"['880713', '880828', '880829']",c,660117
2757,990176,J,2019-06-28 09:50:56,"['880713', '880828', '880829']",c,660117
2758,990176,F,2019-07-09 18:44:47,"['880712', '880713', '880716', '880715', '880714']",c,
2759,990177,A,2019-06-19 02:31:36,"['880721', '880720', '880722', '880723', '880719', '880717', '880718']",n,
2760,990177,C,2019-06-19 09:48:14,"['880721', '880720', '880722', '880723', '880719', '880717', '880718']",n,
2761,990177,B,2019-06-19 12:27:52,['880719'],n,
2762,990177,B,2019-06-19 16:04:39,['880717'],n,
2763,990177,B,2019-06-20 10:35:49,['880721'],n,
2764,990177,G,2019-06-20 15:12:28,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2765,990177,B,2019-06-21 13:19:28,['880722'],n,
2766,990177,H,2019-06-21 14:36:41,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2767,990177,I,2019-06-24 14:39:50,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2768,990177,B,2019-06-24 17:18:57,['880720'],n,
2769,990177,B,2019-06-24 17:38:52,['880723'],n,
2770,990177,J,2019-06-24 18:07:05,"['880721', '880717', '880697', '880700', '880647', '880719', '880694', '880402', '880650', '880692', '880695', '880696', '880698']",n,660098
2771,990177,B,2019-06-24 21:00:59,['880718'],n,
2772,990177,G,2019-06-25 11:57:29,"['880720', '880693', '880723', '880701', '880570', '880259', '880651', '880722', '880649', '880718']",n,660110
2773,990177,H,2019-06-25 14:45:34,"['880720', '880693', '880723', '880701', '880570', '880259', '880651', '880722', '880649', '880718']",n,660110
2774,990177,J,2019-06-25 14:53:24,"['880720', '880693', '880723', '880701', '880570', '880259', '880651', '880722', '880649', '880718']",n,660110
2775,990177,K,2019-07-09 09:48:14,"['880721', '880720', '880722', '880723', '880719', '880717', '880718']",n,
2776,990177,K,2019-07-29 09:48:14,"['880721', '880720', '880722', '880723', '880719', '880717', '880718']",n,
2777,990177,F,2019-08-08 14:43:01,"['880721', '880720', '880722', '880723', '880719', '880717', '880718']",n,
2778,990178,A,2019-06-19 09:48:33,"['880725', '880727', '880726', '880724']",f,
2779,990178,C,2019-06-19 16:51:39,"['880725', '880727', '880726', '880724']",f,
2780,990178,B,2019-06-19 22:05:41,['880724'],f,
2781,990178,F,2019-06-21 09:14:00,"['880725', '880727', '880726', '880724']",f,
2782,990178,B,2019-06-21 13:31:51,['880727'],f,
2783,990178,G,2019-06-24 15:18:33,"['880727', '880689', '880635', '880724']",f,660106
2784,990178,H,2019-06-25 16:30:08,"['880727', '880689', '880635', '880724']",f,660106
2785,990178,J,2019-06-25 16:58:18,"['880727', '880689', '880635', '880724']",f,660106
2786,990178,B,2019-06-26 17:37:11,['880725'],f,
2787,990178,B,2019-06-27 10:31:02,['880726'],f,
2788,990178,G,2019-06-27 17:05:36,"['880725', '880841', '880857', '880908', '880855', '880842', '880726', '880549', '880856']",f,660124
2789,990178,H,2019-06-27 20:15:26,"['880725', '880841', '880857', '880908', '880855', '880842', '880726', '880549', '880856']",f,660124
2790,990178,J,2019-06-28 13:10:44,"['880725', '880841', '880857', '880908', '880855', '880842', '880726', '880549', '880856']",f,660124
2791,990179,A,2019-06-19 11:56:53,"['880729', '880730', '880728']",g,
2792,990179,C,2019-06-19 17:43:05,"['880729', '880730', '880728']",g,
2793,990179,B,2019-06-19 17:55:37,['880729'],g,
2794,990179,D,2019-06-20 10:30:12,['880728'],g,
2795,990179,D,2019-06-20 14:26:54,['880730'],g,
2796,990179,F,2019-06-20 16:35:03,"['880729', '880730', '880728']",g,
2797,990179,E,2019-06-20 17:26:34,['880730'],g,
2798,990179,G,2019-06-21 10:51:13,"['880614', '880729', '880616', '880521', '880596', '880618', '880615']",g,660100
2799,990179,H,2019-06-21 13:31:07,"['880614', '880729', '880616', '880521', '880596', '880618', '880615']",g,660100
2800,990179,J,2019-06-21 15:16:45,"['880614', '880729', '880616', '880521', '880596', '880618', '880615']",g,660100
2801,990179,B,2019-06-26 18:24:09,['880730'],g,
2802,990179,E,2019-06-27 09:18:26,['880728'],g,
