,Case_ID,Activity,Timestamp,Customers,Orders,Packages
10274,881287,K,2019-08-25 11:28:06,g,['990319'],
10275,881287,K,2019-09-14 11:28:06,g,['990319'],
10276,881287,F,2019-09-17 12:38:34,g,['990319'],
10277,881288,A,2019-07-12 13:21:37,g,['990319'],
10278,881288,B,2019-07-15 11:23:07,g,['990319'],
10279,881288,C,2019-07-16 11:28:06,g,['990319'],
10280,881288,G,2019-07-16 18:55:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10281,881288,H,2019-07-17 10:21:04,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10282,881288,J,2019-07-18 18:16:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10283,881288,K,2019-08-05 11:28:06,g,['990319'],
10284,881288,K,2019-08-25 11:28:06,g,['990319'],
10285,881288,K,2019-09-14 11:28:06,g,['990319'],
10286,881288,F,2019-09-17 12:38:34,g,['990319'],
10287,881289,A,2019-07-12 15:03:02,q,['990320'],
10288,881289,B,2019-07-12 16:20:51,q,['990320'],
10289,881289,C,2019-07-12 16:32:57,q,['990320'],
10290,881289,G,2019-07-16 13:19:24,q,"['990320', '990280', '990149', '990306']",660189
10291,881289,H,2019-07-16 15:28:59,q,"['990320', '990280', '990149', '990306']",660189
10292,881289,J,2019-07-17 16:38:22,q,"['990320', '990280', '990149', '990306']",660189
10293,881289,F,2019-07-19 11:32:44,q,['990320'],
10294,881290,A,2019-07-12 15:03:02,q,['990320'],
10295,881290,C,2019-07-12 16:32:57,q,['990320'],
10296,881290,F,2019-07-19 11:32:44,q,['990320'],
10297,881290,B,2019-07-22 15:19:03,q,['990320'],
10298,881290,G,2019-07-25 09:04:02,q,"['990367', '990364', '990320', '990357']",660222
10299,881290,H,2019-07-25 16:09:02,q,"['990367', '990364', '990320', '990357']",660222
10300,881290,J,2019-07-25 16:32:31,q,"['990367', '990364', '990320', '990357']",660222
10301,881291,A,2019-07-12 15:03:02,q,['990320'],
10302,881291,D,2019-07-12 15:39:11,q,['990320'],
10303,881291,C,2019-07-12 16:32:57,q,['990320'],
10304,881291,E,2019-07-15 11:42:24,q,['990320'],
10305,881291,F,2019-07-19 11:32:44,q,['990320'],
10306,881291,B,2019-07-24 16:49:43,q,['990320'],
10307,881291,G,2019-07-25 09:04:02,q,"['990367', '990364', '990320', '990357']",660222
10308,881291,H,2019-07-25 16:09:02,q,"['990367', '990364', '990320', '990357']",660222
10309,881291,J,2019-07-25 16:32:31,q,"['990367', '990364', '990320', '990357']",660222
10310,881292,A,2019-07-12 15:03:02,q,['990320'],
10311,881292,C,2019-07-12 16:32:57,q,['990320'],
10312,881292,B,2019-07-17 14:06:23,q,['990320'],
10313,881292,F,2019-07-19 11:32:44,q,['990320'],
10314,881292,G,2019-07-22 14:13:21,q,"['990367', '990364', '990320', '990357']",660210
10315,881292,H,2019-07-22 14:46:18,q,"['990367', '990364', '990320', '990357']",660210
10316,881292,J,2019-07-23 10:25:36,q,"['990367', '990364', '990320', '990357']",660210
10317,881293,A,2019-07-12 15:03:02,q,['990320'],
10318,881293,C,2019-07-12 16:32:57,q,['990320'],
10319,881293,F,2019-07-19 11:32:44,q,['990320'],
10320,881293,D,2019-07-19 18:20:02,q,['990320'],
10321,881293,E,2019-07-22 16:31:01,q,['990320'],
10322,881293,B,2019-07-23 09:56:54,q,['990320'],
10323,881293,G,2019-07-25 09:04:02,q,"['990367', '990364', '990320', '990357']",660222
10324,881293,H,2019-07-25 16:09:02,q,"['990367', '990364', '990320', '990357']",660222
10325,881293,J,2019-07-25 16:32:31,q,"['990367', '990364', '990320', '990357']",660222
10326,881294,A,2019-07-12 16:25:51,a,['990321'],
10327,881294,C,2019-07-12 16:42:45,a,['990321'],
10328,881294,F,2019-07-18 09:18:55,a,['990321'],
10329,881294,B,2019-07-18 13:22:58,a,['990321'],
10330,881294,G,2019-07-23 12:11:47,a,"['990326', '990321', '990363']",660214
10331,881294,H,2019-07-23 14:57:00,a,"['990326', '990321', '990363']",660214
10332,881294,J,2019-07-24 09:59:55,a,"['990326', '990321', '990363']",660214
10333,881295,A,2019-07-12 16:25:51,a,['990321'],
10334,881295,C,2019-07-12 16:42:45,a,['990321'],
10335,881295,B,2019-07-16 12:46:53,a,['990321'],
10336,881295,G,2019-07-17 17:57:58,a,"['990265', '990326', '990279', '990321']",660197
10337,881295,F,2019-07-18 09:18:55,a,['990321'],
10338,881295,H,2019-07-18 12:50:35,a,"['990265', '990326', '990279', '990321']",660197
10339,881295,J,2019-07-18 19:33:14,a,"['990265', '990326', '990279', '990321']",660197
10340,881296,A,2019-07-12 16:25:51,a,['990321'],
10341,881296,C,2019-07-12 16:42:45,a,['990321'],
10342,881296,B,2019-07-16 10:32:57,a,['990321'],
10343,881296,G,2019-07-17 17:57:58,a,"['990265', '990326', '990279', '990321']",660197
10344,881296,F,2019-07-18 09:18:55,a,['990321'],
10345,881296,H,2019-07-18 12:50:35,a,"['990265', '990326', '990279', '990321']",660197
10346,881296,J,2019-07-18 19:33:14,a,"['990265', '990326', '990279', '990321']",660197
10347,881297,A,2019-07-12 16:25:51,a,['990321'],
10348,881297,C,2019-07-12 16:42:45,a,['990321'],
10349,881297,D,2019-07-16 14:47:19,a,['990321'],
10350,881297,E,2019-07-17 13:56:17,a,['990321'],
10351,881297,F,2019-07-18 09:18:55,a,['990321'],
10352,881297,B,2019-07-22 15:55:57,a,['990321'],
10353,881297,G,2019-07-23 12:11:47,a,"['990326', '990321', '990363']",660214
10354,881297,H,2019-07-23 14:57:00,a,"['990326', '990321', '990363']",660214
10355,881297,J,2019-07-24 09:59:55,a,"['990326', '990321', '990363']",660214
10356,881298,A,2019-07-12 16:25:51,a,['990321'],
10357,881298,C,2019-07-12 16:42:45,a,['990321'],
10358,881298,D,2019-07-17 10:54:39,a,['990321'],
10359,881298,F,2019-07-18 09:18:55,a,['990321'],
10360,881298,E,2019-07-19 16:45:52,a,['990321'],
10361,881298,B,2019-08-14 12:47:21,a,['990321'],
10362,881298,G,2019-08-15 09:53:42,a,"['990476', '990497', '990489', '990321', '990432', '990445', '990461']",660299
10363,881298,H,2019-08-16 15:23:18,a,"['990476', '990497', '990489', '990321', '990432', '990445', '990461']",660299
10364,881298,I,2019-08-16 16:25:28,a,"['990476', '990497', '990489', '990321', '990432', '990445', '990461']",660299
10365,881298,I,2019-08-19 15:49:06,a,"['990476', '990497', '990489', '990321', '990432', '990445', '990461']",660299
10366,881298,J,2019-08-19 18:11:42,a,"['990476', '990497', '990489', '990321', '990432', '990445', '990461']",660299
10367,881299,A,2019-07-12 16:25:51,a,['990321'],
10368,881299,C,2019-07-12 16:42:45,a,['990321'],
10369,881299,B,2019-07-17 10:04:37,a,['990321'],
10370,881299,G,2019-07-17 17:57:58,a,"['990265', '990326', '990279', '990321']",660197
10371,881299,F,2019-07-18 09:18:55,a,['990321'],
10372,881299,H,2019-07-18 12:50:35,a,"['990265', '990326', '990279', '990321']",660197
10373,881299,J,2019-07-18 19:33:14,a,"['990265', '990326', '990279', '990321']",660197
10374,881300,A,2019-07-12 16:25:51,a,['990321'],
10375,881300,C,2019-07-12 16:42:45,a,['990321'],
10376,881300,D,2019-07-17 14:10:34,a,['990321'],
10377,881300,E,2019-07-17 14:37:19,a,['990321'],
10378,881300,F,2019-07-18 09:18:55,a,['990321'],
10379,881300,B,2019-07-24 10:34:04,a,['990321'],
10380,881300,G,2019-07-26 10:48:39,a,"['990321', '990363']",660230
10381,881300,H,2019-07-26 17:40:52,a,"['990321', '990363']",660230
10382,881300,J,2019-07-30 14:19:21,a,"['990321', '990363']",660230
10383,881301,A,2019-07-12 16:25:51,a,['990321'],
10384,881301,C,2019-07-12 16:42:45,a,['990321'],
10385,881301,B,2019-07-15 11:32:28,a,['990321'],
10386,881301,G,2019-07-17 17:57:58,a,"['990265', '990326', '990279', '990321']",660197
10387,881301,F,2019-07-18 09:18:55,a,['990321'],
10388,881301,H,2019-07-18 12:50:35,a,"['990265', '990326', '990279', '990321']",660197
10389,881301,J,2019-07-18 19:33:14,a,"['990265', '990326', '990279', '990321']",660197
10390,881302,A,2019-07-12 16:25:51,a,['990321'],
10391,881302,C,2019-07-12 16:42:45,a,['990321'],
10392,881302,B,2019-07-16 17:05:19,a,['990321'],
10393,881302,G,2019-07-17 17:57:58,a,"['990265', '990326', '990279', '990321']",660197
10394,881302,F,2019-07-18 09:18:55,a,['990321'],
10395,881302,H,2019-07-18 12:50:35,a,"['990265', '990326', '990279', '990321']",660197
10396,881302,J,2019-07-18 19:33:14,a,"['990265', '990326', '990279', '990321']",660197
10397,881303,A,2019-07-12 18:11:30,f,['990322'],
10398,881303,B,2019-07-15 12:06:43,f,['990322'],
10399,881303,G,2019-07-16 12:10:51,f,"['990322', '990209', '990085']",660188
10400,881303,H,2019-07-16 15:26:00,f,"['990322', '990209', '990085']",660188
10401,881303,C,2019-07-17 08:50:44,f,['990322'],
10402,881303,I,2019-07-18 09:05:57,f,"['990322', '990209', '990085']",660188
10403,881303,J,2019-07-19 10:22:34,f,"['990322', '990209', '990085']",660188
10404,881303,K,2019-08-06 08:50:44,f,['990322'],
10405,881303,F,2019-08-14 12:22:27,f,['990322'],
10406,881304,A,2019-07-12 18:11:30,f,['990322'],
10407,881304,C,2019-07-17 08:50:44,f,['990322'],
10408,881304,B,2019-07-17 15:45:31,f,['990322'],
10409,881304,G,2019-07-19 12:20:08,f,"['990341', '990348', '990322', '990271']",660204
10410,881304,H,2019-07-22 10:24:21,f,"['990341', '990348', '990322', '990271']",660204
10411,881304,I,2019-07-23 15:04:26,f,"['990341', '990348', '990322', '990271']",660204
10412,881304,J,2019-07-25 11:39:25,f,"['990341', '990348', '990322', '990271']",660204
10413,881304,K,2019-08-06 08:50:44,f,['990322'],
10414,881304,F,2019-08-14 12:22:27,f,['990322'],
10415,881305,A,2019-07-12 20:14:04,g,['990323'],
10416,881305,C,2019-07-15 12:23:26,g,['990323'],
10417,881305,F,2019-07-15 15:11:14,g,['990323'],
10418,881305,B,2019-07-16 11:22:56,g,['990323'],
10419,881305,G,2019-07-16 18:55:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10420,881305,H,2019-07-17 10:21:04,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10421,881305,J,2019-07-18 18:16:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10422,881306,A,2019-07-12 23:07:43,g,['990324'],
10423,881306,B,2019-07-15 14:09:10,g,['990324'],
10424,881306,G,2019-07-16 18:55:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10425,881306,H,2019-07-17 10:21:04,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10426,881306,J,2019-07-18 18:16:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10427,881306,C,2019-07-19 10:55:34,g,['990324'],
10428,881306,F,2019-07-31 17:25:56,g,['990324'],
10429,881307,A,2019-07-12 23:07:43,g,['990324'],
10430,881307,B,2019-07-15 13:20:05,g,['990324'],
10431,881307,G,2019-07-16 18:55:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10432,881307,H,2019-07-17 10:21:04,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10433,881307,J,2019-07-18 18:16:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10434,881307,C,2019-07-19 10:55:34,g,['990324'],
10435,881307,F,2019-07-31 17:25:56,g,['990324'],
10436,881308,A,2019-07-12 23:07:43,g,['990324'],
10437,881308,B,2019-07-18 11:55:27,g,['990324'],
10438,881308,C,2019-07-19 10:55:34,g,['990324'],
10439,881308,G,2019-07-19 16:39:30,g,"['990324', '990353', '990179', '990298', '990351', '990293']",660206
10440,881308,H,2019-07-22 10:15:41,g,"['990324', '990353', '990179', '990298', '990351', '990293']",660206
10441,881308,J,2019-07-23 10:10:53,g,"['990324', '990353', '990179', '990298', '990351', '990293']",660206
10442,881308,F,2019-07-31 17:25:56,g,['990324'],
10443,881309,A,2019-07-13 21:22:57,j,['990325'],
10444,881309,B,2019-07-15 13:56:47,j,['990325'],
10445,881309,G,2019-07-16 09:29:51,j,"['990325', '990269', '990284', '990261', '990277']",660186
10446,881309,C,2019-07-16 19:31:01,j,['990325'],
10447,881309,H,2019-07-17 08:54:05,j,"['990325', '990269', '990284', '990261', '990277']",660186
10448,881309,J,2019-07-17 14:42:56,j,"['990325', '990269', '990284', '990261', '990277']",660186
10449,881309,F,2019-07-19 16:35:42,j,['990325'],
10450,881310,A,2019-07-13 21:22:57,j,['990325'],
10451,881310,B,2019-07-15 16:32:51,j,['990325'],
10452,881310,G,2019-07-16 09:29:51,j,"['990325', '990269', '990284', '990261', '990277']",660186
10453,881310,C,2019-07-16 19:31:01,j,['990325'],
10454,881310,H,2019-07-17 08:54:05,j,"['990325', '990269', '990284', '990261', '990277']",660186
10455,881310,J,2019-07-17 14:42:56,j,"['990325', '990269', '990284', '990261', '990277']",660186
10456,881310,F,2019-07-19 16:35:42,j,['990325'],
10457,881311,A,2019-07-13 21:22:57,j,['990325'],
10458,881311,C,2019-07-16 19:31:01,j,['990325'],
10459,881311,B,2019-07-17 15:25:48,j,['990325'],
10460,881311,F,2019-07-19 16:35:42,j,['990325'],
10461,881311,G,2019-07-22 17:05:46,j,"['990358', '990325', '990342', '990243', '990284']",660212
10462,881311,H,2019-07-24 15:05:18,j,"['990358', '990325', '990342', '990243', '990284']",660212
10463,881311,J,2019-07-25 09:32:09,j,"['990358', '990325', '990342', '990243', '990284']",660212
10464,881312,A,2019-07-14 21:33:42,a,['990326'],
10465,881312,C,2019-07-15 17:15:35,a,['990326'],
10466,881312,B,2019-07-19 17:11:02,a,['990326'],
10467,881312,G,2019-07-23 12:11:47,a,"['990326', '990321', '990363']",660214
10468,881312,H,2019-07-23 14:57:00,a,"['990326', '990321', '990363']",660214
10469,881312,J,2019-07-24 09:59:55,a,"['990326', '990321', '990363']",660214
10470,881312,K,2019-08-04 17:15:35,a,['990326'],
10471,881312,F,2019-08-07 17:14:02,a,['990326'],
10472,881313,A,2019-07-14 21:33:42,a,['990326'],
10473,881313,C,2019-07-15 17:15:35,a,['990326'],
10474,881313,B,2019-07-16 14:35:51,a,['990326'],
10475,881313,G,2019-07-17 17:57:58,a,"['990265', '990326', '990279', '990321']",660197
10476,881313,H,2019-07-18 12:50:35,a,"['990265', '990326', '990279', '990321']",660197
10477,881313,J,2019-07-18 19:33:14,a,"['990265', '990326', '990279', '990321']",660197
10478,881313,K,2019-08-04 17:15:35,a,['990326'],
10479,881313,F,2019-08-07 17:14:02,a,['990326'],
10480,881314,A,2019-07-15 09:27:27,p,['990327'],
10481,881314,C,2019-07-15 14:19:30,p,['990327'],
10482,881314,B,2019-07-16 10:40:10,p,['990327'],
10483,881314,F,2019-07-16 16:15:59,p,['990327'],
10484,881314,G,2019-07-18 11:53:25,p,"['990311', '990307', '990327', '990305', '990347', '990218']",660199
10485,881314,H,2019-07-18 13:08:53,p,"['990311', '990307', '990327', '990305', '990347', '990218']",660199
10486,881314,J,2019-07-18 16:29:05,p,"['990311', '990307', '990327', '990305', '990347', '990218']",660199
10487,881315,A,2019-07-15 09:27:27,p,['990327'],
10488,881315,C,2019-07-15 14:19:30,p,['990327'],
10489,881315,D,2019-07-15 14:43:25,p,['990327'],
10490,881315,F,2019-07-16 16:15:59,p,['990327'],
10491,881315,E,2019-07-17 15:53:16,p,['990327'],
10492,881315,B,2019-07-26 16:19:30,p,['990327'],
10493,881315,G,2019-07-31 11:40:35,p,"['990419', '990404', '990307', '990327']",660247
10494,881315,H,2019-08-02 13:53:24,p,"['990419', '990404', '990307', '990327']",660247
10495,881315,J,2019-08-06 10:21:33,p,"['990419', '990404', '990307', '990327']",660247
10496,881316,A,2019-07-15 09:27:27,p,['990327'],
10497,881316,C,2019-07-15 14:19:30,p,['990327'],
10498,881316,F,2019-07-16 16:15:59,p,['990327'],
10499,881316,B,2019-07-17 08:50:19,p,['990327'],
10500,881316,G,2019-07-18 11:53:25,p,"['990311', '990307', '990327', '990305', '990347', '990218']",660199
10501,881316,H,2019-07-18 13:08:53,p,"['990311', '990307', '990327', '990305', '990347', '990218']",660199
10502,881316,J,2019-07-18 16:29:05,p,"['990311', '990307', '990327', '990305', '990347', '990218']",660199
10503,881317,A,2019-07-15 09:27:27,p,['990327'],
10504,881317,B,2019-07-15 13:17:36,p,['990327'],
10505,881317,G,2019-07-15 14:09:10,p,"['990301', '990311', '990305', '990327']",660183
10506,881317,C,2019-07-15 14:19:30,p,['990327'],
10507,881317,F,2019-07-16 16:15:59,p,['990327'],
10508,881317,H,2019-07-16 16:35:50,p,"['990301', '990311', '990305', '990327']",660183
10509,881317,I,2019-07-17 15:46:50,p,"['990301', '990311', '990305', '990327']",660183
10510,881317,J,2019-07-17 16:48:35,p,"['990301', '990311', '990305', '990327']",660183
10511,881318,A,2019-07-15 11:14:42,g,['990328'],
10512,881318,B,2019-07-15 16:12:21,g,['990328'],
10513,881318,C,2019-07-16 09:14:35,g,['990328'],
10514,881318,G,2019-07-16 18:55:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10515,881318,H,2019-07-17 10:21:04,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10516,881318,J,2019-07-18 18:16:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10517,881318,F,2019-07-26 08:31:45,g,['990328'],
10518,881319,A,2019-07-15 11:14:42,g,['990328'],
10519,881319,B,2019-07-15 14:16:19,g,['990328'],
10520,881319,C,2019-07-16 09:14:35,g,['990328'],
10521,881319,G,2019-07-16 18:55:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10522,881319,H,2019-07-17 10:21:04,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10523,881319,J,2019-07-18 18:16:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10524,881319,F,2019-07-26 08:31:45,g,['990328'],
10525,881320,A,2019-07-15 11:14:42,g,['990328'],
10526,881320,B,2019-07-15 20:25:10,g,['990328'],
10527,881320,C,2019-07-16 09:14:35,g,['990328'],
10528,881320,G,2019-07-16 18:55:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10529,881320,H,2019-07-17 10:21:04,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10530,881320,J,2019-07-18 18:16:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10531,881320,F,2019-07-26 08:31:45,g,['990328'],
10532,881321,A,2019-07-15 11:14:42,g,['990328'],
10533,881321,B,2019-07-15 22:08:03,g,['990328'],
10534,881321,C,2019-07-16 09:14:35,g,['990328'],
10535,881321,G,2019-07-16 18:55:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10536,881321,H,2019-07-17 10:21:04,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10537,881321,J,2019-07-18 18:16:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10538,881321,F,2019-07-26 08:31:45,g,['990328'],
10539,881322,A,2019-07-15 11:14:42,g,['990328'],
10540,881322,B,2019-07-15 14:45:25,g,['990328'],
10541,881322,C,2019-07-16 09:14:35,g,['990328'],
10542,881322,G,2019-07-16 18:55:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10543,881322,H,2019-07-17 10:21:04,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10544,881322,J,2019-07-18 18:16:09,g,"['990324', '990314', '990319', '990298', '990328', '990323']",660193
10545,881322,F,2019-07-26 08:31:45,g,['990328'],
10546,881323,A,2019-07-15 12:49:11,k,['990329'],
10547,881323,B,2019-07-15 15:08:53,k,['990329'],
10548,881323,C,2019-07-16 12:32:47,k,['990329'],
10549,881323,G,2019-07-17 15:25:48,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10550,881323,H,2019-07-18 09:54:43,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10551,881323,J,2019-07-19 11:57:18,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10552,881323,K,2019-08-05 12:32:47,k,['990329'],
10553,881323,F,2019-08-29 12:56:36,k,['990329'],
10554,881324,A,2019-07-15 12:49:11,k,['990329'],
10555,881324,B,2019-07-16 09:13:50,k,['990329'],
10556,881324,C,2019-07-16 12:32:47,k,['990329'],
10557,881324,G,2019-07-17 15:25:48,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10558,881324,H,2019-07-18 09:54:43,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10559,881324,J,2019-07-19 11:57:18,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10560,881324,K,2019-08-05 12:32:47,k,['990329'],
10561,881324,F,2019-08-29 12:56:36,k,['990329'],
10562,881325,A,2019-07-15 12:49:11,k,['990329'],
10563,881325,B,2019-07-16 10:48:24,k,['990329'],
10564,881325,C,2019-07-16 12:32:47,k,['990329'],
10565,881325,G,2019-07-17 15:25:48,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10566,881325,H,2019-07-18 09:54:43,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10567,881325,J,2019-07-19 11:57:18,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10568,881325,K,2019-08-05 12:32:47,k,['990329'],
10569,881325,F,2019-08-29 12:56:36,k,['990329'],
10570,881326,A,2019-07-15 12:49:11,k,['990329'],
10571,881326,C,2019-07-16 12:32:47,k,['990329'],
10572,881326,B,2019-07-16 17:21:50,k,['990329'],
10573,881326,G,2019-07-17 15:25:48,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10574,881326,H,2019-07-18 09:54:43,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10575,881326,J,2019-07-19 11:57:18,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10576,881326,K,2019-08-05 12:32:47,k,['990329'],
10577,881326,F,2019-08-29 12:56:36,k,['990329'],
10578,881327,A,2019-07-15 12:49:11,k,['990329'],
10579,881327,C,2019-07-16 12:32:47,k,['990329'],
10580,881327,B,2019-07-23 16:02:29,k,['990329'],
10581,881327,G,2019-07-25 15:21:23,k,"['990360', '990273', '990344', '990369', '990381', '990329', '990352', '990368']",660226
10582,881327,H,2019-07-25 17:02:43,k,"['990360', '990273', '990344', '990369', '990381', '990329', '990352', '990368']",660226
10583,881327,I,2019-07-26 09:04:39,k,"['990360', '990273', '990344', '990369', '990381', '990329', '990352', '990368']",660226
10584,881327,J,2019-07-26 10:33:49,k,"['990360', '990273', '990344', '990369', '990381', '990329', '990352', '990368']",660226
10585,881327,K,2019-08-05 12:32:47,k,['990329'],
10586,881327,F,2019-08-29 12:56:36,k,['990329'],
10587,881328,A,2019-07-15 12:49:11,k,['990329'],
10588,881328,C,2019-07-16 12:32:47,k,['990329'],
10589,881328,B,2019-07-17 08:56:13,k,['990329'],
10590,881328,G,2019-07-17 15:25:48,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10591,881328,H,2019-07-18 09:54:43,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10592,881328,J,2019-07-19 11:57:18,k,"['990344', '990338', '990329', '990310', '990234', '990295']",660196
10593,881328,K,2019-08-05 12:32:47,k,['990329'],
10594,881328,F,2019-08-29 12:56:36,k,['990329'],
10595,881329,A,2019-07-15 14:58:10,d,['990330'],
10596,881329,C,2019-07-15 22:51:09,d,['990330'],
10597,881329,B,2019-07-23 10:48:16,d,['990330'],
10598,881329,G,2019-07-23 17:47:46,d,"['990299', '990355', '990366', '990330', '990337', '990296']",660218
10599,881329,H,2019-07-24 16:44:26,d,"['990299', '990355', '990366', '990330', '990337', '990296']",660218
10600,881329,J,2019-07-25 15:38:04,d,"['990299', '990355', '990366', '990330', '990337', '990296']",660218
10601,881329,F,2019-07-25 19:29:00,d,['990330'],
10602,881330,A,2019-07-15 14:58:10,d,['990330'],
10603,881330,C,2019-07-15 22:51:09,d,['990330'],
10604,881330,B,2019-07-16 10:07:01,d,['990330'],
10605,881330,G,2019-07-16 10:48:24,d,"['990283', '990287', '990330', '990299', '990296']",660187
10606,881330,H,2019-07-16 15:35:10,d,"['990283', '990287', '990330', '990299', '990296']",660187
10607,881330,J,2019-07-17 12:05:11,d,"['990283', '990287', '990330', '990299', '990296']",660187
10608,881330,F,2019-07-25 19:29:00,d,['990330'],
10609,881331,A,2019-07-15 17:16:07,m,['990331'],
10610,881331,C,2019-07-15 17:18:51,m,['990331'],
10611,881331,B,2019-07-17 11:45:22,m,['990331'],
10612,881331,G,2019-07-22 09:35:39,m,"['990350', '990317', '990331']",660207
10613,881331,H,2019-07-22 15:43:57,m,"['990350', '990317', '990331']",660207
10614,881331,I,2019-07-23 14:45:16,m,"['990350', '990317', '990331']",660207
10615,881331,J,2019-07-23 18:27:29,m,"['990350', '990317', '990331']",660207
10616,881331,F,2019-07-25 15:35:43,m,['990331'],
10617,881332,A,2019-07-15 17:16:07,m,['990331'],
10618,881332,C,2019-07-15 17:18:51,m,['990331'],
10619,881332,B,2019-07-16 09:56:17,m,['990331'],
10620,881332,G,2019-07-16 17:15:07,m,"['990317', '990239', '990331']",660192
10621,881332,H,2019-07-18 10:24:22,m,"['990317', '990239', '990331']",660192
10622,881332,J,2019-07-18 14:15:28,m,"['990317', '990239', '990331']",660192
10623,881332,F,2019-07-25 15:35:43,m,['990331'],
10624,881333,A,2019-07-15 17:16:07,m,['990331'],
10625,881333,C,2019-07-15 17:18:51,m,['990331'],
10626,881333,B,2019-07-22 09:55:30,m,['990331'],
10627,881333,G,2019-07-24 16:56:43,m,"['990317', '990331', '990377', '990350']",660221
10628,881333,H,2019-07-25 14:10:51,m,"['990317', '990331', '990377', '990350']",660221
10629,881333,F,2019-07-25 15:35:43,m,['990331'],
10630,881333,J,2019-07-29 10:39:12,m,"['990317', '990331', '990377', '990350']",660221
10631,881334,A,2019-07-15 17:16:07,m,['990331'],
10632,881334,C,2019-07-15 17:18:51,m,['990331'],
10633,881334,B,2019-07-23 12:52:01,m,['990331'],
10634,881334,G,2019-07-24 16:56:43,m,"['990317', '990331', '990377', '990350']",660221
10635,881334,H,2019-07-25 14:10:51,m,"['990317', '990331', '990377', '990350']",660221
10636,881334,F,2019-07-25 15:35:43,m,['990331'],
10637,881334,J,2019-07-29 10:39:12,m,"['990317', '990331', '990377', '990350']",660221
10638,881335,A,2019-07-15 17:16:07,m,['990331'],
10639,881335,C,2019-07-15 17:18:51,m,['990331'],
10640,881335,B,2019-07-16 08:52:32,m,['990331'],
10641,881335,G,2019-07-16 17:15:07,m,"['990317', '990239', '990331']",660192
10642,881335,H,2019-07-18 10:24:22,m,"['990317', '990239', '990331']",660192
10643,881335,J,2019-07-18 14:15:28,m,"['990317', '990239', '990331']",660192
10644,881335,F,2019-07-25 15:35:43,m,['990331'],
10645,881336,A,2019-07-15 17:16:07,m,['990331'],
10646,881336,C,2019-07-15 17:18:51,m,['990331'],
10647,881336,D,2019-07-17 11:14:35,m,['990331'],
10648,881336,E,2019-07-17 14:59:13,m,['990331'],
10649,881336,B,2019-07-22 18:35:20,m,['990331'],
10650,881336,G,2019-07-24 16:56:43,m,"['990317', '990331', '990377', '990350']",660221
10651,881336,H,2019-07-25 14:10:51,m,"['990317', '990331', '990377', '990350']",660221
10652,881336,F,2019-07-25 15:35:43,m,['990331'],
10653,881336,J,2019-07-29 10:39:12,m,"['990317', '990331', '990377', '990350']",660221
10654,881337,A,2019-07-15 17:16:07,m,['990331'],
10655,881337,C,2019-07-15 17:18:51,m,['990331'],
10656,881337,B,2019-07-15 17:33:57,m,['990331'],
10657,881337,G,2019-07-16 17:15:07,m,"['990317', '990239', '990331']",660192
