,Case_ID,Activity,Timestamp,Customers,Orders,Packages
11632,881728,G,2019-08-16 21:24:52,p,"['990444', '990462', '990505', '990517', '990495', '990499', '990424']",660306
11633,881728,I,2019-08-19 08:25:50,p,"['990444', '990462', '990505', '990517', '990495', '990499', '990424']",660306
11634,881729,A,2019-07-31 11:55:09,p,['990424'],
11635,881729,C,2019-07-31 14:15:14,p,['990424'],
11636,881729,B,2019-08-06 10:47:23,p,['990424'],
11637,881729,F,2019-08-06 12:09:22,p,"['990419', '990301', '990424']",660264
11638,881729,G,2019-08-07 16:19:30,p,"['990419', '990301', '990424']",660264
11639,881729,H,2019-08-08 10:04:14,p,"['990419', '990301', '990424']",660264
11640,881729,H,2019-08-08 11:47:36,p,"['990419', '990301', '990424']",660264
11641,881729,H,2019-08-08 16:04:06,p,"['990419', '990301', '990424']",660264
11642,881729,I,2019-08-12 11:57:49,p,"['990419', '990301', '990424']",660264
11643,881730,A,2019-07-31 11:55:09,p,['990424'],
11644,881730,C,2019-07-31 14:15:14,p,['990424'],
11645,881730,B,2019-08-05 14:01:20,p,['990424'],
11646,881730,F,2019-08-06 12:09:22,p,"['990419', '990301', '990424']",660264
11647,881730,G,2019-08-07 16:19:30,p,"['990419', '990301', '990424']",660264
11648,881730,H,2019-08-08 10:04:14,p,"['990419', '990301', '990424']",660264
11649,881730,H,2019-08-08 11:47:36,p,"['990419', '990301', '990424']",660264
11650,881730,H,2019-08-08 16:04:06,p,"['990419', '990301', '990424']",660264
11651,881730,I,2019-08-12 11:57:49,p,"['990419', '990301', '990424']",660264
11652,881731,A,2019-07-31 11:55:09,p,['990424'],
11653,881731,C,2019-07-31 14:15:14,p,['990424'],
11654,881731,B,2019-08-02 13:00:55,p,['990424'],
11655,881731,F,2019-08-06 12:09:22,p,"['990419', '990301', '990424']",660264
11656,881731,G,2019-08-07 16:19:30,p,"['990419', '990301', '990424']",660264
11657,881731,H,2019-08-08 10:04:14,p,"['990419', '990301', '990424']",660264
11658,881731,H,2019-08-08 11:47:36,p,"['990419', '990301', '990424']",660264
11659,881731,H,2019-08-08 16:04:06,p,"['990419', '990301', '990424']",660264
11660,881731,I,2019-08-12 11:57:49,p,"['990419', '990301', '990424']",660264
11661,881732,A,2019-07-31 11:55:09,p,['990424'],
11662,881732,C,2019-07-31 14:15:14,p,['990424'],
11663,881732,D,2019-08-06 17:26:26,p,['990424'],
11664,881732,E,2019-08-07 15:37:27,p,['990424'],
11665,881732,B,2019-08-13 17:13:37,p,['990424'],
11666,881732,F,2019-08-14 10:33:12,p,"['990444', '990462', '990465', '990464', '990482', '990495', '990424']",660293
11667,881732,G,2019-08-16 12:54:28,p,"['990444', '990462', '990465', '990464', '990482', '990495', '990424']",660293
11668,881732,I,2019-08-16 15:39:31,p,"['990444', '990462', '990465', '990464', '990482', '990495', '990424']",660293
11669,881733,A,2019-07-31 11:55:09,p,['990424'],
11670,881733,C,2019-07-31 14:15:14,p,['990424'],
11671,881733,B,2019-07-31 21:45:50,p,['990424'],
11672,881733,F,2019-08-06 12:09:22,p,"['990419', '990301', '990424']",660264
11673,881733,G,2019-08-07 16:19:30,p,"['990419', '990301', '990424']",660264
11674,881733,H,2019-08-08 10:04:14,p,"['990419', '990301', '990424']",660264
11675,881733,H,2019-08-08 11:47:36,p,"['990419', '990301', '990424']",660264
11676,881733,H,2019-08-08 16:04:06,p,"['990419', '990301', '990424']",660264
11677,881733,I,2019-08-12 11:57:49,p,"['990419', '990301', '990424']",660264
11678,881734,A,2019-07-31 14:10:06,n,['990425'],
11679,881734,B,2019-07-31 17:21:04,n,['990425'],
11680,881734,C,2019-08-01 14:13:22,n,['990425'],
11681,881734,F,2019-08-05 17:40:02,n,"['990413', '990425']",660261
11682,881734,G,2019-08-06 17:14:48,n,"['990413', '990425']",660261
11683,881734,I,2019-08-07 09:13:07,n,"['990413', '990425']",660261
11684,881735,A,2019-07-31 14:10:06,n,['990425'],
11685,881735,C,2019-08-01 14:13:22,n,['990425'],
11686,881735,B,2019-08-07 10:25:06,n,['990425'],
11687,881735,F,2019-08-08 16:23:07,n,"['990425', '990471', '990466', '990387']",660276
11688,881735,G,2019-08-12 08:32:13,n,"['990425', '990471', '990466', '990387']",660276
11689,881735,I,2019-08-14 14:20:50,n,"['990425', '990471', '990466', '990387']",660276
11690,881736,A,2019-07-31 14:10:06,n,['990425'],
11691,881736,B,2019-08-01 13:34:57,n,['990425'],
11692,881736,C,2019-08-01 14:13:22,n,['990425'],
11693,881736,F,2019-08-05 17:40:02,n,"['990413', '990425']",660261
11694,881736,G,2019-08-06 17:14:48,n,"['990413', '990425']",660261
11695,881736,I,2019-08-07 09:13:07,n,"['990413', '990425']",660261
11696,881737,A,2019-07-31 14:10:06,n,['990425'],
11697,881737,B,2019-07-31 17:56:34,n,['990425'],
11698,881737,C,2019-08-01 14:13:22,n,['990425'],
11699,881737,F,2019-08-05 17:40:02,n,"['990413', '990425']",660261
11700,881737,G,2019-08-06 17:14:48,n,"['990413', '990425']",660261
11701,881737,I,2019-08-07 09:13:07,n,"['990413', '990425']",660261
11702,881738,A,2019-07-31 14:10:06,n,['990425'],
11703,881738,C,2019-08-01 14:13:22,n,['990425'],
11704,881738,B,2019-08-06 16:41:43,n,['990425'],
11705,881738,F,2019-08-08 16:23:07,n,"['990425', '990471', '990466', '990387']",660276
11706,881738,G,2019-08-12 08:32:13,n,"['990425', '990471', '990466', '990387']",660276
11707,881738,I,2019-08-14 14:20:50,n,"['990425', '990471', '990466', '990387']",660276
11708,881739,A,2019-07-31 15:39:59,j,['990426'],
11709,881739,B,2019-07-31 17:24:07,j,['990426'],
11710,881739,F,2019-08-01 12:36:42,j,"['990399', '990403', '990408', '990304', '990426']",660255
11711,881739,G,2019-08-01 15:09:27,j,"['990399', '990403', '990408', '990304', '990426']",660255
11712,881739,C,2019-08-01 16:54:16,j,['990426'],
11713,881739,I,2019-08-06 09:11:42,j,"['990399', '990403', '990408', '990304', '990426']",660255
11714,881740,A,2019-07-31 15:39:59,j,['990426'],
11715,881740,C,2019-08-01 16:54:16,j,['990426'],
11716,881740,B,2019-08-02 13:29:01,j,['990426'],
11717,881740,F,2019-08-07 09:56:28,j,"['990399', '990215', '990384', '990375', '990443', '990426']",660269
11718,881740,G,2019-08-08 10:12:18,j,"['990399', '990215', '990384', '990375', '990443', '990426']",660269
11719,881740,I,2019-08-09 12:00:35,j,"['990399', '990215', '990384', '990375', '990443', '990426']",660269
11720,881741,A,2019-07-31 15:39:59,j,['990426'],
11721,881741,C,2019-08-01 16:54:16,j,['990426'],
11722,881741,D,2019-08-02 12:08:04,j,['990426'],
11723,881741,E,2019-08-05 10:37:42,j,['990426'],
11724,881741,B,2019-09-03 10:01:12,j,['990426'],
11725,881741,F,2019-09-03 15:27:24,j,"['990583', '990426', '990549', '990589', '990555']",660371
11726,881741,G,2019-09-04 17:14:48,j,"['990583', '990426', '990549', '990589', '990555']",660371
11727,881741,I,2019-09-04 17:26:14,j,"['990583', '990426', '990549', '990589', '990555']",660371
11728,881742,A,2019-07-31 15:39:59,j,['990426'],
11729,881742,B,2019-07-31 21:57:55,j,['990426'],
11730,881742,F,2019-08-01 12:36:42,j,"['990399', '990403', '990408', '990304', '990426']",660255
11731,881742,G,2019-08-01 15:09:27,j,"['990399', '990403', '990408', '990304', '990426']",660255
11732,881742,C,2019-08-01 16:54:16,j,['990426'],
11733,881742,I,2019-08-06 09:11:42,j,"['990399', '990403', '990408', '990304', '990426']",660255
11734,881743,A,2019-07-31 15:39:59,j,['990426'],
11735,881743,C,2019-08-01 16:54:16,j,['990426'],
11736,881743,B,2019-08-08 13:15:30,j,['990426'],
11737,881743,F,2019-08-12 13:01:46,j,"['990399', '990456', '990408', '990342', '990481', '990358', '990473', '990426']",660284
11738,881743,G,2019-08-13 18:30:46,j,"['990399', '990456', '990408', '990342', '990481', '990358', '990473', '990426']",660284
11739,881743,I,2019-08-16 11:16:10,j,"['990399', '990456', '990408', '990342', '990481', '990358', '990473', '990426']",660284
11740,881744,A,2019-07-31 15:39:59,j,['990426'],
11741,881744,C,2019-08-01 16:54:16,j,['990426'],
11742,881744,D,2019-08-09 13:24:06,j,['990426'],
11743,881744,E,2019-08-13 17:33:16,j,['990426'],
11744,881744,B,2019-08-23 16:05:29,j,['990426'],
11745,881744,F,2019-08-27 15:16:19,j,"['990577', '990549', '990555', '990456', '990426']",660343
11746,881744,G,2019-08-28 22:04:21,j,"['990577', '990549', '990555', '990456', '990426']",660343
11747,881744,H,2019-08-29 08:10:36,j,"['990577', '990549', '990555', '990456', '990426']",660343
11748,881744,I,2019-08-29 08:10:36,j,"['990577', '990549', '990555', '990456', '990426']",660343
11749,881745,A,2019-07-31 15:39:59,j,['990426'],
11750,881745,B,2019-08-01 11:31:33,j,['990426'],
11751,881745,F,2019-08-01 12:36:42,j,"['990399', '990403', '990408', '990304', '990426']",660255
11752,881745,G,2019-08-01 15:09:27,j,"['990399', '990403', '990408', '990304', '990426']",660255
11753,881745,C,2019-08-01 16:54:16,j,['990426'],
11754,881745,I,2019-08-06 09:11:42,j,"['990399', '990403', '990408', '990304', '990426']",660255
11755,881746,A,2019-07-31 15:39:59,j,['990426'],
11756,881746,B,2019-07-31 16:54:49,j,['990426'],
11757,881746,F,2019-08-01 12:36:42,j,"['990399', '990403', '990408', '990304', '990426']",660255
11758,881746,G,2019-08-01 15:09:27,j,"['990399', '990403', '990408', '990304', '990426']",660255
11759,881746,C,2019-08-01 16:54:16,j,['990426'],
11760,881746,I,2019-08-06 09:11:42,j,"['990399', '990403', '990408', '990304', '990426']",660255
11761,881747,A,2019-07-31 17:39:45,m,['990427'],
11762,881747,C,2019-08-01 17:23:22,m,['990427'],
11763,881747,B,2019-08-09 16:44:00,m,['990427'],
11764,881747,F,2019-08-14 11:55:58,m,"['990485', '990427', '990494', '990450']",660294
11765,881747,G,2019-08-14 13:49:29,m,"['990485', '990427', '990494', '990450']",660294
11766,881747,I,2019-08-14 15:34:29,m,"['990485', '990427', '990494', '990450']",660294
11767,881748,A,2019-07-31 17:39:45,m,['990427'],
11768,881748,D,2019-08-01 15:57:17,m,['990427'],
11769,881748,C,2019-08-01 17:23:22,m,['990427'],
11770,881748,E,2019-08-02 12:24:35,m,['990427'],
11771,881748,B,2019-08-13 21:56:01,m,['990427'],
11772,881748,F,2019-08-14 11:55:58,m,"['990485', '990427', '990494', '990450']",660294
11773,881748,G,2019-08-14 13:49:29,m,"['990485', '990427', '990494', '990450']",660294
11774,881748,I,2019-08-14 15:34:29,m,"['990485', '990427', '990494', '990450']",660294
11775,881749,A,2019-07-31 19:39:18,g,['990428'],
11776,881749,C,2019-08-02 10:33:38,g,['990428'],
11777,881749,D,2019-08-02 18:06:35,g,['990428'],
11778,881749,E,2019-08-05 12:33:35,g,['990428'],
11779,881749,B,2019-08-08 16:16:45,g,['990428'],
11780,881749,F,2019-08-09 16:19:56,g,"['990463', '990378', '990459', '990428', '990448']",660282
11781,881749,G,2019-08-13 16:03:35,g,"['990463', '990378', '990459', '990428', '990448']",660282
11782,881749,I,2019-08-15 21:05:09,g,"['990463', '990378', '990459', '990428', '990448']",660282
11783,881750,A,2019-07-31 19:39:18,g,['990428'],
11784,881750,C,2019-08-02 10:33:38,g,['990428'],
11785,881750,B,2019-08-07 15:18:22,g,['990428'],
11786,881750,F,2019-08-09 16:19:56,g,"['990463', '990378', '990459', '990428', '990448']",660282
11787,881750,G,2019-08-13 16:03:35,g,"['990463', '990378', '990459', '990428', '990448']",660282
11788,881750,I,2019-08-15 21:05:09,g,"['990463', '990378', '990459', '990428', '990448']",660282
11789,881751,A,2019-07-31 22:58:11,g,['990429'],
11790,881751,D,2019-08-02 13:15:48,g,['990429'],
11791,881751,E,2019-08-08 16:46:24,g,['990429'],
11792,881751,C,2019-08-12 16:07:18,g,['990429'],
11793,881751,B,2019-09-05 09:21:32,g,['990429'],
11794,881751,F,2019-09-05 11:36:13,g,"['990429', '990548', '990579', '990603', '990588', '990601', '990571', '990606']",660383
11795,881751,G,2019-09-05 17:01:01,g,"['990429', '990548', '990579', '990603', '990588', '990601', '990571', '990606']",660383
11796,881751,I,2019-09-06 10:19:07,g,"['990429', '990548', '990579', '990603', '990588', '990601', '990571', '990606']",660383
11797,881752,A,2019-08-01 09:47:56,d,['990430'],
11798,881752,B,2019-08-01 17:46:56,d,['990430'],
11799,881752,C,2019-08-05 14:45:20,d,['990430'],
11800,881752,F,2019-08-06 17:08:44,d,"['990430', '990420', '990442']",660267
11801,881752,G,2019-08-07 16:56:00,d,"['990430', '990420', '990442']",660267
11802,881752,I,2019-08-08 13:51:48,d,"['990430', '990420', '990442']",660267
11803,881753,A,2019-08-01 09:47:56,d,['990430'],
11804,881753,D,2019-08-05 14:42:52,d,['990430'],
11805,881753,C,2019-08-05 14:45:20,d,['990430'],
11806,881753,E,2019-08-07 09:56:15,d,['990430'],
11807,881753,B,2019-08-19 10:52:12,d,['990430'],
11808,881753,F,2019-08-20 08:43:14,d,"['990468', '990430', '990487', '990508']",660311
11809,881753,G,2019-08-20 17:00:05,d,"['990468', '990430', '990487', '990508']",660311
11810,881753,I,2019-08-22 08:06:17,d,"['990468', '990430', '990487', '990508']",660311
11811,881754,A,2019-08-01 11:55:40,c,['990431'],
11812,881754,B,2019-08-05 17:50:10,c,['990431'],
11813,881754,C,2019-08-06 13:02:30,c,['990431'],
11814,881754,F,2019-08-07 10:25:38,c,"['990451', '990431', '990414', '990433']",660270
11815,881754,G,2019-08-07 11:38:16,c,"['990451', '990431', '990414', '990433']",660270
11816,881754,I,2019-08-08 11:30:29,c,"['990451', '990431', '990414', '990433']",660270
11817,881755,A,2019-08-01 11:55:40,c,['990431'],
11818,881755,C,2019-08-06 13:02:30,c,['990431'],
11819,881755,B,2019-08-08 14:23:02,c,['990431'],
11820,881755,F,2019-08-13 15:02:05,c,"['990451', '990431', '990472', '990410']",660288
11821,881755,G,2019-08-14 10:52:57,c,"['990451', '990431', '990472', '990410']",660288
11822,881755,I,2019-08-14 19:05:15,c,"['990451', '990431', '990472', '990410']",660288
11823,881756,A,2019-08-01 11:55:40,c,['990431'],
11824,881756,C,2019-08-06 13:02:30,c,['990431'],
11825,881756,B,2019-08-09 15:38:31,c,['990431'],
11826,881756,F,2019-08-13 15:02:05,c,"['990451', '990431', '990472', '990410']",660288
11827,881756,G,2019-08-14 10:52:57,c,"['990451', '990431', '990472', '990410']",660288
11828,881756,I,2019-08-14 19:05:15,c,"['990451', '990431', '990472', '990410']",660288
11829,881757,A,2019-08-01 11:55:40,c,['990431'],
11830,881757,C,2019-08-06 13:02:30,c,['990431'],
11831,881757,B,2019-08-06 13:23:04,c,['990431'],
11832,881757,F,2019-08-07 10:25:38,c,"['990451', '990431', '990414', '990433']",660270
11833,881757,G,2019-08-07 11:38:16,c,"['990451', '990431', '990414', '990433']",660270
11834,881757,I,2019-08-08 11:30:29,c,"['990451', '990431', '990414', '990433']",660270
11835,881758,A,2019-08-01 11:55:40,c,['990431'],
11836,881758,C,2019-08-06 13:02:30,c,['990431'],
11837,881758,B,2019-08-07 10:15:22,c,['990431'],
11838,881758,F,2019-08-07 10:25:38,c,"['990451', '990431', '990414', '990433']",660270
11839,881758,G,2019-08-07 11:38:16,c,"['990451', '990431', '990414', '990433']",660270
11840,881758,I,2019-08-08 11:30:29,c,"['990451', '990431', '990414', '990433']",660270
11841,881759,A,2019-08-01 11:55:40,c,['990431'],
11842,881759,B,2019-08-01 16:26:48,c,['990431'],
11843,881759,F,2019-08-02 13:29:01,c,"['990388', '990431', '990410', '990414', '990433']",660258
11844,881759,C,2019-08-06 13:02:30,c,['990431'],
11845,881759,G,2019-08-06 17:09:13,c,"['990388', '990431', '990410', '990414', '990433']",660258
11846,881759,I,2019-08-07 08:47:33,c,"['990388', '990431', '990410', '990414', '990433']",660258
11847,881760,A,2019-08-01 11:55:40,c,['990431'],
11848,881760,B,2019-08-01 22:54:06,c,['990431'],
11849,881760,F,2019-08-02 13:29:01,c,"['990388', '990431', '990410', '990414', '990433']",660258
11850,881760,C,2019-08-06 13:02:30,c,['990431'],
11851,881760,G,2019-08-06 17:09:13,c,"['990388', '990431', '990410', '990414', '990433']",660258
11852,881760,I,2019-08-07 08:47:33,c,"['990388', '990431', '990410', '990414', '990433']",660258
11853,881761,A,2019-08-01 14:11:07,a,['990432'],
11854,881761,D,2019-08-02 14:41:12,a,['990432'],
11855,881761,C,2019-08-05 14:27:03,a,['990432'],
11856,881761,E,2019-08-06 15:21:29,a,['990432'],
11857,881761,B,2019-08-28 16:58:05,a,['990432'],
11858,881761,F,2019-09-02 12:14:36,a,"['990600', '990432']",660362
11859,881761,G,2019-09-03 15:17:56,a,"['990600', '990432']",660362
11860,881761,I,2019-09-03 17:03:37,a,"['990600', '990432']",660362
11861,881762,A,2019-08-01 14:11:07,a,['990432'],
11862,881762,B,2019-08-02 08:52:28,a,['990432'],
11863,881762,C,2019-08-05 14:27:03,a,['990432'],
11864,881762,F,2019-08-06 13:44:27,a,"['990300', '990279', '990421', '990432', '990258', '990445', '990402']",660265
11865,881762,G,2019-08-06 17:05:00,a,"['990300', '990279', '990421', '990432', '990258', '990445', '990402']",660265
11866,881762,I,2019-08-07 11:15:21,a,"['990300', '990279', '990421', '990432', '990258', '990445', '990402']",660265
11867,881763,A,2019-08-01 14:11:07,a,['990432'],
11868,881763,C,2019-08-05 14:27:03,a,['990432'],
11869,881763,D,2019-08-06 11:40:00,a,['990432'],
11870,881763,E,2019-08-08 17:57:43,a,['990432'],
11871,881763,B,2019-08-13 19:06:15,a,['990432'],
11872,881763,F,2019-08-15 09:53:42,a,"['990476', '990497', '990489', '990321', '990432', '990445', '990461']",660299
11873,881763,G,2019-08-16 15:23:18,a,"['990476', '990497', '990489', '990321', '990432', '990445', '990461']",660299
11874,881763,H,2019-08-16 16:25:28,a,"['990476', '990497', '990489', '990321', '990432', '990445', '990461']",660299
11875,881763,H,2019-08-19 15:49:06,a,"['990476', '990497', '990489', '990321', '990432', '990445', '990461']",660299
11876,881763,I,2019-08-19 18:11:42,a,"['990476', '990497', '990489', '990321', '990432', '990445', '990461']",660299
11877,881764,A,2019-08-01 14:11:07,a,['990432'],
11878,881764,C,2019-08-05 14:27:03,a,['990432'],
11879,881764,B,2019-08-07 10:25:38,a,['990432'],
11880,881764,F,2019-08-12 10:25:55,a,"['990421', '990432', '990445', '990461']",660283
11881,881764,G,2019-08-14 15:20:56,a,"['990421', '990432', '990445', '990461']",660283
11882,881764,I,2019-08-14 16:54:46,a,"['990421', '990432', '990445', '990461']",660283
11883,881765,A,2019-08-01 15:42:02,c,['990433'],
11884,881765,B,2019-08-06 11:00:35,c,['990433'],
11885,881765,C,2019-08-06 11:08:27,c,['990433'],
11886,881765,F,2019-08-07 10:25:38,c,"['990451', '990431', '990414', '990433']",660270
11887,881765,G,2019-08-07 11:38:16,c,"['990451', '990431', '990414', '990433']",660270
11888,881765,I,2019-08-08 11:30:29,c,"['990451', '990431', '990414', '990433']",660270
11889,881766,A,2019-08-01 15:42:02,c,['990433'],
11890,881766,B,2019-08-02 11:53:14,c,['990433'],
11891,881766,F,2019-08-02 13:29:01,c,"['990388', '990431', '990410', '990414', '990433']",660258
11892,881766,C,2019-08-06 11:08:27,c,['990433'],
11893,881766,G,2019-08-06 17:09:13,c,"['990388', '990431', '990410', '990414', '990433']",660258
11894,881766,I,2019-08-07 08:47:33,c,"['990388', '990431', '990410', '990414', '990433']",660258
11895,881767,A,2019-08-01 15:42:02,c,['990433'],
11896,881767,B,2019-08-02 17:37:05,c,['990433'],
11897,881767,C,2019-08-06 11:08:27,c,['990433'],
11898,881767,F,2019-08-07 10:25:38,c,"['990451', '990431', '990414', '990433']",660270
11899,881767,G,2019-08-07 11:38:16,c,"['990451', '990431', '990414', '990433']",660270
11900,881767,I,2019-08-08 11:30:29,c,"['990451', '990431', '990414', '990433']",660270
11901,881768,A,2019-08-01 15:42:02,c,['990433'],
11902,881768,B,2019-08-02 15:08:43,c,['990433'],
11903,881768,C,2019-08-06 11:08:27,c,['990433'],
11904,881768,F,2019-08-07 10:25:38,c,"['990451', '990431', '990414', '990433']",660270
11905,881768,G,2019-08-07 11:38:16,c,"['990451', '990431', '990414', '990433']",660270
11906,881768,I,2019-08-08 11:30:29,c,"['990451', '990431', '990414', '990433']",660270
11907,881769,A,2019-08-01 17:43:51,i,['990434'],
11908,881769,C,2019-08-02 13:38:29,i,['990434'],
11909,881769,B,2019-08-12 11:29:21,i,['990434'],
11910,881769,F,2019-08-13 01:00:00,i,"['990349', '990434', '990390', '990469']",660286
11911,881769,G,2019-08-14 16:22:07,i,"['990349', '990434', '990390', '990469']",660286
11912,881769,I,2019-08-16 16:51:29,i,"['990349', '990434', '990390', '990469']",660286
11913,881770,A,2019-08-01 17:43:51,i,['990434'],
11914,881770,C,2019-08-02 13:38:29,i,['990434'],
11915,881770,B,2019-08-05 10:48:03,i,['990434'],
11916,881770,F,2019-08-07 17:26:39,i,"['990434', '990438', '990457', '990395']",660271
11917,881770,G,2019-08-08 13:33:56,i,"['990434', '990438', '990457', '990395']",660271
11918,881770,I,2019-08-08 17:55:32,i,"['990434', '990438', '990457', '990395']",660271
11919,881771,A,2019-08-01 17:43:51,i,['990434'],
11920,881771,C,2019-08-02 13:38:29,i,['990434'],
11921,881771,B,2019-08-07 16:45:47,i,['990434'],
11922,881771,F,2019-08-07 17:26:39,i,"['990434', '990438', '990457', '990395']",660271
11923,881771,G,2019-08-08 13:33:56,i,"['990434', '990438', '990457', '990395']",660271
11924,881771,I,2019-08-08 17:55:32,i,"['990434', '990438', '990457', '990395']",660271
11925,881772,A,2019-08-01 17:43:51,i,['990434'],
11926,881772,C,2019-08-02 13:38:29,i,['990434'],
11927,881772,B,2019-08-06 12:30:28,i,['990434'],
11928,881772,F,2019-08-07 17:26:39,i,"['990434', '990438', '990457', '990395']",660271
11929,881772,G,2019-08-08 13:33:56,i,"['990434', '990438', '990457', '990395']",660271
11930,881772,I,2019-08-08 17:55:32,i,"['990434', '990438', '990457', '990395']",660271
11931,881773,A,2019-08-01 19:51:08,e,['990435'],
11932,881773,B,2019-08-02 09:19:01,e,['990435'],
11933,881773,C,2019-08-02 16:32:13,e,['990435'],
11934,881773,F,2019-08-06 17:52:45,e,"['990435', '990392', '990423']",660268
11935,881773,G,2019-08-07 09:54:31,e,"['990435', '990392', '990423']",660268
11936,881773,I,2019-08-07 16:09:41,e,"['990435', '990392', '990423']",660268
11937,881774,A,2019-08-01 19:51:08,e,['990435'],
11938,881774,C,2019-08-02 16:32:13,e,['990435'],
11939,881774,B,2019-08-06 10:02:10,e,['990435'],
11940,881774,F,2019-08-06 17:52:45,e,"['990435', '990392', '990423']",660268
11941,881774,G,2019-08-07 09:54:31,e,"['990435', '990392', '990423']",660268
11942,881774,I,2019-08-07 16:09:41,e,"['990435', '990392', '990423']",660268
11943,881775,A,2019-08-01 19:51:08,e,['990435'],
11944,881775,C,2019-08-02 16:32:13,e,['990435'],
11945,881775,B,2019-08-06 13:44:27,e,['990435'],
11946,881775,F,2019-08-06 17:52:45,e,"['990435', '990392', '990423']",660268
11947,881775,G,2019-08-07 09:54:31,e,"['990435', '990392', '990423']",660268
11948,881775,I,2019-08-07 16:09:41,e,"['990435', '990392', '990423']",660268
11949,881776,A,2019-08-01 19:51:08,e,['990435'],
11950,881776,B,2019-08-02 09:42:18,e,['990435'],
11951,881776,C,2019-08-02 16:32:13,e,['990435'],
11952,881776,F,2019-08-06 17:52:45,e,"['990435', '990392', '990423']",660268
11953,881776,G,2019-08-07 09:54:31,e,"['990435', '990392', '990423']",660268
11954,881776,I,2019-08-07 16:09:41,e,"['990435', '990392', '990423']",660268
11955,881777,A,2019-08-01 19:51:08,e,['990435'],
11956,881777,C,2019-08-02 16:32:13,e,['990435'],
11957,881777,B,2019-08-06 12:43:51,e,['990435'],
11958,881777,F,2019-08-06 17:52:45,e,"['990435', '990392', '990423']",660268
11959,881777,G,2019-08-07 09:54:31,e,"['990435', '990392', '990423']",660268
11960,881777,I,2019-08-07 16:09:41,e,"['990435', '990392', '990423']",660268
11961,881778,A,2019-08-01 19:51:08,e,['990435'],
11962,881778,C,2019-08-02 16:32:13,e,['990435'],
11963,881778,B,2019-08-08 17:15:16,e,['990435'],
11964,881778,F,2019-08-13 11:25:21,e,"['990289', '990435', '990467', '990474', '990484', '990479']",660287
11965,881778,G,2019-08-15 11:19:13,e,"['990289', '990435', '990467', '990474', '990484', '990479']",660287
11966,881778,I,2019-08-16 16:06:05,e,"['990289', '990435', '990467', '990474', '990484', '990479']",660287
11967,881779,A,2019-08-01 19:51:08,e,['990435'],
11968,881779,C,2019-08-02 16:32:13,e,['990435'],
11969,881779,B,2019-08-06 12:09:22,e,['990435'],
11970,881779,F,2019-08-06 17:52:45,e,"['990435', '990392', '990423']",660268
11971,881779,G,2019-08-07 09:54:31,e,"['990435', '990392', '990423']",660268
11972,881779,I,2019-08-07 16:09:41,e,"['990435', '990392', '990423']",660268
11973,881780,A,2019-08-01 23:21:51,f,['990436'],
11974,881780,C,2019-08-05 17:03:12,f,['990436'],
11975,881780,B,2019-08-06 10:32:31,f,['990436'],
11976,881780,F,2019-08-08 17:28:52,f,"['990436', '990470', '990411']",660277
11977,881780,G,2019-08-09 20:24:07,f,"['990436', '990470', '990411']",660277
11978,881780,I,2019-08-12 16:15:28,f,"['990436', '990470', '990411']",660277
11979,881781,A,2019-08-01 23:21:51,f,['990436'],
11980,881781,C,2019-08-05 17:03:12,f,['990436'],
11981,881781,B,2019-08-06 11:09:56,f,['990436'],
11982,881781,F,2019-08-08 17:28:52,f,"['990436', '990470', '990411']",660277
11983,881781,G,2019-08-09 20:24:07,f,"['990436', '990470', '990411']",660277
11984,881781,I,2019-08-12 16:15:28,f,"['990436', '990470', '990411']",660277
11985,881782,A,2019-08-01 23:21:51,f,['990436'],
11986,881782,B,2019-08-05 17:00:34,f,['990436'],
11987,881782,C,2019-08-05 17:03:12,f,['990436'],
11988,881782,F,2019-08-06 10:07:40,f,"['990362', '990422', '990436', '990411']",660262
11989,881782,G,2019-08-06 14:42:47,f,"['990362', '990422', '990436', '990411']",660262
11990,881782,I,2019-08-06 17:02:11,f,"['990362', '990422', '990436', '990411']",660262
11991,881783,A,2019-08-02 09:17:48,m,['990437'],
11992,881783,C,2019-08-02 14:23:55,m,['990437'],
11993,881783,B,2019-08-06 17:05:21,m,['990437'],
11994,881783,F,2019-08-09 15:26:21,m,"['990437', '990401', '990450']",660281
11995,881783,G,2019-08-12 11:41:25,m,"['990437', '990401', '990450']",660281
11996,881783,I,2019-08-12 13:25:53,m,"['990437', '990401', '990450']",660281
11997,881784,A,2019-08-02 10:55:23,i,['990438'],
11998,881784,B,2019-08-02 15:56:30,i,['990438'],
11999,881784,C,2019-08-02 19:31:44,i,['990438'],
12000,881784,F,2019-08-07 17:26:39,i,"['990434', '990438', '990457', '990395']",660271
12001,881784,G,2019-08-08 13:33:56,i,"['990434', '990438', '990457', '990395']",660271
12002,881784,I,2019-08-08 17:55:32,i,"['990434', '990438', '990457', '990395']",660271
12003,881785,A,2019-08-02 10:55:23,i,['990438'],
12004,881785,B,2019-08-02 16:27:44,i,['990438'],
12005,881785,C,2019-08-02 19:31:44,i,['990438'],
12006,881785,F,2019-08-07 17:26:39,i,"['990434', '990438', '990457', '990395']",660271
12007,881785,G,2019-08-08 13:33:56,i,"['990434', '990438', '990457', '990395']",660271
12008,881785,I,2019-08-08 17:55:32,i,"['990434', '990438', '990457', '990395']",660271
12009,881786,A,2019-08-02 10:55:23,i,['990438'],
12010,881786,C,2019-08-02 19:31:44,i,['990438'],
12011,881786,B,2019-08-07 15:44:47,i,['990438'],
